season,lg,type,number_tm,position,player,age,tm,pts_won,pts_max,share,x1st_tm,x2nd_tm,x3rd_tm,seas_id,player_id
2010,NBA,All-NBA,1st,G,Dwyane Wade,28.0,MIA,520.0,610.0,0.852,81.0,,,22329,3445
2010,NBA,All-NBA,2nd,G,Steve Nash,35.0,PHO,366.0,610.0,0.6,24.0,,,22678,3028
2010,NBA,All-NBA,2nd,F,Dirk Nowitzki,31.0,DAL,356.0,610.0,0.584,10.0,,,22318,3116
2010,NBA,All-NBA,2nd,G,Deron Williams,25.0,UTA,343.0,610.0,0.562,14.0,,,22305,3592
2010,NBA,All-NBA,2nd,F,Carmelo Anthony,25.0,DEN,321.0,610.0,0.526,9.0,,,22239,3435
2010,NBA,All-NBA,2nd,C,Amar'e Stoudemire,27.0,PHO,239.0,610.0,0.392,2.0,,,22180,3366
2010,NBA,All-NBA,3rd,C,Andrew Bogut,25.0,MIL,149.0,610.0,0.244,0.0,,,22189,3573
2010,NBA,All-NBA,3rd,F,Tim Duncan,33.0,SAS,125.0,610.0,0.205,0.0,,,22692,3092
2010,NBA,All-NBA,3rd,G,Joe Johnson,28.0,ATL,118.0,610.0,0.193,0.0,,,22437,3327
2010,NBA,All-NBA,3rd,F,Pau Gasol,29.0,LAL,94.0,610.0,0.154,0.0,,,22580,3342
2010,NBA,All-NBA,3rd,G,Brandon Roy,25.0,POR,87.0,610.0,0.143,0.0,,,22220,3658
2010,NBA,All-NBA,ORV,C,Chris Bosh,25.0,TOR,80.0,610.0,0.131,0.0,,,22256,3436
2010,NBA,All-NBA,ORV,G,Rajon Rondo,23.0,BOS,47.0,610.0,0.077,0.0,,,22601,3704
2010,NBA,All-NBA,ORV,F,David Lee,26.0,NYK,43.0,610.0,0.07,0.0,,,22297,3590
2010,NBA,All-NBA,ORV,F,Carlos Boozer,28.0,UTA,33.0,610.0,0.054,0.0,,,22237,3369
2010,NBA,All-NBA,ORV,G,Chauncey Billups,33.0,DEN,24.0,610.0,0.039,0.0,,,22254,3048
2010,NBA,All-NBA,ORV,F,Zach Randolph,28.0,MEM,20.0,610.0,0.033,0.0,,,22731,3363
2010,NBA,All-NBA,ORV,C,Al Horford,23.0,ATL,19.0,610.0,0.031,0.0,,,22167,3734
2010,NBA,All-NBA,ORV,G,Jason Kidd,36.0,DAL,18.0,610.0,0.03,0.0,,,22415,2870
2010,NBA,All-NBA,ORV,G,Derrick Rose,21.0,CHI,15.0,610.0,0.025,0.0,,,22307,3812
2010,NBA,All-NBA,ORV,G,Chris Paul,24.0,NOH,14.0,610.0,0.023,0.0,,,22261,3585
2010,NBA,All-NBA,ORV,G,Manu Ginóbili,32.0,SAS,13.0,610.0,0.021,0.0,,,22516,3401
2010,NBA,All-NBA,ORV,C,Chris Kaman,27.0,LAC,9.0,610.0,0.015,0.0,,,22260,3437
2010,NBA,All-NBA,ORV,F,Paul Pierce,32.0,BOS,6.0,610.0,0.01,0.0,,,22583,3146
2010,NBA,All-NBA,ORV,F,Josh Smith,24.0,ATL,6.0,610.0,0.01,0.0,,,22464,3535
2010,NBA,All-NBA,ORV,C,Brook Lopez,21.0,NJN,6.0,610.0,0.01,0.0,,,22229,3801
2010,NBA,All-NBA,ORV,F,Gerald Wallace,27.0,CHA,5.0,610.0,0.008,0.0,,,22361,3316
2010,NBA,All-NBA,ORV,C,Marcus Camby,35.0,TOT,3.0,610.0,0.005,0.0,,,22521,3004
2010,NBA,All-NBA,ORV,C,Andrew Bynum,22.0,LAL,2.0,610.0,0.003,0.0,0.0,2.0,22190,3574
2010,NBA,All-NBA,ORV,F,Danny Granger,26.0,IND,2.0,610.0,0.003,0.0,0.0,2.0,22284,3589
2010,NBA,All-NBA,ORV,F,Kevin Garnett,33.0,BOS,1.0,610.0,0.002,0.0,0.0,1.0,22475,2936
2010,NBA,All-NBA,ORV,G,Tony Parker,27.0,SAS,1.0,610.0,0.002,0.0,0.0,1.0,22697,3356
2010,NBA,All-NBA,ORV,F,David West,29.0,NOH,1.0,610.0,0.002,0.0,0.0,1.0,22298,3442
2010,NBA,All-NBA,ORV,G,Mo Williams,27.0,CLE,1.0,610.0,0.002,0.0,0.0,1.0,22559,3475
2009,NBA,All-NBA,1st,F,LeBron James,24.0,CLE,610.0,610.0,1.0,122.0,0.0,0.0,21909,3463
2009,NBA,All-NBA,1st,G,Kobe Bryant,30.0,LAL,604.0,610.0,0.99,119.0,3.0,0.0,21892,3000
2009,NBA,All-NBA,1st,C,Dwight Howard,23.0,ORL,598.0,610.0,0.98,116.0,,,21759,3520
2009,NBA,All-NBA,1st,G,Dwyane Wade,27.0,MIA,572.0,610.0,0.938,103.0,,,21760,3445
2009,NBA,All-NBA,1st,F,Dirk Nowitzki,30.0,DAL,383.0,610.0,0.628,35.0,,,21748,3116
2009,NBA,All-NBA,2nd,G,Chris Paul,23.0,NOH,424.0,610.0,0.695,32.0,,,21691,3585
2009,NBA,All-NBA,2nd,F,Tim Duncan,32.0,SAS,378.0,610.0,0.62,39.0,,,22113,3092
2009,NBA,All-NBA,2nd,C,Yao Ming,28.0,HOU,354.0,610.0,0.58,8.0,,,22149,3428
2009,NBA,All-NBA,2nd,F,Paul Pierce,31.0,BOS,330.0,610.0,0.541,27.0,,,22006,3146
2009,NBA,All-NBA,2nd,G,Brandon Roy,24.0,POR,189.0,610.0,0.31,0.0,,,21649,3658
2009,NBA,All-NBA,3rd,F,Pau Gasol,28.0,LAL,165.0,610.0,0.27,2.0,,,22003,3342
2009,NBA,All-NBA,3rd,G,Tony Parker,26.0,SAS,158.0,610.0,0.259,1.0,,,22120,3356
2009,NBA,All-NBA,3rd,G,Chauncey Billups,32.0,TOT,131.0,610.0,0.215,0.0,,,21678,3048
2009,NBA,All-NBA,3rd,F,Carmelo Anthony,24.0,DEN,116.0,610.0,0.19,2.0,,,21669,3435
2009,NBA,All-NBA,3rd,C,Shaquille O'Neal,36.0,PHO,68.0,610.0,0.111,0.0,,,22077,2751
2009,NBA,All-NBA,ORV,G,Deron Williams,24.0,UTA,105.0,610.0,0.172,,,,21736,3592
2009,NBA,All-NBA,ORV,F,Kevin Garnett,32.0,BOS,72.0,610.0,0.118,,,,21886,2936
2009,NBA,All-NBA,ORV,F,Chris Bosh,24.0,TOR,56.0,610.0,0.092,,,,21686,3436
2009,NBA,All-NBA,ORV,G,Joe Johnson,27.0,ATL,36.0,610.0,0.059,,,,21851,3327
2009,NBA,All-NBA,ORV,F,Kevin Durant,20.0,OKC,34.0,610.0,0.056,,,,21885,3770
2009,NBA,All-NBA,ORV,F,Danny Granger,25.0,IND,25.0,610.0,0.041,,,,21718,3589
2009,NBA,All-NBA,ORV,F,David West,28.0,NOH,12.0,610.0,0.02,,,,21725,3442
2009,NBA,All-NBA,ORV,G,Mo Williams,26.0,CLE,10.0,610.0,0.016,,,,21982,3475
2009,NBA,All-NBA,ORV,C,Al Jefferson,24.0,MIN,8.0,610.0,0.013,,,,21587,3496
2009,NBA,All-NBA,ORV,G,Steve Nash,34.0,PHO,7.0,610.0,0.011,,,,22097,3028
2009,NBA,All-NBA,ORV,F,Antawn Jamison,32.0,WAS,7.0,610.0,0.011,,,,21612,3104
2009,NBA,All-NBA,ORV,G,Ray Allen,33.0,BOS,6.0,610.0,0.01,,,,22033,3016
2009,NBA,All-NBA,ORV,F,Nenê,26.0,DEN,6.0,610.0,0.01,,,,21993,3410
2009,NBA,All-NBA,ORV,G,Devin Harris,25.0,NJN,5.0,610.0,0.008,,,,21746,3517
2009,NBA,All-NBA,ORV,F,David Lee,25.0,NYK,4.0,610.0,0.007,,,,21724,3590
2009,NBA,All-NBA,ORV,F,LaMarcus Aldridge,23.0,POR,4.0,610.0,0.007,,,,21904,3686
2009,NBA,All-NBA,ORV,G,Rajon Rondo,22.0,BOS,2.0,610.0,0.003,0.0,0.0,2.0,22022,3704
2009,NBA,All-NBA,ORV,C,Jermaine O'Neal,30.0,TOT,1.0,610.0,0.002,0.0,0.0,1.0,21841,2993
2009,NBA,All-NBA,ORV,F,Vince Carter,32.0,NJN,1.0,610.0,0.002,0.0,0.0,1.0,22134,3166
2009,NBA,All-NBA,ORV,G,Andre Miller,32.0,PHI,1.0,610.0,0.002,0.0,0.0,1.0,21603,3171
2009,NBA,All-NBA,ORV,F,Hedo Türkoğlu,29.0,ORL,1.0,610.0,0.002,0.0,0.0,1.0,21788,3252
2009,NBA,All-NBA,ORV,F,Carlos Boozer,27.0,UTA,1.0,610.0,0.002,0.0,0.0,1.0,21668,3369
2009,NBA,All-NBA,ORV,F,Caron Butler,28.0,WAS,1.0,610.0,0.002,0.0,0.0,1.0,21670,3370
2009,NBA,All-NBA,ORV,F,Andre Iguodala,25.0,PHI,1.0,610.0,0.002,0.0,0.0,1.0,21602,3500
2009,NBA,All-NBA,ORV,F,Paul Millsap,23.0,UTA,1.0,610.0,0.002,0.0,0.0,1.0,22005,3701
2009,NBA,All-NBA,ORV,G,Derrick Rose,20.0,CHI,1.0,610.0,0.002,0.0,0.0,1.0,21737,3812
2008,NBA,All-NBA,1st,G,Kobe Bryant,29.0,LAL,635.0,635.0,1.0,127.0,0.0,0.0,21299,3000
2008,NBA,All-NBA,1st,G,Chris Paul,22.0,NOH,629.0,635.0,0.991,124.0,,,21089,3585
2008,NBA,All-NBA,1st,F,Kevin Garnett,31.0,BOS,612.0,635.0,0.964,118.0,,,21291,2936
2008,NBA,All-NBA,1st,F,LeBron James,23.0,CLE,610.0,635.0,0.961,117.0,,,21320,3463
2008,NBA,All-NBA,1st,C,Dwight Howard,22.0,ORL,546.0,635.0,0.86,86.0,,,21157,3520
2008,NBA,All-NBA,2nd,C,Amar'e Stoudemire,25.0,PHO,412.0,635.0,0.649,30.0,,,20995,3366
2008,NBA,All-NBA,2nd,F,Tim Duncan,31.0,SAS,397.0,635.0,0.625,25.0,,,21533,3092
2008,NBA,All-NBA,2nd,G,Steve Nash,33.0,PHO,311.0,635.0,0.49,2.0,,,21515,3028
2008,NBA,All-NBA,2nd,G,Deron Williams,23.0,UTA,228.0,635.0,0.359,0.0,,,21135,3592
2008,NBA,All-NBA,2nd,F,Dirk Nowitzki,29.0,DAL,189.0,635.0,0.298,1.0,,,21147,3116
2008,NBA,All-NBA,3rd,F,Carlos Boozer,26.0,UTA,174.0,635.0,0.274,0.0,,,21071,3369
2008,NBA,All-NBA,3rd,F,Paul Pierce,30.0,BOS,151.0,635.0,0.238,2.0,,,21425,3146
2008,NBA,All-NBA,3rd,G,Tracy McGrady,28.0,HOU,137.0,635.0,0.216,1.0,,,21537,3096
2008,NBA,All-NBA,3rd,G,Manu Ginóbili,30.0,SAS,123.0,635.0,0.194,0.0,,,21344,3401
2008,NBA,All-NBA,3rd,C,Yao Ming,27.0,HOU,71.0,635.0,0.112,2.0,,,21569,3428
2008,NBA,All-NBA,ORV,G,Allen Iverson,32.0,DEN,116.0,635.0,0.183,0.0,,,20993,2967
2008,NBA,All-NBA,ORV,F,Carmelo Anthony,23.0,DEN,89.0,635.0,0.14,0.0,,,21073,3435
2008,NBA,All-NBA,ORV,C,Marcus Camby,33.0,DEN,59.0,635.0,0.093,0.0,,,21350,3004
2008,NBA,All-NBA,ORV,G,Chauncey Billups,31.0,DET,38.0,635.0,0.06,0.0,,,21082,3048
2008,NBA,All-NBA,ORV,G,Baron Davis,28.0,GSW,32.0,635.0,0.05,0.0,,,21026,3173
2008,NBA,All-NBA,ORV,F,David West,27.0,NOH,24.0,635.0,0.038,0.0,,,21125,3442
2008,NBA,All-NBA,ORV,F,Rasheed Wallace,33.0,DET,22.0,635.0,0.035,0.0,,,21443,2950
2008,NBA,All-NBA,ORV,C,Tyson Chandler,25.0,NOH,18.0,635.0,0.028,0.0,,,21552,3360
2008,NBA,All-NBA,ORV,F,Antawn Jamison,31.0,WAS,15.0,635.0,0.024,0.0,,,21011,3104
2008,NBA,All-NBA,ORV,C,Al Jefferson,23.0,MIN,14.0,635.0,0.022,0.0,,,20989,3496
2008,NBA,All-NBA,ORV,F,Chris Bosh,23.0,TOR,11.0,635.0,0.017,0.0,,,21085,3436
2008,NBA,All-NBA,ORV,G,Joe Johnson,26.0,ATL,8.0,635.0,0.013,0.0,,,21254,3327
2008,NBA,All-NBA,ORV,G,Andre Miller,31.0,PHI,7.0,635.0,0.011,0.0,,,21002,3171
2008,NBA,All-NBA,ORV,C,Shaquille O'Neal,35.0,TOT,5.0,635.0,0.008,0.0,,,21490,2751
2008,NBA,All-NBA,ORV,F,Pau Gasol,27.0,TOT,5.0,635.0,0.008,0.0,,,21420,3342
2008,NBA,All-NBA,ORV,F,Caron Butler,27.0,WAS,5.0,635.0,0.008,0.0,,,21074,3370
2008,NBA,All-NBA,ORV,G,Ray Allen,32.0,BOS,4.0,635.0,0.006,0.0,,,21446,3016
2008,NBA,All-NBA,ORV,G,Kevin Martin,24.0,SAC,4.0,635.0,0.006,0.0,,,21292,3537
2008,NBA,All-NBA,ORV,F,Hedo Türkoğlu,28.0,ORL,3.0,635.0,0.005,0.0,,,21195,3252
2008,NBA,All-NBA,ORV,G,Jason Kidd,34.0,TOT,2.0,635.0,0.003,0.0,0.0,2.0,21230,2870
2008,NBA,All-NBA,ORV,G,Richard Hamilton,29.0,DET,2.0,635.0,0.003,0.0,0.0,2.0,21450,3212
2008,NBA,All-NBA,ORV,F,Josh Howard,27.0,DAL,2.0,635.0,0.003,0.0,0.0,2.0,21268,3454
2008,NBA,All-NBA,ORV,G,Michael Redd,28.0,MIL,1.0,635.0,0.002,0.0,0.0,1.0,21379,3275
2008,NBA,All-NBA,ORV,G,Tony Parker,25.0,SAS,1.0,635.0,0.002,0.0,0.0,1.0,21536,3356
2008,NBA,All-NBA,ORV,F,Tayshaun Prince,27.0,DET,1.0,635.0,0.002,0.0,0.0,1.0,21526,3425
2008,NBA,All-NBA,ORV,F,Andre Iguodala,24.0,PHI,1.0,635.0,0.002,0.0,0.0,1.0,21001,3500
2008,NBA,All-NBA,ORV,G,Brandon Roy,23.0,POR,1.0,635.0,0.002,0.0,0.0,1.0,21055,3658
2007,NBA,All-NBA,1st,G,Steve Nash,32.0,PHO,645.0,645.0,1.0,129.0,0.0,0.0,20930,3028
2007,NBA,All-NBA,1st,G,Kobe Bryant,28.0,LAL,643.0,645.0,0.997,128.0,1.0,0.0,20750,3000
2007,NBA,All-NBA,1st,F,Dirk Nowitzki,28.0,DAL,634.0,645.0,0.983,125.0,,,20603,3116
2007,NBA,All-NBA,1st,F,Tim Duncan,30.0,SAS,573.0,645.0,0.888,94.0,,,20940,3092
2007,NBA,All-NBA,1st,C,Amar'e Stoudemire,24.0,PHO,351.0,645.0,0.544,36.0,,,20481,3366
2007,NBA,All-NBA,2nd,F,LeBron James,22.0,CLE,494.0,645.0,0.766,64.0,,,20761,3463
2007,NBA,All-NBA,2nd,C,Yao Ming,26.0,HOU,333.0,645.0,0.516,38.0,,,20974,3428
2007,NBA,All-NBA,2nd,G,Gilbert Arenas,25.0,WAS,295.0,645.0,0.457,0.0,,,20644,3317
2007,NBA,All-NBA,2nd,G,Tracy McGrady,27.0,HOU,278.0,645.0,0.431,10.0,,,20945,3096
2007,NBA,All-NBA,2nd,F,Chris Bosh,22.0,TOR,234.0,645.0,0.363,8.0,,,20548,3436
2007,NBA,All-NBA,3rd,G,Dwyane Wade,25.0,MIA,241.0,645.0,0.374,1.0,,,20611,3445
2007,NBA,All-NBA,3rd,F,Kevin Garnett,30.0,MIN,225.0,645.0,0.349,5.0,,,20742,2936
2007,NBA,All-NBA,3rd,F,Carmelo Anthony,22.0,DEN,142.0,645.0,0.22,1.0,,,20540,3435
2007,NBA,All-NBA,3rd,C,Dwight Howard,21.0,ORL,108.0,645.0,0.167,1.0,,,20610,3520
2007,NBA,All-NBA,3rd,G,Chauncey Billups,30.0,DET,86.0,645.0,0.133,0.0,,,20547,3048
2007,NBA,All-NBA,ORV,F,Carlos Boozer,25.0,UTA,127.0,645.0,0.197,0.0,,,20538,3369
2007,NBA,All-NBA,ORV,C,Shaquille O'Neal,34.0,MIA,70.0,645.0,0.109,3.0,,,20910,2751
2007,NBA,All-NBA,ORV,G,Jason Kidd,33.0,NJN,58.0,645.0,0.09,0.0,,,20690,2870
2007,NBA,All-NBA,ORV,C,Marcus Camby,32.0,DEN,42.0,645.0,0.065,2.0,,,20786,3004
2007,NBA,All-NBA,ORV,F,Shawn Marion,28.0,PHO,41.0,645.0,0.064,0.0,,,20914,3218
2007,NBA,All-NBA,ORV,G,Allen Iverson,31.0,TOT,39.0,645.0,0.06,0.0,,,20476,2967
2007,NBA,All-NBA,ORV,G,Tony Parker,24.0,SAS,39.0,645.0,0.06,0.0,,,20944,3356
2007,NBA,All-NBA,ORV,F,Vince Carter,30.0,NJN,15.0,645.0,0.023,0.0,,,20961,3166
2007,NBA,All-NBA,ORV,G,Deron Williams,22.0,UTA,15.0,645.0,0.023,0.0,,,20593,3592
2007,NBA,All-NBA,ORV,F,Josh Howard,26.0,DAL,11.0,645.0,0.017,0.0,,,20717,3454
2007,NBA,All-NBA,ORV,F,Elton Brand,27.0,LAC,8.0,645.0,0.012,0.0,,,20624,3186
2007,NBA,All-NBA,ORV,F,Mehmet Okur,27.0,UTA,7.0,645.0,0.011,0.0,,,20804,3404
2007,NBA,All-NBA,ORV,G,Baron Davis,27.0,GSW,6.0,645.0,0.009,0.0,,,20510,3173
2007,NBA,All-NBA,ORV,G,Michael Redd,27.0,MIL,6.0,645.0,0.009,0.0,,,20812,3275
2007,NBA,All-NBA,ORV,G,Ray Allen,31.0,SEA,5.0,645.0,0.008,0.0,,,20868,3016
2007,NBA,All-NBA,ORV,G,Richard Hamilton,28.0,DET,4.0,645.0,0.006,0.0,,,20873,3212
2007,NBA,All-NBA,ORV,G,Joe Johnson,25.0,ATL,3.0,645.0,0.005,0.0,,,20703,3327
2007,NBA,All-NBA,ORV,G,Ben Gordon,23.0,CHI,3.0,645.0,0.005,0.0,,,20511,3505
2007,NBA,All-NBA,ORV,G,Chris Paul,21.0,NOK,3.0,645.0,0.005,0.0,,,20552,3585
2007,NBA,All-NBA,ORV,C,Ben Wallace,32.0,CHI,2.0,645.0,0.003,0.0,0.0,2.0,20512,2971
2007,NBA,All-NBA,ORV,F,Paul Pierce,29.0,BOS,2.0,645.0,0.003,0.0,0.0,2.0,20847,3146
2007,NBA,All-NBA,ORV,G,Jason Terry,29.0,DAL,2.0,645.0,0.003,0.0,0.0,2.0,20693,3194
2007,NBA,All-NBA,ORV,C,Eddy Curry,24.0,NYK,2.0,645.0,0.003,0.0,0.0,2.0,20622,3313
2007,NBA,All-NBA,ORV,F,Chris Webber,33.0,TOT,1.0,645.0,0.002,0.0,0.0,1.0,20554,2781
2007,NBA,All-NBA,ORV,C,Jermaine O'Neal,28.0,IND,1.0,645.0,0.002,0.0,0.0,1.0,20700,2993
2007,NBA,All-NBA,ORV,C,Pau Gasol,26.0,MEM,1.0,645.0,0.002,0.0,0.0,1.0,20844,3342
2007,NBA,All-NBA,ORV,C,Tyson Chandler,24.0,NOK,1.0,645.0,0.002,0.0,0.0,1.0,20956,3360
2007,NBA,All-NBA,ORV,G,Manu Ginóbili,29.0,SAS,1.0,645.0,0.002,0.0,0.0,1.0,20783,3401
2007,NBA,All-NBA,ORV,F,Luol Deng,21.0,CHI,1.0,645.0,0.002,0.0,0.0,1.0,20777,3543
2006,NBA,All-NBA,1st,F,LeBron James,21.0,CLE,610.0,630.0,0.968,116.0,,,20211,3463
2006,NBA,All-NBA,1st,G,Kobe Bryant,27.0,LAL,597.0,630.0,0.948,110.0,,,20200,3000
2006,NBA,All-NBA,1st,F,Dirk Nowitzki,27.0,DAL,584.0,630.0,0.927,105.0,,,20055,3116
2006,NBA,All-NBA,1st,G,Steve Nash,31.0,PHO,583.0,630.0,0.925,106.0,,,20402,3028
2006,NBA,All-NBA,1st,C,Shaquille O'Neal,33.0,MIA,402.0,630.0,0.638,45.0,,,20382,2751
2006,NBA,All-NBA,2nd,G,Chauncey Billups,29.0,DET,378.0,630.0,0.6,21.0,,,19995,3048
2006,NBA,All-NBA,2nd,G,Dwyane Wade,24.0,MIA,373.0,630.0,0.592,13.0,,,20064,3445
2006,NBA,All-NBA,2nd,C,Ben Wallace,31.0,DET,363.0,630.0,0.576,44.0,,,19951,2971
2006,NBA,All-NBA,2nd,F,Elton Brand,26.0,LAC,309.0,630.0,0.49,15.0,,,20077,3186
2006,NBA,All-NBA,2nd,F,Tim Duncan,29.0,SAS,277.0,630.0,0.44,17.0,,,20409,3092
2006,NBA,All-NBA,3rd,F,Shawn Marion,27.0,PHO,270.0,630.0,0.429,4.0,,,20387,3218
2006,NBA,All-NBA,3rd,C,Yao Ming,25.0,HOU,261.0,630.0,0.414,30.0,,,20452,3428
2006,NBA,All-NBA,3rd,G,Allen Iverson,30.0,PHI,104.0,630.0,0.165,1.0,,,19913,2967
2006,NBA,All-NBA,3rd,F,Carmelo Anthony,21.0,DEN,97.0,630.0,0.154,0.0,,,19987,3435
2006,NBA,All-NBA,3rd,G,Gilbert Arenas,24.0,WAS,79.0,630.0,0.125,0.0,,,20094,3317
2006,NBA,All-NBA,ORV,F,Kevin Garnett,29.0,MIN,94.0,630.0,0.149,0.0,,,20194,2936
2006,NBA,All-NBA,ORV,G,Tony Parker,23.0,SAS,66.0,630.0,0.105,0.0,,,20419,3356
2006,NBA,All-NBA,ORV,C,Pau Gasol,25.0,MEM,49.0,630.0,0.078,0.0,,,20311,3342
2006,NBA,All-NBA,ORV,F,Vince Carter,29.0,NJN,47.0,630.0,0.075,0.0,,,20434,3166
2006,NBA,All-NBA,ORV,F,Paul Pierce,28.0,BOS,29.0,630.0,0.046,0.0,,,20312,3146
2006,NBA,All-NBA,ORV,G,Jason Kidd,32.0,NJN,20.0,630.0,0.032,0.0,,,20136,2870
2006,NBA,All-NBA,ORV,C,Dwight Howard,20.0,ORL,11.0,630.0,0.017,0.0,,,20063,3520
2006,NBA,All-NBA,ORV,C,Marcus Camby,31.0,DEN,9.0,630.0,0.014,0.0,,,20242,3004
2006,NBA,All-NBA,ORV,G,Richard Hamilton,27.0,DET,9.0,630.0,0.014,0.0,,,20339,3212
2006,NBA,All-NBA,ORV,F,Rasheed Wallace,31.0,DET,8.0,630.0,0.013,1.0,,,20329,2950
2006,NBA,All-NBA,ORV,C,Zydrunas Ilgauskas,30.0,CLE,5.0,630.0,0.008,0.0,,,20462,3100
2006,NBA,All-NBA,ORV,C,Nenad Krstić,22.0,NJN,5.0,630.0,0.008,0.0,,,20297,3549
2006,NBA,All-NBA,ORV,G,Ray Allen,30.0,SEA,4.0,630.0,0.006,0.0,,,20333,3016
2006,NBA,All-NBA,ORV,G,Michael Redd,26.0,MIL,4.0,630.0,0.006,0.0,,,20276,3275
2006,NBA,All-NBA,ORV,C,Mehmet Okur,26.0,UTA,4.0,630.0,0.006,0.0,,,20264,3404
2006,NBA,All-NBA,ORV,C,Brad Miller,29.0,SAC,3.0,630.0,0.005,0.0,,,19965,3106
2006,NBA,All-NBA,ORV,G,Sam Cassell,36.0,LAC,2.0,630.0,0.003,0.0,0.0,2.0,20366,2822
2006,NBA,All-NBA,ORV,G,Joe Johnson,24.0,ATL,2.0,630.0,0.003,0.0,0.0,2.0,20151,3327
2006,NBA,All-NBA,ORV,F,Antawn Jamison,29.0,WAS,1.0,630.0,0.002,0.0,0.0,1.0,19932,3104
2006,NBA,All-NBA,ORV,G,Mike Bibby,27.0,SAC,1.0,630.0,0.002,0.0,0.0,1.0,20279,3140
2006,NBA,All-NBA,ORV,F,Andrei Kirilenko,24.0,UTA,1.0,630.0,0.002,0.0,0.0,1.0,19926,3298
2006,NBA,All-NBA,ORV,F,Boris Diaw,23.0,PHO,1.0,630.0,0.002,0.0,0.0,1.0,19960,3431
2006,NBA,All-NBA,ORV,F,Chris Bosh,21.0,TOR,1.0,630.0,0.002,0.0,0.0,1.0,19997,3436
2006,NBA,All-NBA,ORV,C,Chris Kaman,23.0,LAC,1.0,630.0,0.002,0.0,0.0,1.0,19999,3437
2006,NBA,All-NBA,ORV,G,Chris Paul,20.0,NOK,1.0,630.0,0.002,0.0,0.0,1.0,20001,3585
2005,NBA,All-NBA,1st,C,Shaquille O'Neal,32.0,MIA,616.0,620.0,0.994,122.0,,,19815,2751
2005,NBA,All-NBA,1st,G,Steve Nash,30.0,PHO,606.0,620.0,0.977,118.0,,,19832,3028
2005,NBA,All-NBA,1st,F,Tim Duncan,28.0,SAS,553.0,620.0,0.892,95.0,,,19843,3092
2005,NBA,All-NBA,1st,F,Dirk Nowitzki,26.0,DAL,510.0,620.0,0.823,75.0,,,19480,3116
2005,NBA,All-NBA,1st,G,Allen Iverson,29.0,PHI,498.0,620.0,0.803,69.0,,,19327,2967
2005,NBA,All-NBA,2nd,F,LeBron James,20.0,CLE,421.0,620.0,0.679,45.0,,,19652,3463
2005,NBA,All-NBA,2nd,G,Dwyane Wade,23.0,MIA,417.0,620.0,0.673,35.0,,,19490,3445
2005,NBA,All-NBA,2nd,F,Kevin Garnett,28.0,MIN,408.0,620.0,0.658,34.0,,,19632,2936
2005,NBA,All-NBA,2nd,C,Amar'e Stoudemire,22.0,PHO,367.0,620.0,0.592,9.0,,,19331,3366
2005,NBA,All-NBA,2nd,G,Ray Allen,29.0,SEA,177.0,620.0,0.285,1.0,,,19772,3016
2005,NBA,All-NBA,3rd,F,Tracy McGrady,25.0,HOU,264.0,620.0,0.426,15.0,,,19856,3096
2005,NBA,All-NBA,3rd,F,Shawn Marion,26.0,PHO,134.0,620.0,0.216,0.0,,,19819,3218
2005,NBA,All-NBA,3rd,G,Kobe Bryant,26.0,LAL,108.0,620.0,0.174,1.0,,,19640,3000
2005,NBA,All-NBA,3rd,C,Ben Wallace,30.0,DET,105.0,620.0,0.169,0.0,,,19367,2971
2005,NBA,All-NBA,3rd,G,Gilbert Arenas,23.0,WAS,104.0,620.0,0.168,1.0,,,19527,3317
2005,NBA,All-NBA,ORV,C,Yao Ming,24.0,HOU,82.0,620.0,0.132,0.0,,,19889,3428
2005,NBA,All-NBA,ORV,F,Vince Carter,28.0,TOT,63.0,620.0,0.102,0.0,,,19873,3166
2005,NBA,All-NBA,ORV,G,Jason Kidd,31.0,NJN,16.0,620.0,0.026,0.0,,,19570,2870
2005,NBA,All-NBA,ORV,F,Paul Pierce,27.0,BOS,15.0,620.0,0.024,0.0,,,19752,3146
2005,NBA,All-NBA,ORV,C,Marcus Camby,30.0,DEN,14.0,620.0,0.023,0.0,,,19681,3004
2005,NBA,All-NBA,ORV,F,Rashard Lewis,25.0,SEA,13.0,620.0,0.021,0.0,,,19767,3151
2005,NBA,All-NBA,ORV,G,Manu Ginóbili,27.0,SAS,12.0,620.0,0.019,0.0,,,19678,3401
2005,NBA,All-NBA,ORV,C,Zydrunas Ilgauskas,29.0,CLE,11.0,620.0,0.018,0.0,,,19899,3100
2005,NBA,All-NBA,ORV,C,Jermaine O'Neal,26.0,IND,8.0,620.0,0.013,0.0,,,19578,2993
2005,NBA,All-NBA,ORV,G,Tony Parker,22.0,SAS,7.0,620.0,0.011,0.0,,,19854,3356
2005,NBA,All-NBA,ORV,F,Grant Hill,32.0,ORL,6.0,620.0,0.01,0.0,,,19530,2863
2005,NBA,All-NBA,ORV,G,Mike Bibby,26.0,SAC,6.0,620.0,0.01,0.0,,,19719,3140
2005,NBA,All-NBA,ORV,F,Elton Brand,25.0,LAC,6.0,620.0,0.01,0.0,,,19507,3186
2005,NBA,All-NBA,ORV,F,Antawn Jamison,28.0,WAS,5.0,620.0,0.008,0.0,,,19345,3104
2005,NBA,All-NBA,ORV,F,Carmelo Anthony,20.0,DEN,5.0,620.0,0.008,0.0,,,19406,3435
