season,lg,type,number_tm,player,position,seas_id,player_id,birth_year,tm,age
2011,NBA,All-NBA,2nd,Dirk Nowitzki,F,22913,3116,,DAL,32
2011,NBA,All-NBA,2nd,Dwyane Wade,G,22920,3445,,MIA,29
2011,NBA,All-NBA,2nd,Pau Gasol,F,23208,3342,,LAL,30
2011,NBA,All-NBA,2nd,Russell Westbrook,G,23256,3849,,OKC,22
2011,NBA,All-NBA,3rd,Al Horford,C,22743,3734,,ATL,24
2011,NBA,All-NBA,3rd,Chris Paul,G,22841,3585,,NOH,25
2011,NBA,All-NBA,3rd,LaMarcus Aldridge,F,23107,3686,,POR,25
2011,NBA,All-NBA,3rd,Manu Ginóbili,G,23136,3401,,SAS,33
2011,NBA,All-NBA,3rd,Zach Randolph,F,23356,3363,,MEM,29
2011,NBA,All-Rookie,1st,Blake Griffin,,22793,3920,,LAC,21
2011,NBA,All-Rookie,1st,DeMarcus Cousins,,22890,3926,,SAC,20
2011,NBA,All-Rookie,1st,Gary Neal,,22954,3940,,SAS,26
2011,NBA,All-Rookie,1st,John Wall,,23064,3951,,WAS,20
2011,NBA,All-Rookie,1st,Landry Fields,,23109,3955,,NYK,22
2011,NBA,All-Rookie,2nd,Derrick Favors,,22902,3928,,TOT,19
2011,NBA,All-Rookie,2nd,Eric Bledsoe,,22936,3934,,LAC,21
2011,NBA,All-Rookie,2nd,Greg Monroe,,22969,3942,,DET,20
2011,NBA,All-Rookie,2nd,Paul George,,23209,3969,,IND,20
2011,NBA,All-Rookie,2nd,Wesley Johnson,,23344,3978,,MIN,23
2010,NBA,All-Defense,1st,Dwight Howard,,22328,3520,,ORL,24
2010,NBA,All-Defense,1st,Gerald Wallace,,22361,3316,,CHA,27
2010,NBA,All-Defense,1st,Kobe Bryant,,22483,3000,,LAL,31
2010,NBA,All-Defense,1st,LeBron James,,22500,3463,,CLE,25
2010,NBA,All-Defense,1st,Rajon Rondo,,22601,3704,,BOS,23
2010,NBA,All-Defense,2nd,Anderson Varejão,,22182,3497,,CLE,27
2010,NBA,All-Defense,2nd,Dwyane Wade,,22329,3445,,MIA,28
2010,NBA,All-Defense,2nd,Josh Smith,,22464,3535,,ATL,24
2010,NBA,All-Defense,2nd,Thabo Sefolosha,,22687,3723,,OKC,25
2010,NBA,All-Defense,2nd,Tim Duncan,,22692,3092,,SAS,33
2010,NBA,All-NBA,1st,Dwight Howard,C,22328,3520,,ORL,24
2010,NBA,All-NBA,1st,Dwyane Wade,G,22329,3445,,MIA,28
2010,NBA,All-NBA,1st,Kevin Durant,F,22474,3770,,OKC,21
2010,NBA,All-NBA,1st,Kobe Bryant,G,22483,3000,,LAL,31
2010,NBA,All-NBA,1st,LeBron James,F,22500,3463,,CLE,25
2010,NBA,All-NBA,2nd,Amar'e Stoudemire,C,22180,3366,,PHO,27
2010,NBA,All-NBA,2nd,Carmelo Anthony,F,22239,3435,,DEN,25
2010,NBA,All-NBA,2nd,Deron Williams,G,22305,3592,,UTA,25
2010,NBA,All-NBA,2nd,Dirk Nowitzki,F,22318,3116,,DAL,31
2010,NBA,All-NBA,2nd,Steve Nash,G,22678,3028,,PHO,35
2010,NBA,All-NBA,3rd,Andrew Bogut,C,22189,3573,,MIL,25
2010,NBA,All-NBA,3rd,Brandon Roy,G,22220,3658,,POR,25
2010,NBA,All-NBA,3rd,Joe Johnson,G,22437,3327,,ATL,28
2010,NBA,All-NBA,3rd,Pau Gasol,F,22580,3342,,LAL,29
2010,NBA,All-NBA,3rd,Tim Duncan,F,22692,3092,,SAS,33
2010,NBA,All-Rookie,1st,Brandon Jennings,,22219,3861,,MIL,20
2010,NBA,All-Rookie,1st,Darren Collison,,22295,3869,,NOH,22
2010,NBA,All-Rookie,1st,Stephen Curry,,22670,3903,,GSW,21
2010,NBA,All-Rookie,1st,Taj Gibson,,22683,3905,,CHI,24
2010,NBA,All-Rookie,1st,Tyreke Evans,,22713,3912,,SAC,20
2010,NBA,All-Rookie,2nd,DeJuan Blair,,22300,3871,,SAS,20
2010,NBA,All-Rookie,2nd,James Harden,,22394,3880,,OKC,20
2010,NBA,All-Rookie,2nd,Jonas Jerebko,,22450,3888,,DET,22
2010,NBA,All-Rookie,2nd,Jonny Flynn,,22452,3889,,MIN,20
2010,NBA,All-Rookie,2nd,Marcus Thornton,,22528,3894,,NOH,22
2009,NBA,All-Defense,1st,Chris Paul,,21691,3585,,NOH,23
2009,NBA,All-Defense,1st,Dwight Howard,,21759,3520,,ORL,23
2009,NBA,All-Defense,1st,Kevin Garnett,,21886,2936,,BOS,32
2009,NBA,All-Defense,1st,Kobe Bryant,,21892,3000,,LAL,30
2009,NBA,All-Defense,1st,LeBron James,,21909,3463,,CLE,24
2009,NBA,All-Defense,2nd,Dwyane Wade,,21760,3445,,MIA,27
2009,NBA,All-Defense,2nd,Metta World Peace,,21965,3205,,HOU,29
2009,NBA,All-Defense,2nd,Rajon Rondo,,22022,3704,,BOS,22
2009,NBA,All-Defense,2nd,Shane Battier,,22073,3350,,HOU,30
2009,NBA,All-Defense,2nd,Tim Duncan,,22113,3092,,SAS,32
2009,NBA,All-NBA,1st,Dirk Nowitzki,F,21748,3116,,DAL,30
2009,NBA,All-NBA,1st,Dwight Howard,C,21759,3520,,ORL,23
2009,NBA,All-NBA,1st,Dwyane Wade,G,21760,3445,,MIA,27
2009,NBA,All-NBA,1st,Kobe Bryant,G,21892,3000,,LAL,30
2009,NBA,All-NBA,1st,LeBron James,F,21909,3463,,CLE,24
2009,NBA,All-NBA,2nd,Brandon Roy,G,21649,3658,,POR,24
2009,NBA,All-NBA,2nd,Chris Paul,G,21691,3585,,NOH,23
2009,NBA,All-NBA,2nd,Paul Pierce,F,22006,3146,,BOS,31
2009,NBA,All-NBA,2nd,Tim Duncan,F,22113,3092,,SAS,32
2009,NBA,All-NBA,2nd,Yao Ming,C,22149,3428,,HOU,28
2009,NBA,All-NBA,3rd,Carmelo Anthony,F,21669,3435,,DEN,24
2009,NBA,All-NBA,3rd,Chauncey Billups,G,21678,3048,,TOT,32
2009,NBA,All-NBA,3rd,Pau Gasol,F,22003,3342,,LAL,28
2009,NBA,All-NBA,3rd,Shaquille O'Neal,C,22077,2751,,PHO,36
2009,NBA,All-NBA,3rd,Tony Parker,G,22120,3356,,SAS,26
2009,NBA,All-Rookie,1st,Brook Lopez,,21660,3801,,NJN,20
2009,NBA,All-Rookie,1st,Derrick Rose,,21737,3812,,CHI,20
2009,NBA,All-Rookie,1st,Michael Beasley,,21966,3838,,MIA,20
2009,NBA,All-Rookie,1st,O.J. Mayo,,21997,3842,,MEM,21
2009,NBA,All-Rookie,1st,Russell Westbrook,,22055,3849,,OKC,20
2009,NBA,All-Rookie,2nd,D.J. Augustin,,21708,3805,,CHA,21
2009,NBA,All-Rookie,2nd,Eric Gordon,,21768,3815,,LAC,20
2009,NBA,All-Rookie,2nd,Kevin Love,,21887,3830,,MIN,20
2009,NBA,All-Rookie,2nd,Marc Gasol,,21934,3835,,MEM,24
2009,NBA,All-Rookie,2nd,Mario Chalmers,,21946,3836,,MIA,22
2009,NBA,All-Rookie,2nd,Rudy Fernández,,22053,3848,,POR,23
2008,NBA,All-Defense,1st,Bruce Bowen,,21065,2975,,SAS,36
2008,NBA,All-Defense,1st,Kevin Garnett,,21291,2936,,BOS,31
2008,NBA,All-Defense,1st,Kobe Bryant,,21299,3000,,LAL,29
2008,NBA,All-Defense,1st,Marcus Camby,,21350,3004,,DEN,33
2008,NBA,All-Defense,1st,Tim Duncan,,21533,3092,,SAS,31
2008,NBA,All-Defense,2nd,Chris Paul,,21089,3585,,NOH,22
2008,NBA,All-Defense,2nd,Dwight Howard,,21157,3520,,ORL,22
2008,NBA,All-Defense,2nd,Raja Bell,,21436,3284,,PHO,31
2008,NBA,All-Defense,2nd,Shane Battier,,21486,3350,,HOU,29
2008,NBA,All-Defense,2nd,Tayshaun Prince,,21526,3425,,DET,27
2008,NBA,All-NBA,1st,Chris Paul,G,21089,3585,,NOH,22
2008,NBA,All-NBA,1st,Dwight Howard,C,21157,3520,,ORL,22
2008,NBA,All-NBA,1st,Kevin Garnett,F,21291,2936,,BOS,31
2008,NBA,All-NBA,1st,Kobe Bryant,G,21299,3000,,LAL,29
2008,NBA,All-NBA,1st,LeBron James,F,21320,3463,,CLE,23
2008,NBA,All-NBA,2nd,Amar'e Stoudemire,C,20995,3366,,PHO,25
2008,NBA,All-NBA,2nd,Deron Williams,G,21135,3592,,UTA,23
2008,NBA,All-NBA,2nd,Dirk Nowitzki,F,21147,3116,,DAL,29
2008,NBA,All-NBA,2nd,Steve Nash,G,21515,3028,,PHO,33
2008,NBA,All-NBA,2nd,Tim Duncan,F,21533,3092,,SAS,31
2008,NBA,All-NBA,3rd,Carlos Boozer,F,21071,3369,,UTA,26
2008,NBA,All-NBA,3rd,Manu Ginóbili,G,21344,3401,,SAS,30
2008,NBA,All-NBA,3rd,Paul Pierce,F,21425,3146,,BOS,30
2008,NBA,All-NBA,3rd,Tracy McGrady,G,21537,3096,,HOU,28
2008,NBA,All-NBA,3rd,Yao Ming,C,21569,3428,,HOU,27
2008,NBA,All-Rookie,1st,Al Horford,,20988,3734,,ATL,21
2008,NBA,All-Rookie,1st,Al Thornton,,20990,3735,,LAC,24
2008,NBA,All-Rookie,1st,Jeff Green,,21242,3761,,SEA,21
2008,NBA,All-Rookie,1st,Kevin Durant,,21290,3770,,SEA,19
2008,NBA,All-Rookie,1st,Luis Scola,,21333,3774,,HOU,27
2008,NBA,All-Rookie,2nd,Carl Landry,,21069,3741,,HOU,24
2008,NBA,All-Rookie,2nd,Jamario Moon,,21214,3757,,TOR,27
2008,NBA,All-Rookie,2nd,Juan Carlos Navarro,,21272,3766,,MEM,27
2008,NBA,All-Rookie,2nd,Rodney Stuckey,,21457,3786,,DET,21
2008,NBA,All-Rookie,2nd,Thaddeus Young,,21528,3791,,PHI,19
2007,NBA,All-Defense,1st,Bruce Bowen,,20534,2975,,SAS,35
2007,NBA,All-Defense,1st,Kobe Bryant,,20750,3000,,LAL,28
2007,NBA,All-Defense,1st,Marcus Camby,,20786,3004,,DEN,32
2007,NBA,All-Defense,1st,Raja Bell,,20857,3284,,PHO,30
2007,NBA,All-Defense,1st,Tim Duncan,,20940,3092,,SAS,30
2007,NBA,All-Defense,2nd,Ben Wallace,,20512,2971,,CHI,32
2007,NBA,All-Defense,2nd,Jason Kidd,,20690,2870,,NJN,33
2007,NBA,All-Defense,2nd,Kevin Garnett,,20742,2936,,MIN,30
2007,NBA,All-Defense,2nd,Kirk Hinrich,,20748,3459,,CHI,26
2007,NBA,All-Defense,2nd,Tayshaun Prince,,20937,3425,,DET,26
2007,NBA,All-NBA,1st,Amar'e Stoudemire,C,20481,3366,,PHO,24
2007,NBA,All-NBA,1st,Dirk Nowitzki,F,20603,3116,,DAL,28
2007,NBA,All-NBA,1st,Kobe Bryant,G,20750,3000,,LAL,28
2007,NBA,All-NBA,1st,Steve Nash,G,20930,3028,,PHO,32
2007,NBA,All-NBA,1st,Tim Duncan,F,20940,3092,,SAS,30
2007,NBA,All-NBA,2nd,Chris Bosh,F,20548,3436,,TOR,22
2007,NBA,All-NBA,2nd,Gilbert Arenas,G,20644,3317,,WAS,25
2007,NBA,All-NBA,2nd,LeBron James,F,20761,3463,,CLE,22
2007,NBA,All-NBA,2nd,Tracy McGrady,G,20945,3096,,HOU,27
2007,NBA,All-NBA,2nd,Yao Ming,C,20974,3428,,HOU,26
2007,NBA,All-NBA,3rd,Carmelo Anthony,F,20540,3435,,DEN,22
2007,NBA,All-NBA,3rd,Chauncey Billups,G,20547,3048,,DET,30
2007,NBA,All-NBA,3rd,Dwight Howard,C,20610,3520,,ORL,21
2007,NBA,All-NBA,3rd,Dwyane Wade,G,20611,3445,,MIA,25
2007,NBA,All-NBA,3rd,Kevin Garnett,F,20742,2936,,MIN,30
2007,NBA,All-Rookie,1st,Andrea Bargnani,,20491,3655,,TOR,21
2007,NBA,All-Rookie,1st,Brandon Roy,,20526,3658,,POR,22
2007,NBA,All-Rookie,1st,Jorge Garbajosa,,20713,3680,,TOR,29
2007,NBA,All-Rookie,1st,LaMarcus Aldridge,,20757,3686,,POR,21
2007,NBA,All-Rookie,1st,Randy Foye,,20860,3706,,MIN,23
2007,NBA,All-Rookie,1st,Rudy Gay,,20888,3713,,MEM,20
2007,NBA,All-Rookie,2nd,Adam Morrison,,20465,3651,,CHA,22
2007,NBA,All-Rookie,2nd,Craig Smith,,20563,3663,,MIN,23
2007,NBA,All-Rookie,2nd,Paul Millsap,,20846,3701,,UTA,21
2007,NBA,All-Rookie,2nd,Rajon Rondo,,20858,3704,,BOS,20
2007,NBA,All-Rookie,2nd,Tyrus Thomas,,20955,3724,,CHI,20
2007,NBA,All-Rookie,2nd,Walter Herrmann,,20966,3727,,CHA,27
2006,NBA,All-Defense,1st,Andrei Kirilenko,,19926,3298,,UTA,24
2006,NBA,All-Defense,1st,Ben Wallace,,19951,2971,,DET,31
2006,NBA,All-Defense,1st,Bruce Bowen,,19977,2975,,SAS,34
2006,NBA,All-Defense,1st,Jason Kidd,,20136,2870,,NJN,32
2006,NBA,All-Defense,1st,Kobe Bryant,,20200,3000,,LAL,27
2006,NBA,All-Defense,1st,Metta World Peace,,20267,3205,,TOT,26
2006,NBA,All-Defense,2nd,Chauncey Billups,,19995,3048,,DET,29
2006,NBA,All-Defense,2nd,Kevin Garnett,,20194,2936,,MIN,29
2006,NBA,All-Defense,2nd,Marcus Camby,,20242,3004,,DEN,31
2006,NBA,All-Defense,2nd,Tayshaun Prince,,20406,3425,,DET,25
2006,NBA,All-Defense,2nd,Tim Duncan,,20409,3092,,SAS,29
2006,NBA,All-NBA,1st,Dirk Nowitzki,F,20055,3116,,DAL,27
2006,NBA,All-NBA,1st,Kobe Bryant,G,20200,3000,,LAL,27
2006,NBA,All-NBA,1st,LeBron James,F,20211,3463,,CLE,21
2006,NBA,All-NBA,1st,Shaquille O'Neal,C,20382,2751,,MIA,33
2006,NBA,All-NBA,1st,Steve Nash,G,20402,3028,,PHO,31
2006,NBA,All-NBA,2nd,Ben Wallace,C,19951,2971,,DET,31
2006,NBA,All-NBA,2nd,Chauncey Billups,G,19995,3048,,DET,29
2006,NBA,All-NBA,2nd,Dwyane Wade,G,20064,3445,,MIA,24
2006,NBA,All-NBA,2nd,Elton Brand,F,20077,3186,,LAC,26
2006,NBA,All-NBA,2nd,Tim Duncan,F,20409,3092,,SAS,29
2006,NBA,All-NBA,3rd,Allen Iverson,G,19913,2967,,PHI,30
2006,NBA,All-NBA,3rd,Carmelo Anthony,F,19987,3435,,DEN,21
2006,NBA,All-NBA,3rd,Gilbert Arenas,G,20094,3317,,WAS,24
2006,NBA,All-NBA,3rd,Shawn Marion,F,20387,3218,,PHO,27
2006,NBA,All-NBA,3rd,Yao Ming,C,20452,3428,,HOU,25
2006,NBA,All-Rookie,1st,Andrew Bogut,,19928,3573,,MIL,21
2006,NBA,All-Rookie,1st,Channing Frye,,19989,3583,,NYK,22
2006,NBA,All-Rookie,1st,Charlie Villanueva,,19994,3584,,TOR,21
2006,NBA,All-Rookie,1st,Chris Paul,,20001,3585,,NOK,20
2006,NBA,All-Rookie,1st,Deron Williams,,20044,3592,,UTA,21
2006,NBA,All-Rookie,2nd,Danny Granger,,20025,3589,,IND,22
2006,NBA,All-Rookie,2nd,Luther Head,,20229,3621,,HOU,23
2006,NBA,All-Rookie,2nd,Marvin Williams,,20253,3624,,ATL,19
2006,NBA,All-Rookie,2nd,Raymond Felton,,20334,3634,,CHA,21
2006,NBA,All-Rookie,2nd,Ryan Gomes,,20364,3638,,BOS,23
2005,NBA,All-Defense,1st,Ben Wallace,,19367,2971,,DET,30
2005,NBA,All-Defense,1st,Bruce Bowen,,19394,2975,,SAS,33
2005,NBA,All-Defense,1st,Kevin Garnett,,19632,2936,,MIN,28
2005,NBA,All-Defense,1st,Larry Hughes,,19648,3132,,WAS,26
2005,NBA,All-Defense,1st,Tim Duncan,,19843,3092,,SAS,28
2005,NBA,All-Defense,2nd,Andrei Kirilenko,,19339,3298,,UTA,23
2005,NBA,All-Defense,2nd,Chauncey Billups,,19412,3048,,DET,28
2005,NBA,All-Defense,2nd,Dwyane Wade,,19490,3445,,MIA,23
2005,NBA,All-Defense,2nd,Jason Kidd,,19570,2870,,NJN,31
2005,NBA,All-Defense,2nd,Marcus Camby,,19681,3004,,DEN,30
2005,NBA,All-Defense,2nd,Tayshaun Prince,,19839,3425,,DET,24
2005,NBA,All-NBA,1st,Allen Iverson,G,19327,2967,,PHI,29
2005,NBA,All-NBA,1st,Dirk Nowitzki,F,19480,3116,,DAL,26
2005,NBA,All-NBA,1st,Shaquille O'Neal,C,19815,2751,,MIA,32
2005,NBA,All-NBA,1st,Steve Nash,G,19832,3028,,PHO,30
2005,NBA,All-NBA,1st,Tim Duncan,F,19843,3092,,SAS,28
2005,NBA,All-NBA,2nd,Amar'e Stoudemire,C,19331,3366,,PHO,22
2005,NBA,All-NBA,2nd,Dwyane Wade,G,19490,3445,,MIA,23
2005,NBA,All-NBA,2nd,Kevin Garnett,F,19632,2936,,MIN,28
2005,NBA,All-NBA,2nd,LeBron James,F,19652,3463,,CLE,20
2005,NBA,All-NBA,2nd,Ray Allen,G,19772,3016,,SEA,29
2005,NBA,All-NBA,3rd,Ben Wallace,C,19367,2971,,DET,30
2005,NBA,All-NBA,3rd,Gilbert Arenas,G,19527,3317,,WAS,23
2005,NBA,All-NBA,3rd,Kobe Bryant,G,19640,3000,,LAL,26
2005,NBA,All-NBA,3rd,Shawn Marion,F,19819,3218,,PHO,26
2005,NBA,All-NBA,3rd,Tracy McGrady,F,19856,3096,,HOU,25
2005,NBA,All-Rookie,1st,Andre Iguodala,,19337,3500,,PHI,21
2005,NBA,All-Rookie,1st,Ben Gordon,,19365,3505,,CHI,21
2005,NBA,All-Rookie,1st,Dwight Howard,,19489,3520,,ORL,19
2005,NBA,All-Rookie,1st,Emeka Okafor,,19508,3521,,CHA,22
2005,NBA,All-Rookie,1st,Luol Deng,,19667,3543,,CHI,19
2005,NBA,All-Rookie,2nd,Al Jefferson,,19322,3496,,BOS,20
2005,NBA,All-Rookie,2nd,Jameer Nelson,,19554,3530,,ORL,22
2005,NBA,All-Rookie,2nd,Josh Childress,,19602,3534,,ATL,21
2005,NBA,All-Rookie,2nd,Josh Smith,,19605,3535,,ATL,19
2005,NBA,All-Rookie,2nd,Nenad Krstić,,19738,3549,,NJN,21
2004,NBA,All-Defense,1st,Ben Wallace,,18770,2971,,DET,29
2004,NBA,All-Defense,1st,Bruce Bowen,,18798,2975,,SAS,32
2004,NBA,All-Defense,1st,Kevin Garnett,,19036,2936,,MIN,27
2004,NBA,All-Defense,1st,Kobe Bryant,,19042,3000,,LAL,25
2004,NBA,All-Defense,1st,Metta World Peace,,19099,3205,,IND,24
2004,NBA,All-Defense,2nd,Andrei Kirilenko,,18745,3298,,UTA,22
2004,NBA,All-Defense,2nd,Doug Christie,,18899,2712,,SAC,33
2004,NBA,All-Defense,2nd,Jason Kidd,,18983,2870,,NJN,30
2004,NBA,All-Defense,2nd,Theo Ratliff,,19250,2959,,TOT,30
2004,NBA,All-Defense,2nd,Tim Duncan,,19255,3092,,SAS,27
2004,NBA,All-NBA,1st,Jason Kidd,G,18983,2870,,NJN,30
2004,NBA,All-NBA,1st,Kevin Garnett,F,19036,2936,,MIN,27
2004,NBA,All-NBA,1st,Kobe Bryant,G,19042,3000,,LAL,25
2004,NBA,All-NBA,1st,Shaquille O'Neal,C,19227,2751,,LAL,31
2004,NBA,All-NBA,1st,Tim Duncan,F,19255,3092,,SAS,27
2004,NBA,All-NBA,2nd,Ben Wallace,C,18770,2971,,DET,29
2004,NBA,All-NBA,2nd,Jermaine O'Neal,F,18993,2993,,IND,25
2004,NBA,All-NBA,2nd,Peja Stojaković,F,19150,3147,,SAC,26
2004,NBA,All-NBA,2nd,Sam Cassell,G,19207,2822,,MIN,34
2004,NBA,All-NBA,2nd,Tracy McGrady,G,19272,3096,,ORL,24
2004,NBA,All-NBA,3rd,Baron Davis,G,18768,3173,,NOH,24
2004,NBA,All-NBA,3rd,Dirk Nowitzki,F,18892,3116,,DAL,25
2004,NBA,All-NBA,3rd,Metta World Peace,F,19099,3205,,IND,24
2004,NBA,All-NBA,3rd,Michael Redd,G,19109,3275,,MIL,24
2004,NBA,All-NBA,3rd,Yao Ming,C,19305,3428,,HOU,23
2004,NBA,All-Rookie,1st,Carmelo Anthony,,18808,3435,,DEN,19
2004,NBA,All-Rookie,1st,Chris Bosh,,18821,3436,,TOR,19
2004,NBA,All-Rookie,1st,Dwyane Wade,,18904,3445,,MIA,22
2004,NBA,All-Rookie,1st,Kirk Hinrich,,19040,3459,,CHI,23
2004,NBA,All-Rookie,1st,LeBron James,,19051,3463,,CLE,19
2004,NBA,All-Rookie,2nd,Jarvis Hayes,,18978,3450,,WAS,22
2004,NBA,All-Rookie,2nd,Josh Howard,,19013,3454,,DAL,23
2004,NBA,All-Rookie,2nd,Marquis Daniels,,19085,3469,,DAL,23
2004,NBA,All-Rookie,2nd,T.J. Ford,,19247,3485,,MIL,20
2004,NBA,All-Rookie,2nd,Udonis Haslem,,19285,3491,,MIA,23
2003,NBA,All-Defense,1st,Ben Wallace,,18288,2971,,DET,28
2003,NBA,All-Defense,1st,Doug Christie,,18385,2712,,SAC,32
2003,NBA,All-Defense,1st,Kevin Garnett,,18513,2936,,MIN,26
2003,NBA,All-Defense,1st,Kobe Bryant,,18520,3000,,LAL,24
2003,NBA,All-Defense,1st,Tim Duncan,,18688,3092,,SAS,26
2003,NBA,All-Defense,2nd,Bruce Bowen,,18309,2975,,SAS,31
2003,NBA,All-Defense,2nd,Eric Snow,,18404,2919,,PHI,29
2003,NBA,All-Defense,2nd,Jason Kidd,,18459,2870,,NJN,29
2003,NBA,All-Defense,2nd,Metta World Peace,,18562,3205,,IND,23
2003,NBA,All-Defense,2nd,Shaquille O'Neal,,18664,2751,,LAL,30
2003,NBA,All-NBA,1st,Kevin Garnett,F,18513,2936,,MIN,26
2003,NBA,All-NBA,1st,Kobe Bryant,G,18520,3000,,LAL,24
2003,NBA,All-NBA,1st,Shaquille O'Neal,C,18664,2751,,LAL,30
2003,NBA,All-NBA,1st,Tim Duncan,F,18688,3092,,SAS,26
2003,NBA,All-NBA,1st,Tracy McGrady,G,18699,3096,,ORL,23
2003,NBA,All-NBA,2nd,Allen Iverson,G,18258,2967,,PHI,27
2003,NBA,All-NBA,2nd,Ben Wallace,C,18288,2971,,DET,28
2003,NBA,All-NBA,2nd,Chris Webber,F,18333,2781,,SAC,29
2003,NBA,All-NBA,2nd,Dirk Nowitzki,F,18380,3116,,DAL,24
2003,NBA,All-NBA,2nd,Jason Kidd,G,18459,2870,,NJN,29
2003,NBA,All-NBA,3rd,Jamal Mashburn,F,18447,2801,,NOH,30
2003,NBA,All-NBA,3rd,Jermaine O'Neal,C,18471,2993,,IND,24
2003,NBA,All-NBA,3rd,Paul Pierce,F,18601,3146,,BOS,25
2003,NBA,All-NBA,3rd,Stephon Marbury,G,18675,3026,,PHO,25
2003,NBA,All-NBA,3rd,Steve Nash,G,18678,3028,,DAL,28
2003,NBA,All-Rookie,1st,Amar'e Stoudemire,,18262,3366,,PHO,20
2003,NBA,All-Rookie,1st,Caron Butler,,18317,3370,,MIA,22
2003,NBA,All-Rookie,1st,Drew Gooden,,18386,3380,,TOT,21
2003,NBA,All-Rookie,1st,Nenê,,18591,3410,,DEN,20
2003,NBA,All-Rookie,1st,Yao Ming,,18725,3428,,HOU,22
2003,NBA,All-Rookie,2nd,Carlos Boozer,,18316,3369,,CLE,21
2003,NBA,All-Rookie,2nd,Gordan Giriček,,18423,3384,,TOT,25
2003,NBA,All-Rookie,2nd,J.R. Bremer,,18438,3387,,BOS,22
2003,NBA,All-Rookie,2nd,Jay Williams,,18463,3391,,CHI,21
2003,NBA,All-Rookie,2nd,Manu Ginóbili,,18539,3401,,SAS,25
2002,NBA,All-Defense,1st,Ben Wallace,,17783,2971,,DET,27
2002,NBA,All-Defense,1st,Gary Payton,,17923,2585,,SEA,33
2002,NBA,All-Defense,1st,Jason Kidd,,17973,2870,,NJN,28
2002,NBA,All-Defense,1st,Kevin Garnett,,18024,2936,,MIN,25
2002,NBA,All-Defense,1st,Tim Duncan,,18196,3092,,SAS,25
2002,NBA,All-Defense,2nd,Bruce Bowen,,17805,2975,,SAS,30
2002,NBA,All-Defense,2nd,Clifford Robinson,,17839,2492,,DET,35
2002,NBA,All-Defense,2nd,Dikembe Mutombo,,17882,2648,,PHI,35
2002,NBA,All-Defense,2nd,Doug Christie,,17891,2712,,SAC,31
2002,NBA,All-Defense,2nd,Kobe Bryant,,18031,3000,,LAL,23
2002,NBA,All-NBA,1st,Jason Kidd,G,17973,2870,,NJN,28
2002,NBA,All-NBA,1st,Kobe Bryant,G,18031,3000,,LAL,23
2002,NBA,All-NBA,1st,Shaquille O'Neal,C,18169,2751,,LAL,29
2002,NBA,All-NBA,1st,Tim Duncan,F,18196,3092,,SAS,25
2002,NBA,All-NBA,1st,Tracy McGrady,F,18211,3096,,ORL,22
2002,NBA,All-NBA,2nd,Allen Iverson,G,17755,2967,,PHI,26
2002,NBA,All-NBA,2nd,Chris Webber,F,17833,2781,,SAC,28
2002,NBA,All-NBA,2nd,Dirk Nowitzki,C,17884,3116,,DAL,23
2002,NBA,All-NBA,2nd,Gary Payton,G,17923,2585,,SEA,33
2002,NBA,All-NBA,2nd,Kevin Garnett,F,18024,2936,,MIN,25
2002,NBA,All-NBA,3rd,Ben Wallace,F,17783,2971,,DET,27
2002,NBA,All-NBA,3rd,Dikembe Mutombo,C,17882,2648,,PHI,35
2002,NBA,All-NBA,3rd,Jermaine O'Neal,F,17982,2993,,IND,23
2002,NBA,All-NBA,3rd,Paul Pierce,G,18111,3146,,BOS,24
2002,NBA,All-NBA,3rd,Steve Nash,G,18183,3028,,DAL,27
2002,NBA,All-Rookie,1st,Andrei Kirilenko,,17762,3298,,UTA,20
2002,NBA,All-Rookie,1st,Jason Richardson,,17974,3323,,GSW,21
2002,NBA,All-Rookie,1st,Pau Gasol,,18110,3342,,MEM,21
2002,NBA,All-Rookie,1st,Shane Battier,,18168,3350,,MEM,23
2002,NBA,All-Rookie,1st,Tony Parker,,18210,3356,,SAS,19
2002,NBA,All-Rookie,2nd,Eddie Griffin,,17896,3312,,HOU,19
2002,NBA,All-Rookie,2nd,Jamaal Tinsley,,17962,3319,,IND,23
2002,NBA,All-Rookie,2nd,Joe Johnson,,17992,3327,,TOT,20
2002,NBA,All-Rookie,2nd,Richard Jefferson,,18135,3346,,NJN,21
2002,NBA,All-Rookie,2nd,Vladimir Radmanović,,18232,3361,,SEA,21
2002,NBA,All-Rookie,2nd,Željko Rebrača,,18244,3364,,DET,29
2001,NBA,All-Defense,1st,Dikembe Mutombo,,17363,2648,,TOT,34
2001,NBA,All-Defense,1st,Gary Payton,,17416,2585,,SEA,32
2001,NBA,All-Defense,1st,Jason Kidd,,17461,2870,,PHO,27
2001,NBA,All-Defense,1st,Kevin Garnett,,17505,2936,,MIN,24
2001,NBA,All-Defense,1st,Tim Duncan,,17693,3092,,SAS,24
2001,NBA,All-Defense,2nd,Bruce Bowen,,17269,2975,,MIA,29
2001,NBA,All-Defense,2nd,Doug Christie,,17372,2712,,SAC,30
2001,NBA,All-Defense,2nd,Kobe Bryant,,17514,3000,,LAL,22
2001,NBA,All-Defense,2nd,P.J. Brown,,17600,2815,,CHH,31
2001,NBA,All-Defense,2nd,Shaquille O'Neal,,17668,2751,,LAL,28
2001,NBA,All-NBA,1st,Allen Iverson,G,17220,2967,,PHI,25
