season,lg,team,abbreviation,playoffs,g,mp_per_game,opp_fg_per_game,opp_fga_per_game,opp_fg_percent,opp_x3p_per_game,opp_x3pa_per_game,opp_x3p_percent,opp_x2p_per_game,opp_x2pa_per_game,opp_x2p_percent,opp_ft_per_game,opp_fta_per_game,opp_ft_percent,opp_orb_per_game,opp_drb_per_game,opp_trb_per_game,opp_ast_per_game,opp_stl_per_game,opp_blk_per_game,opp_tov_per_game,opp_pf_per_game,opp_pts_per_game
1992,NBA,Milwaukee Bucks,MIL,False,82.0,242.4,42.0,84.3,0.498,2.7,7.4,0.367,39.3,76.9,0.511,20.0,26.8,0.746,14.3,28.3,42.5,25.8,8.9,5.8,17.3,21.7,106.7
1992,NBA,Minnesota Timberwolves,MIN,False,82.0,241.5,42.1,86.8,0.485,2.1,5.9,0.354,40.0,80.9,0.495,21.2,28.5,0.744,16.0,30.9,46.9,25.5,8.0,7.0,14.8,20.4,107.5
1992,NBA,New Jersey Nets,NJN,True,82.0,241.2,41.7,87.5,0.477,2.0,6.2,0.317,39.8,81.3,0.489,21.6,28.3,0.766,14.8,28.7,43.5,21.8,9.8,5.9,16.4,21.0,107.1
1992,NBA,New York Knicks,NYK,True,82.0,242.1,37.6,82.0,0.458,2.2,7.4,0.295,35.4,74.6,0.474,20.3,26.5,0.767,12.4,27.3,39.7,21.7,8.2,4.8,15.2,22.0,97.7
1992,NBA,Orlando Magic,ORL,False,82.0,240.3,41.8,85.9,0.486,2.6,7.4,0.353,39.2,78.5,0.499,22.3,29.7,0.751,13.5,29.8,43.3,25.5,9.6,6.5,15.5,23.1,108.5
1992,NBA,Philadelphia 76ers,PHI,False,82.0,240.9,42.1,87.1,0.483,2.3,7.5,0.307,39.8,79.6,0.499,16.8,21.6,0.776,14.3,28.8,43.1,27.1,8.4,5.5,14.4,21.5,103.2
1992,NBA,Phoenix Suns,PHO,True,82.0,241.5,41.8,91.2,0.459,2.2,7.1,0.307,39.6,84.0,0.471,20.4,26.9,0.756,14.9,28.6,43.5,23.3,8.0,6.0,15.3,23.5,106.2
1992,NBA,Portland Trail Blazers,POR,True,82.0,242.4,39.6,87.2,0.454,3.0,9.8,0.303,36.6,77.4,0.474,21.9,28.9,0.759,13.4,28.5,41.9,24.1,8.4,5.3,16.7,23.9,104.1
1992,NBA,Sacramento Kings,SAC,False,82.0,241.8,43.4,90.5,0.479,2.5,7.5,0.331,40.9,83.0,0.493,21.1,28.0,0.752,16.0,32.2,48.2,26.0,10.0,6.5,16.5,22.1,110.3
1992,NBA,San Antonio Spurs,SAS,True,82.0,241.2,39.2,86.6,0.452,3.0,8.5,0.347,36.2,78.0,0.464,19.4,25.1,0.77,13.5,28.8,42.3,23.0,9.2,5.6,15.3,22.1,100.6
1992,NBA,Seattle SuperSonics,SEA,True,82.0,242.1,39.8,83.7,0.475,2.5,7.6,0.337,37.2,76.1,0.489,22.5,30.0,0.751,13.7,27.2,40.9,22.3,8.5,5.8,16.1,22.6,104.7
1992,NBA,Utah Jazz,UTA,True,82.0,242.4,40.1,87.5,0.459,2.9,8.5,0.337,37.3,79.1,0.472,18.7,25.1,0.747,14.0,27.5,41.5,23.5,7.9,5.6,14.7,23.9,101.9
1992,NBA,Washington Bullets,WSB,False,82.0,242.1,41.8,87.5,0.478,2.6,7.3,0.353,39.3,80.2,0.49,20.6,27.3,0.753,14.6,32.1,46.7,23.2,8.7,5.5,16.2,20.6,106.8
1992,NBA,League Average,,False,82.0,241.8,41.3,87.3,0.472,2.5,7.6,0.331,38.7,79.7,0.486,20.2,26.7,0.759,14.4,29.3,43.7,24.5,8.6,5.5,15.6,22.2,105.3
1991,NBA,Atlanta Hawks,ATL,True,82.0,240.9,43.5,88.0,0.494,2.6,7.6,0.349,40.9,80.5,0.508,19.4,25.2,0.767,13.2,30.5,43.6,28.3,8.4,4.4,15.7,24.8,109.0
1991,NBA,Boston Celtics,BOS,True,82.0,241.5,41.7,92.2,0.452,2.3,7.5,0.313,39.4,84.7,0.465,20.0,25.4,0.786,14.5,26.9,41.4,25.0,9.0,4.6,13.7,20.2,105.7
1991,NBA,Charlotte Hornets,CHH,False,82.0,241.5,41.6,84.3,0.493,1.9,6.1,0.316,39.6,78.2,0.507,23.0,29.8,0.772,14.0,30.7,44.7,26.1,8.2,5.9,17.1,22.5,108.0
1991,NBA,Chicago Bulls,CHI,True,82.0,240.9,39.8,84.0,0.475,2.3,7.6,0.304,37.5,76.3,0.492,19.0,24.6,0.77,13.0,26.4,39.3,24.6,7.7,4.2,17.1,22.3,101.0
1991,NBA,Cleveland Cavaliers,CLE,False,82.0,241.8,42.2,86.8,0.486,2.0,6.2,0.323,40.2,80.6,0.498,17.9,23.4,0.764,13.4,29.2,42.6,26.2,8.7,4.8,15.0,23.1,104.2
1991,NBA,Dallas Mavericks,DAL,False,82.0,241.5,40.8,84.7,0.482,2.2,7.1,0.305,38.6,77.6,0.498,20.7,28.0,0.74,13.6,30.4,44.0,24.7,7.9,4.9,14.0,21.7,104.5
1991,NBA,Denver Nuggets,DEN,False,82.0,240.6,49.7,97.1,0.512,2.4,6.1,0.386,47.3,91.0,0.52,29.0,37.4,0.775,15.1,37.4,52.5,30.4,9.2,6.4,18.6,22.5,130.8
1991,NBA,Detroit Pistons,DET,True,82.0,241.5,37.2,82.2,0.453,1.9,6.1,0.312,35.3,76.1,0.464,20.4,26.5,0.77,12.2,27.7,40.0,21.2,7.1,3.5,13.7,24.2,96.8
1991,NBA,Golden State Warriors,GSW,True,82.0,241.5,43.2,89.6,0.482,2.7,8.4,0.322,40.5,81.3,0.499,25.9,34.1,0.758,15.8,30.2,46.0,26.4,8.9,5.3,18.7,26.9,115.0
1991,NBA,Houston Rockets,HOU,True,82.0,242.1,40.7,89.2,0.456,2.2,7.6,0.295,38.5,81.6,0.471,19.6,25.4,0.771,15.1,29.6,44.8,24.0,8.7,4.4,17.3,21.8,103.2
1991,NBA,Indiana Pacers,IND,True,82.0,241.5,43.6,89.0,0.49,2.3,7.4,0.305,41.4,81.6,0.507,22.6,30.4,0.743,14.7,28.2,42.9,25.2,8.9,4.3,15.4,24.8,112.1
1991,NBA,Los Angeles Clippers,LAC,False,82.0,241.5,40.7,87.2,0.467,2.4,7.2,0.336,38.3,80.0,0.478,23.2,30.8,0.752,13.6,30.4,44.0,24.2,9.4,6.0,16.0,23.0,107.0
1991,NBA,Los Angeles Lakers,LAL,True,82.0,241.8,40.9,88.6,0.462,2.2,7.0,0.311,38.7,81.6,0.475,15.6,20.7,0.752,13.8,26.7,40.5,24.4,8.1,4.1,14.3,22.2,99.6
1991,NBA,Miami Heat,MIA,False,82.0,241.2,40.7,85.0,0.478,2.1,6.3,0.337,38.6,78.8,0.489,24.4,31.7,0.767,14.3,28.8,43.2,24.5,10.4,6.1,17.9,23.9,107.8
1991,NBA,Milwaukee Bucks,MIL,True,82.0,242.1,40.1,82.6,0.486,2.3,7.0,0.329,37.8,75.6,0.5,21.4,28.2,0.759,13.5,28.2,41.7,24.7,8.6,5.6,18.7,23.3,104.0
1991,NBA,Minnesota Timberwolves,MIN,False,82.0,242.7,40.5,82.7,0.49,2.1,6.2,0.339,38.4,76.5,0.502,20.5,27.1,0.757,13.3,29.0,42.4,26.1,6.2,6.2,15.1,20.6,103.5
1991,NBA,New Jersey Nets,NJN,False,82.0,241.8,41.1,87.9,0.468,1.7,5.4,0.308,39.5,82.5,0.479,23.5,30.4,0.773,15.7,30.8,46.5,21.2,10.1,6.6,17.7,23.1,107.5
1991,NBA,New York Knicks,NYK,True,82.0,243.4,41.6,87.3,0.476,2.2,6.6,0.336,39.4,80.7,0.488,17.9,23.2,0.773,13.6,28.5,42.1,24.4,8.8,4.5,15.1,22.1,103.3
1991,NBA,Orlando Magic,ORL,False,82.0,241.2,42.1,88.2,0.478,2.7,8.2,0.331,39.4,80.0,0.493,22.9,29.9,0.767,13.4,30.5,43.8,25.8,8.6,8.0,14.8,24.2,109.9
1991,NBA,Philadelphia 76ers,PHI,True,82.0,244.9,43.1,90.6,0.476,2.4,8.0,0.297,40.7,82.6,0.493,16.9,21.9,0.774,14.1,30.7,44.8,27.1,8.4,4.8,14.4,22.7,105.6
1991,NBA,Phoenix Suns,PHO,True,82.0,240.6,42.2,91.5,0.462,2.2,7.1,0.312,40.0,84.3,0.474,20.8,27.4,0.76,14.6,28.0,42.6,24.0,8.3,5.6,15.6,25.1,107.5
1991,NBA,Portland Trail Blazers,POR,True,82.0,242.7,40.5,88.7,0.456,2.9,8.9,0.323,37.6,79.8,0.471,22.2,28.5,0.777,13.2,28.7,41.9,25.0,7.7,4.3,17.0,25.3,106.0
1991,NBA,Sacramento Kings,SAC,False,82.0,240.3,38.3,81.5,0.47,1.9,6.0,0.316,36.4,75.6,0.482,24.9,32.8,0.761,14.2,31.0,45.2,23.3,8.5,5.5,16.0,22.5,103.5
1991,NBA,San Antonio Spurs,SAS,True,82.0,241.8,39.8,88.9,0.448,2.7,8.6,0.31,37.2,80.3,0.463,20.3,26.7,0.761,13.7,27.7,41.4,23.5,9.8,5.3,15.4,24.5,102.6
1991,NBA,Seattle SuperSonics,SEA,True,82.0,242.4,40.1,82.2,0.488,2.5,7.7,0.327,37.5,74.5,0.504,22.8,30.0,0.759,13.5,26.2,39.7,22.6,8.9,5.4,18.1,22.2,105.4
1991,NBA,Utah Jazz,UTA,True,82.0,241.2,39.2,85.5,0.459,2.5,8.1,0.307,36.7,77.4,0.475,19.7,25.5,0.773,13.4,27.8,41.2,22.7,8.4,5.0,15.3,24.3,100.7
1991,NBA,Washington Bullets,WSB,False,82.0,242.1,41.4,88.8,0.466,2.0,6.8,0.299,39.4,82.0,0.48,21.5,27.9,0.771,15.0,30.2,45.2,22.7,8.9,6.0,15.3,21.7,106.4
1991,NBA,League Average,,False,82.0,241.8,41.4,87.2,0.474,2.3,7.1,0.32,39.1,80.1,0.488,21.3,27.9,0.765,14.0,29.3,43.3,24.7,8.6,5.3,16.0,23.2,106.3
1990,NBA,Atlanta Hawks,ATL,False,82.0,240.6,41.9,84.6,0.496,2.2,6.5,0.34,39.7,78.1,0.509,21.5,27.8,0.772,14.0,27.3,41.3,26.1,8.2,4.7,15.8,23.9,107.5
1990,NBA,Boston Celtics,BOS,True,82.0,240.3,41.9,90.0,0.466,2.1,6.6,0.319,39.8,83.5,0.477,20.1,26.0,0.773,12.8,28.3,41.0,25.3,9.0,4.3,12.2,22.5,106.0
1990,NBA,Charlotte Hornets,CHH,False,82.0,240.9,41.9,84.4,0.497,1.6,5.1,0.314,40.3,79.3,0.509,22.7,29.0,0.784,13.0,33.2,46.2,25.2,7.8,4.7,16.8,21.4,108.2
1990,NBA,Chicago Bulls,CHI,True,82.0,241.8,41.0,83.2,0.493,2.5,7.1,0.351,38.5,76.1,0.506,21.8,29.2,0.746,13.0,28.0,41.0,25.7,8.1,4.7,17.2,21.2,106.2
1990,NBA,Cleveland Cavaliers,CLE,True,82.0,242.4,41.7,87.0,0.479,1.9,6.1,0.312,39.8,80.9,0.492,17.6,23.1,0.761,13.8,29.9,43.7,26.1,8.3,4.6,15.8,23.1,102.9
1990,NBA,Dallas Mavericks,DAL,True,82.0,242.1,40.1,85.5,0.469,2.1,7.2,0.298,38.0,78.4,0.484,19.8,26.4,0.753,13.9,29.2,43.2,23.9,7.9,4.7,15.1,22.3,102.2
1990,NBA,Denver Nuggets,DEN,True,82.0,241.5,43.8,89.4,0.489,2.0,6.3,0.317,41.8,83.1,0.502,23.6,30.7,0.77,12.5,34.7,47.2,25.3,7.5,5.6,18.5,23.3,113.2
1990,NBA,Detroit Pistons,DET,True,82.0,241.5,37.1,83.0,0.447,2.3,6.8,0.333,34.8,76.2,0.457,21.8,28.6,0.762,12.7,27.8,40.5,21.5,7.4,3.7,15.2,25.3,98.3
1990,NBA,Golden State Warriors,GSW,False,82.0,240.3,45.9,96.2,0.478,3.2,8.9,0.356,42.7,87.2,0.49,24.4,32.1,0.759,18.2,31.6,49.9,28.4,10.0,5.2,17.3,27.1,119.4
1990,NBA,Houston Rockets,HOU,True,82.0,241.5,41.5,89.3,0.464,2.0,6.8,0.293,39.5,82.5,0.478,20.4,27.5,0.741,14.3,30.0,44.3,24.5,9.6,4.8,17.4,22.2,105.3
1990,NBA,Indiana Pacers,IND,True,82.0,242.4,42.5,88.1,0.482,2.1,6.6,0.32,40.4,81.5,0.496,22.0,29.2,0.753,14.3,28.0,42.3,23.7,8.7,3.9,14.5,24.6,109.1
1990,NBA,Los Angeles Clippers,LAC,False,82.0,241.5,41.9,87.9,0.476,2.3,7.0,0.323,39.6,80.9,0.49,21.2,27.5,0.772,14.0,28.9,42.9,25.5,10.1,5.2,16.6,23.8,107.2
1990,NBA,Los Angeles Lakers,LAL,True,82.0,242.1,41.2,88.4,0.467,2.1,6.3,0.337,39.1,82.0,0.477,19.3,25.7,0.75,13.8,27.4,41.1,24.5,8.2,5.2,14.6,23.3,103.9
1990,NBA,Miami Heat,MIA,False,82.0,240.6,41.7,85.5,0.488,1.9,5.6,0.342,39.8,79.9,0.498,25.0,33.1,0.755,13.7,30.1,43.8,25.3,10.5,5.8,18.0,21.7,110.3
1990,NBA,Milwaukee Bucks,MIL,True,82.0,241.8,40.1,83.8,0.479,2.2,6.9,0.321,37.9,76.9,0.493,24.3,31.3,0.774,14.1,29.3,43.5,24.7,8.4,5.4,18.4,22.9,106.8
1990,NBA,Minnesota Timberwolves,MIN,False,82.0,242.1,37.6,77.9,0.482,1.6,4.8,0.33,36.0,73.2,0.492,22.7,29.5,0.768,12.8,28.3,41.1,22.9,7.0,6.0,16.7,21.3,99.4
1990,NBA,New Jersey Nets,NJN,False,82.0,240.3,41.5,85.6,0.485,1.7,5.1,0.336,39.8,80.5,0.494,23.2,30.4,0.765,14.0,31.6,45.5,22.8,9.4,5.8,17.3,23.0,108.0
1990,NBA,New York Knicks,NYK,True,82.0,241.8,42.6,90.6,0.471,2.1,6.6,0.315,40.6,84.0,0.483,19.5,25.6,0.761,15.2,27.9,43.1,25.9,8.8,5.1,15.7,22.8,106.9
1990,NBA,Orlando Magic,ORL,False,82.0,241.5,47.1,94.6,0.498,2.4,6.8,0.353,44.7,87.8,0.509,23.1,30.5,0.758,14.3,31.3,45.6,28.5,9.0,6.8,14.8,25.1,119.8
1990,NBA,Philadelphia 76ers,PHI,True,82.0,241.5,41.7,86.8,0.48,2.6,7.0,0.37,39.1,79.8,0.49,19.3,25.0,0.771,13.6,28.7,42.3,26.3,7.8,4.6,15.0,23.7,105.2
1990,NBA,Phoenix Suns,PHO,True,82.0,242.1,43.0,92.5,0.465,2.4,6.9,0.355,40.6,85.7,0.474,19.3,26.4,0.733,14.7,28.5,43.1,25.9,8.3,4.8,15.3,26.2,107.8
1990,NBA,Portland Trail Blazers,POR,True,82.0,242.4,40.9,88.1,0.464,2.8,8.4,0.331,38.1,79.7,0.478,23.4,30.5,0.767,12.9,28.7,41.6,24.7,8.1,5.3,18.2,25.4,107.9
1990,NBA,Sacramento Kings,SAC,False,82.0,240.9,41.3,87.3,0.473,2.0,6.2,0.316,39.3,81.1,0.485,22.3,28.3,0.787,14.0,30.9,44.8,24.7,8.6,4.8,14.2,21.2,106.8
1990,NBA,San Antonio Spurs,SAS,True,82.0,240.6,39.9,86.5,0.461,2.8,7.6,0.37,37.0,78.9,0.47,20.3,26.5,0.767,13.7,27.3,41.0,24.0,9.3,5.1,17.3,23.4,102.8
1990,NBA,Seattle SuperSonics,SEA,False,82.0,242.7,39.7,81.8,0.486,2.2,6.3,0.342,37.5,75.4,0.498,24.3,30.9,0.786,12.3,26.9,39.2,22.7,7.7,5.0,15.9,21.9,105.9
1990,NBA,Utah Jazz,UTA,True,82.0,241.8,38.6,84.7,0.455,2.1,6.9,0.309,36.5,77.9,0.468,22.7,29.9,0.761,13.4,27.0,40.4,23.0,9.0,5.5,15.1,23.3,102.0
1990,NBA,Washington Bullets,WSB,False,82.0,241.8,42.8,90.3,0.474,1.7,5.8,0.3,41.1,84.5,0.486,22.5,29.0,0.777,14.6,30.5,45.1,23.8,7.9,5.2,14.6,21.7,109.9
1990,NBA,League Average,,False,82.0,241.5,41.5,87.2,0.476,2.2,6.6,0.331,39.3,80.6,0.488,21.8,28.5,0.764,13.8,29.3,43.1,24.9,8.5,5.1,16.1,23.3,107.0
1989,NBA,Atlanta Hawks,ATL,True,82.0,241.5,41.0,86.9,0.472,1.8,6.2,0.288,39.2,80.6,0.486,22.3,28.4,0.784,15.4,28.4,43.7,24.8,8.4,4.2,18.1,25.7,106.1
1989,NBA,Boston Celtics,BOS,True,82.0,241.2,42.4,87.6,0.484,1.6,5.6,0.29,40.8,82.0,0.497,21.7,28.0,0.776,12.8,27.1,39.9,25.9,9.3,4.7,14.5,23.8,108.1
1989,NBA,Charlotte Hornets,CHH,False,82.0,241.2,43.4,86.7,0.5,1.4,4.9,0.288,42.0,81.9,0.512,24.9,32.1,0.776,14.5,32.0,46.5,25.1,8.7,5.4,17.4,21.8,113.0
1989,NBA,Chicago Bulls,CHI,True,82.0,241.2,41.0,86.6,0.474,2.4,7.2,0.327,38.6,79.4,0.487,20.6,26.7,0.773,13.1,28.0,41.2,25.6,8.4,4.2,15.3,21.7,105.0
1989,NBA,Cleveland Cavaliers,CLE,True,82.0,240.9,41.3,89.6,0.461,2.1,6.2,0.339,39.2,83.4,0.47,16.6,21.3,0.777,14.8,27.8,42.6,24.9,8.4,4.4,17.4,24.0,101.2
1989,NBA,Dallas Mavericks,DAL,False,82.0,241.2,41.7,89.1,0.469,2.0,6.3,0.322,39.7,82.8,0.48,19.2,25.5,0.753,15.0,30.5,45.5,26.0,8.0,4.7,14.3,22.8,104.7
1989,NBA,Denver Nuggets,DEN,True,82.0,242.4,45.1,91.3,0.495,1.9,5.4,0.352,43.2,85.8,0.504,24.1,32.7,0.737,13.9,34.9,48.8,26.0,8.1,5.9,19.5,24.4,116.3
1989,NBA,Detroit Pistons,DET,True,82.0,241.8,38.3,85.6,0.447,1.9,6.8,0.285,36.4,78.9,0.461,22.3,28.4,0.785,13.8,26.7,40.5,22.6,7.9,4.2,14.9,25.5,100.8
1989,NBA,Golden State Warriors,GSW,True,82.0,242.7,45.0,97.6,0.462,3.4,10.0,0.342,41.6,87.5,0.475,23.4,30.5,0.766,17.5,32.2,49.7,27.0,10.5,5.9,19.0,23.6,116.9
1989,NBA,Houston Rockets,HOU,True,82.0,242.1,41.6,88.9,0.468,2.3,6.5,0.35,39.3,82.4,0.478,22.0,28.9,0.761,14.0,29.6,43.6,24.6,9.8,5.4,17.7,24.5,107.5
1989,NBA,Indiana Pacers,IND,False,82.0,242.1,42.1,90.2,0.467,2.0,6.7,0.305,40.1,83.6,0.479,24.8,31.8,0.781,15.7,28.2,43.9,24.8,10.2,4.7,14.7,24.7,111.1
1989,NBA,Los Angeles Clippers,LAC,False,82.0,242.1,45.7,94.4,0.484,2.4,7.0,0.342,43.3,87.3,0.496,22.4,29.3,0.764,16.4,31.1,47.5,29.1,11.4,6.7,17.6,23.0,116.2
1989,NBA,Los Angeles Lakers,LAL,True,82.0,241.5,43.2,92.0,0.47,2.4,7.2,0.33,40.8,84.8,0.481,18.8,25.0,0.752,14.4,27.1,41.5,26.3,9.2,5.3,15.4,23.7,107.5
1989,NBA,Miami Heat,MIA,False,82.0,242.1,41.3,84.5,0.488,1.8,5.3,0.343,39.5,79.2,0.498,24.6,31.9,0.773,14.5,28.9,43.3,25.1,11.3,6.7,18.8,22.3,109.0
1989,NBA,Milwaukee Bucks,MIL,True,82.0,240.9,40.3,84.2,0.478,2.4,6.5,0.368,37.9,77.7,0.488,22.4,28.9,0.776,13.3,28.5,41.8,25.7,8.6,5.2,18.6,23.6,105.3
1989,NBA,New Jersey Nets,NJN,False,82.0,241.5,43.4,87.3,0.497,1.9,6.2,0.309,41.5,81.1,0.512,21.3,27.9,0.765,12.6,30.2,42.8,26.0,9.1,5.9,16.8,22.4,110.1
1989,NBA,New York Knicks,NYK,True,82.0,241.5,44.3,89.7,0.494,1.9,6.5,0.285,42.5,83.2,0.511,22.4,29.1,0.767,14.8,28.4,43.2,28.0,9.5,5.3,20.6,23.1,112.9
1989,NBA,Philadelphia 76ers,PHI,True,82.0,241.2,44.6,89.0,0.501,2.1,6.0,0.343,42.5,82.9,0.513,19.1,24.7,0.774,14.0,29.4,43.4,27.8,7.8,5.4,15.5,24.2,110.4
1989,NBA,Phoenix Suns,PHO,True,82.0,240.9,43.8,94.3,0.464,2.2,6.9,0.319,41.6,87.4,0.475,21.2,28.1,0.753,15.3,30.0,45.2,26.4,7.6,5.2,16.7,25.1,110.9
1989,NBA,Portland Trail Blazers,POR,True,82.0,241.8,43.6,89.3,0.488,2.4,6.7,0.363,41.1,82.6,0.498,23.6,30.5,0.772,14.0,29.2,43.2,25.3,9.0,4.4,19.1,23.9,113.1
1989,NBA,Sacramento Kings,SAC,False,82.0,241.2,43.8,90.5,0.484,2.2,7.0,0.316,41.6,83.5,0.498,21.3,28.1,0.759,14.3,31.8,46.0,25.7,9.3,5.4,15.7,22.2,111.0
1989,NBA,San Antonio Spurs,SAS,False,82.0,240.9,42.5,87.2,0.488,2.1,6.5,0.323,40.4,80.7,0.501,25.7,33.1,0.776,15.3,30.0,45.3,25.1,11.2,6.6,21.1,23.6,112.8
1989,NBA,Seattle SuperSonics,SEA,True,82.0,241.2,41.9,86.2,0.486,2.1,6.6,0.311,39.9,79.6,0.501,23.4,30.4,0.769,14.5,27.5,42.0,23.9,8.2,5.0,18.9,22.9,109.2
1989,NBA,Utah Jazz,UTA,True,82.0,240.6,38.0,87.4,0.434,2.3,7.4,0.305,35.7,80.0,0.446,21.5,28.6,0.754,14.9,27.2,42.1,22.1,9.5,6.2,16.2,25.4,99.7
1989,NBA,Washington Bullets,WSB,False,82.0,242.1,42.5,88.2,0.482,1.9,6.2,0.304,40.6,82.0,0.495,23.5,30.6,0.769,13.8,31.0,44.8,25.4,8.0,6.4,16.8,23.4,110.4
1989,NBA,League Average,,False,82.0,241.5,42.5,89.0,0.477,2.1,6.6,0.323,40.4,82.4,0.49,22.1,28.8,0.768,14.5,29.4,43.9,25.6,9.1,5.3,17.2,23.7,109.2
1988,NBA,Atlanta Hawks,ATL,True,82.0,241.2,39.5,84.0,0.471,1.7,5.0,0.335,37.9,79.0,0.48,23.5,30.2,0.777,14.1,28.7,42.8,24.1,7.8,4.3,16.1,24.5,104.3
1988,NBA,Boston Celtics,BOS,True,82.0,241.2,42.6,88.5,0.482,1.3,4.5,0.301,41.3,84.1,0.491,21.0,27.4,0.767,13.7,26.8,40.4,25.1,9.0,4.2,14.3,24.3,107.7
1988,NBA,Chicago Bulls,CHI,True,82.0,242.1,40.0,85.0,0.47,1.3,4.5,0.293,38.6,80.5,0.48,20.4,26.9,0.757,12.5,27.7,40.1,25.4,7.3,5.1,15.2,22.9,101.6
1988,NBA,Cleveland Cavaliers,CLE,True,82.0,241.2,41.3,86.6,0.476,1.5,4.9,0.318,39.7,81.7,0.486,19.6,24.9,0.788,14.1,27.5,41.6,24.3,8.4,5.5,17.5,24.6,103.7
1988,NBA,Dallas Mavericks,DAL,True,82.0,240.9,42.3,90.1,0.47,2.0,6.3,0.323,40.3,83.8,0.481,18.3,23.9,0.766,14.6,27.2,41.9,27.3,7.5,5.3,15.0,24.4,104.9
1988,NBA,Denver Nuggets,DEN,True,82.0,241.2,44.0,89.7,0.49,1.4,4.6,0.3,42.6,85.1,0.501,23.3,30.6,0.762,14.4,33.5,47.9,26.5,7.6,6.2,19.6,24.3,112.7
1988,NBA,Detroit Pistons,DET,True,82.0,241.2,40.7,87.0,0.467,1.4,4.8,0.289,39.3,82.2,0.478,21.4,28.0,0.762,14.0,27.8,41.7,24.0,7.9,5.0,16.2,26.4,104.1
1988,NBA,Golden State Warriors,GSW,False,82.0,241.2,44.2,88.3,0.501,1.9,5.7,0.323,42.4,82.6,0.513,25.0,32.9,0.758,14.7,30.6,45.3,27.7,9.1,5.3,17.2,22.1,115.3
1988,NBA,Houston Rockets,HOU,True,82.0,240.0,42.1,90.5,0.465,1.3,4.8,0.275,40.8,85.7,0.476,22.0,28.7,0.767,15.4,30.6,45.9,23.8,9.0,4.5,17.1,24.5,107.6
1988,NBA,Indiana Pacers,IND,False,82.0,240.3,40.7,86.1,0.472,1.4,4.5,0.321,39.2,81.6,0.481,22.7,29.8,0.76,14.1,30.5,44.6,23.6,8.5,5.0,15.5,22.7,105.4
1988,NBA,Los Angeles Clippers,LAC,False,82.0,241.5,42.8,89.8,0.477,1.5,4.4,0.342,41.3,85.3,0.484,21.9,28.2,0.779,15.1,32.5,47.6,28.0,10.3,5.9,17.7,23.3,109.1
1988,NBA,Los Angeles Lakers,LAL,True,82.0,241.5,43.3,91.1,0.476,1.6,5.4,0.298,41.7,85.7,0.487,18.8,24.6,0.761,14.3,27.4,41.8,26.8,8.9,4.8,15.2,23.7,107.0
1988,NBA,Milwaukee Bucks,MIL,True,82.0,241.2,40.8,86.1,0.473,1.6,5.4,0.301,39.2,80.7,0.485,22.3,29.4,0.76,14.3,29.3,43.6,26.0,7.6,5.5,16.4,23.8,105.5
1988,NBA,New Jersey Nets,NJN,False,82.0,241.2,41.9,84.4,0.497,1.6,4.4,0.361,40.3,79.9,0.504,23.1,29.5,0.783,12.6,30.0,42.6,24.3,9.9,6.4,17.5,23.7,108.5
1988,NBA,New York Knicks,NYK,True,82.0,241.5,39.0,81.8,0.477,1.4,4.6,0.304,37.7,77.3,0.487,26.5,34.2,0.776,14.1,27.9,41.9,24.5,8.6,5.5,19.9,24.0,106.0
1988,NBA,Philadelphia 76ers,PHI,False,82.0,242.7,42.7,86.1,0.496,1.7,5.2,0.338,41.0,81.0,0.506,20.0,26.4,0.758,13.5,27.1,40.7,27.0,8.8,5.4,15.6,25.8,107.1
1988,NBA,Phoenix Suns,PHO,False,82.0,240.6,44.0,88.4,0.498,1.6,5.1,0.304,42.5,83.3,0.51,23.4,30.6,0.767,13.5,29.5,42.9,27.1,8.7,5.4,15.8,23.2,113.0
1988,NBA,Portland Trail Blazers,POR,True,82.0,240.6,42.6,89.5,0.476,1.7,5.6,0.305,40.9,83.9,0.487,24.7,32.1,0.768,14.1,29.3,43.3,26.3,7.9,4.6,17.6,26.0,111.5
1988,NBA,Sacramento Kings,SAC,False,82.0,241.2,45.3,91.0,0.498,1.5,4.5,0.324,43.9,86.5,0.507,21.6,28.4,0.761,14.1,29.6,43.6,26.5,9.6,6.5,14.6,23.8,113.7
1988,NBA,San Antonio Spurs,SAS,True,82.0,241.5,47.0,93.6,0.502,1.9,5.5,0.349,45.0,88.1,0.511,22.6,29.1,0.776,15.8,30.6,46.4,30.1,8.4,6.5,17.4,24.0,118.5
1988,NBA,Seattle SuperSonics,SEA,True,82.0,242.1,40.2,82.9,0.485,1.6,4.9,0.325,38.6,78.0,0.495,27.3,36.5,0.749,13.8,28.1,41.9,24.0,7.4,5.2,18.7,23.9,109.3
1988,NBA,Utah Jazz,UTA,True,82.0,240.3,39.9,88.8,0.449,1.8,5.7,0.315,38.1,83.2,0.459,23.2,30.2,0.77,15.6,29.8,45.4,24.3,9.4,5.8,17.9,24.5,104.8
1988,NBA,Washington Bullets,WSB,True,82.0,242.4,42.2,88.2,0.478,1.6,4.8,0.328,40.6,83.5,0.487,20.4,27.4,0.744,15.0,28.8,43.8,26.0,8.4,6.4,16.9,24.0,106.3
1988,NBA,League Average,,False,82.0,241.3,42.1,87.7,0.48,1.6,5.0,0.316,40.6,82.7,0.49,22.3,29.1,0.766,14.2,29.2,43.4,25.8,8.5,5.4,16.7,24.1,108.2
