season,award,player,age,tm,first,pts_won,pts_max,share,winner,seas_id,player_id
2012,mip,Jeremy Lin,23,NYK,10.0,91.0,605.0,0.15,False,23620,3950
2012,mip,Goran Dragić,25,HOU,4.0,54.0,605.0,0.089,False,23556,3817
2012,mip,Avery Bradley,21,BOS,4.0,36.0,605.0,0.06,False,23392,3918
2012,mip,Danny Green,24,SAS,3.0,27.0,605.0,0.045,False,23476,3867
2012,mip,Jeff Teague,23,ATL,1.0,27.0,605.0,0.045,False,23618,3884
2012,mip,Serge Ibaka,22,OKC,2.0,16.0,605.0,0.026,False,23840,3902
2012,mip,Ty Lawson,24,DEN,1.0,16.0,605.0,0.026,False,23887,3910
2012,mip,Paul George,21,IND,2.0,13.0,605.0,0.021,False,23785,3969
2012,mip,Steve Novak,28,NYK,1.0,12.0,605.0,0.02,False,23859,3720
2012,mip,DeMarcus Cousins,21,SAC,0.0,11.0,605.0,0.018,False,23490,3926
2012,mip,Kevin Love,23,MIN,1.0,8.0,605.0,0.013,False,23678,3830
2012,mip,James Harden,22,OKC,0.0,7.0,605.0,0.012,False,23594,3880
2012,mip,Roy Hibbert,25,IND,0.0,7.0,605.0,0.012,False,23818,3847
2012,mip,Marcin Gortat,27,PHO,1.0,6.0,605.0,0.01,False,23727,3775
2012,mip,Gerald Henderson,24,CHA,1.0,6.0,605.0,0.01,False,23550,3878
2012,mip,Marc Gasol,27,MEM,1.0,5.0,605.0,0.008,False,23726,3835
2012,mip,Kyle Lowry,25,HOU,1.0,5.0,605.0,0.008,False,23690,3685
2012,mip,Gordon Hayward,21,UTA,0.0,4.0,605.0,0.007,False,23557,3941
2012,mip,Arron Afflalo,26,DEN,0.0,3.0,605.0,0.005,False,23390,3737
2012,mip,Tony Parker,29,SAS,0.0,3.0,605.0,0.005,False,23877,3356
2012,mip,C.J. Watson,27,CHI,0.0,3.0,605.0,0.005,False,23423,3740
2012,mip,Brandan Wright,24,DAL,0.0,3.0,605.0,0.005,False,23408,3739
2012,mip,Jarrett Jack,28,NOH,0.0,1.0,605.0,0.002,False,23602,3608
2012,mip,Marreese Speights,24,MEM,0.0,1.0,605.0,0.002,False,23737,3837
2012,nba mvp,LeBron James,27,MIA,85.0,1074.0,1210.0,0.888,True,23706,3463
2012,nba mvp,Kevin Durant,23,OKC,24.0,889.0,1210.0,0.735,False,23676,3770
2012,nba mvp,Chris Paul,26,LAC,6.0,385.0,1210.0,0.318,False,23444,3585
2012,nba mvp,Kobe Bryant,33,LAL,2.0,352.0,1210.0,0.291,False,23684,3000
2012,nba mvp,Tony Parker,29,SAS,4.0,331.0,1210.0,0.274,False,23877,3356
2012,nba mvp,Kevin Love,23,MIN,0.0,58.0,1210.0,0.048,False,23678,3830
2012,nba mvp,Dwight Howard,26,ORL,0.0,13.0,1210.0,0.011,False,23519,3520
2012,nba mvp,Rajon Rondo,25,BOS,0.0,12.0,1210.0,0.01,False,23791,3704
2012,nba mvp,Steve Nash,37,PHO,0.0,7.0,1210.0,0.006,False,23858,3028
2012,nba mvp,Dwyane Wade,30,MIA,0.0,6.0,1210.0,0.005,False,23520,3445
2012,nba mvp,Derrick Rose,23,CHI,0.0,5.0,1210.0,0.004,False,23502,3812
2012,nba mvp,Dirk Nowitzki,33,DAL,0.0,4.0,1210.0,0.003,False,23509,3116
2012,nba mvp,Russell Westbrook,23,OKC,0.0,4.0,1210.0,0.003,False,23822,3849
2012,nba mvp,Tim Duncan,35,SAS,0.0,3.0,1210.0,0.002,False,23871,3092
2012,nba mvp,Joe Johnson,30,ATL,0.0,1.0,1210.0,0.001,False,23633,3327
2012,nba roy,Kyrie Irving,19,CLE,117.0,592.0,600.0,0.987,True,23691,4037
2012,nba roy,Ricky Rubio,21,MIN,0.0,170.0,600.0,0.283,False,23808,4051
2012,nba roy,Kenneth Faried,22,DEN,1.0,129.0,600.0,0.215,False,23674,4035
2012,nba roy,Kawhi Leonard,20,SAS,1.0,47.0,600.0,0.078,False,23668,4032
2012,nba roy,Iman Shumpert,21,NYK,1.0,33.0,600.0,0.055,False,23575,4011
2012,nba roy,Klay Thompson,21,GSW,0.0,30.0,600.0,0.05,False,23683,4036
2012,nba roy,Isaiah Thomas,22,SAC,0.0,28.0,600.0,0.047,False,23576,4012
2012,nba roy,Brandon Knight,20,DET,0.0,21.0,600.0,0.035,False,23411,3985
2012,nba roy,Chandler Parsons,23,HOU,0.0,14.0,600.0,0.023,False,23431,3987
2012,nba roy,MarShon Brooks,23,NJN,0.0,4.0,600.0,0.007,False,23738,4044
2012,nba roy,Kemba Walker,21,CHA,0.0,3.0,600.0,0.005,False,23672,4034
2012,nba roy,Josh Selby,20,MEM,0.0,1.0,600.0,0.002,False,23659,4028
2012,smoy,James Harden,22,OKC,115.0,584.0,595.0,0.982,True,23594,3880
2012,smoy,Lou Williams,25,PHI,3.0,231.0,595.0,0.388,False,23712,3619
2012,smoy,Jason Terry,34,DAL,0.0,81.0,595.0,0.136,False,23609,3194
2012,smoy,Al Harrington,31,DEN,0.0,42.0,595.0,0.071,False,23361,3101
2012,smoy,Taj Gibson,26,CHI,1.0,28.0,595.0,0.047,False,23862,3905
2012,smoy,Manu Ginóbili,34,SAS,0.0,28.0,595.0,0.047,False,23725,3401
2012,smoy,O.J. Mayo,24,MEM,0.0,18.0,595.0,0.03,False,23779,3842
2012,smoy,Mo Williams,29,LAC,0.0,14.0,595.0,0.024,False,23759,3475
2012,smoy,Thaddeus Young,23,PHI,0.0,10.0,595.0,0.017,False,23869,3791
2012,smoy,Kyle Korver,30,CHI,0.0,4.0,595.0,0.007,False,23689,3461
2012,smoy,Jamal Crawford,31,POR,0.0,3.0,595.0,0.005,False,23590,3258
2012,smoy,Carl Landry,28,NOH,0.0,3.0,595.0,0.005,False,23424,3741
2012,smoy,Zach Randolph,30,MEM,0.0,3.0,595.0,0.005,False,23908,3363
2012,smoy,C.J. Watson,27,CHI,0.0,3.0,595.0,0.005,False,23423,3740
2012,smoy,Mike Dunleavy,31,MIL,0.0,2.0,595.0,0.003,False,23755,3407
2012,smoy,Tyler Hansbrough,26,IND,0.0,2.0,595.0,0.003,False,23888,3911
2012,smoy,Gary Neal,27,SAS,0.0,2.0,595.0,0.003,False,23547,3940
2012,smoy,George Hill,25,IND,0.0,1.0,595.0,0.002,False,23548,3816
2012,smoy,Andre Miller,35,DEN,0.0,1.0,595.0,0.002,False,23374,3171
2012,smoy,J.R. Smith,26,NYK,0.0,1.0,595.0,0.002,False,23586,3527
2011,dpoy,Dwight Howard,25,ORL,114.0,585.0,600.0,0.975,True,22919,3520
2011,dpoy,Kevin Garnett,34,BOS,1.0,77.0,600.0,0.128,False,23087,2936
2011,dpoy,Tyson Chandler,28,DAL,0.0,70.0,600.0,0.117,False,23336,3360
2011,dpoy,Tony Allen,29,MEM,0.0,53.0,600.0,0.088,False,23319,3561
2011,dpoy,Rajon Rondo,24,BOS,0.0,45.0,600.0,0.075,False,23221,3704
2011,dpoy,Andrew Bogut,26,MIL,0.0,32.0,600.0,0.053,False,22765,3573
2011,dpoy,Grant Hill,38,PHO,1.0,30.0,600.0,0.05,False,22968,2863
2011,dpoy,Andre Iguodala,27,PHI,0.0,29.0,600.0,0.048,False,22760,3500
2011,dpoy,LeBron James,26,MIA,0.0,25.0,600.0,0.042,False,23116,3463
2011,dpoy,Luol Deng,25,CHI,0.0,24.0,600.0,0.04,False,23132,3543
2011,dpoy,Kobe Bryant,32,LAL,0.0,18.0,600.0,0.03,False,23095,3000
2011,dpoy,Chuck Hayes,27,HOU,2.0,13.0,600.0,0.022,False,22845,3587
2011,dpoy,Chris Paul,25,NOH,0.0,13.0,600.0,0.022,False,22841,3585
2011,dpoy,Serge Ibaka,21,OKC,0.0,12.0,600.0,0.02,False,23275,3902
2011,dpoy,Joakim Noah,25,CHI,1.0,11.0,600.0,0.018,False,23049,3763
2011,dpoy,Dwyane Wade,29,MIA,0.0,8.0,600.0,0.013,False,22920,3445
2011,dpoy,Tim Duncan,34,SAS,0.0,7.0,600.0,0.012,False,23314,3092
2011,dpoy,Metta World Peace,31,LAL,0.0,6.0,600.0,0.01,False,23163,3205
2011,dpoy,Keith Bogans,30,CHI,1.0,5.0,600.0,0.008,False,23081,3456
2011,dpoy,JaVale McGee,23,WAS,0.0,5.0,600.0,0.008,False,23031,3824
2011,dpoy,Thabo Sefolosha,26,OKC,0.0,4.0,600.0,0.007,False,23310,3723
2011,dpoy,Andrew Bynum,23,LAL,0.0,3.0,600.0,0.005,False,22766,3574
2011,dpoy,Kenyon Martin,33,DEN,0.0,2.0,600.0,0.003,False,23085,3264
2011,dpoy,Gerald Wallace,28,TOT,0.0,2.0,600.0,0.003,False,22957,3316
2011,dpoy,Josh Smith,25,ATL,0.0,1.0,600.0,0.002,False,23077,3535
2011,mip,Kevin Love,22,MIN,66.0,400.0,580.0,0.69,True,23088,3830
2011,mip,LaMarcus Aldridge,25,POR,11.0,157.0,580.0,0.271,False,23107,3686
2011,mip,Dorell Wright,25,GSW,16.0,124.0,580.0,0.214,False,22917,3519
2011,mip,Derrick Rose,22,CHI,11.0,69.0,580.0,0.119,False,22905,3812
2011,mip,Kris Humphries,25,NJN,1.0,63.0,580.0,0.109,False,23099,3539
2011,mip,Kyle Lowry,24,HOU,3.0,48.0,580.0,0.083,False,23103,3685
2011,mip,Russell Westbrook,22,OKC,3.0,46.0,580.0,0.079,False,23256,3849
2011,mip,Wesley Matthews,24,POR,2.0,32.0,580.0,0.055,False,23345,3914
2011,mip,Jrue Holiday,20,PHI,1.0,15.0,580.0,0.026,False,23078,3891
2011,mip,Mike Conley,23,MEM,0.0,14.0,580.0,0.024,False,23173,3779
2011,mip,Arron Afflalo,25,DEN,0.0,13.0,580.0,0.022,False,22783,3737
2011,mip,Roy Hibbert,24,IND,1.0,9.0,580.0,0.016,False,23252,3847
2011,mip,DeMar DeRozan,21,TOR,1.0,6.0,580.0,0.01,False,22889,3872
2011,mip,Eric Gordon,22,LAC,0.0,5.0,580.0,0.009,False,22937,3815
2011,mip,Tyler Hansbrough,25,IND,0.0,5.0,580.0,0.009,False,23333,3911
2011,mip,Nick Young,25,WAS,0.0,5.0,580.0,0.009,False,23194,3783
2011,mip,Darrell Arthur,22,MEM,0.0,4.0,580.0,0.007,False,22879,3809
2011,mip,Serge Ibaka,21,OKC,0.0,4.0,580.0,0.007,False,23275,3902
2011,mip,DeAndre Jordan,22,LAC,0.0,4.0,580.0,0.007,False,22886,3810
2011,mip,Thaddeus Young,22,PHI,0.0,4.0,580.0,0.007,False,23311,3791
2011,mip,D.J. Augustin,23,CHA,0.0,3.0,580.0,0.005,False,22854,3805
2011,mip,Luol Deng,25,CHI,0.0,3.0,580.0,0.005,False,23132,3543
2011,mip,Amar'e Stoudemire,28,NYK,0.0,3.0,580.0,0.005,False,22756,3366
2011,mip,Tony Allen,29,MEM,0.0,1.0,580.0,0.002,False,23319,3561
2011,mip,Michael Beasley,22,MIN,0.0,1.0,580.0,0.002,False,23164,3838
2011,mip,Elton Brand,31,PHI,0.0,1.0,580.0,0.002,False,22934,3186
2011,mip,Tyson Chandler,28,DAL,0.0,1.0,580.0,0.002,False,23336,3360
2011,mip,Jared Dudley,25,PHO,0.0,1.0,580.0,0.002,False,23008,3758
2011,mip,Marcin Gortat,26,TOT,0.0,1.0,580.0,0.002,False,23138,3775
2011,mip,James Harden,21,OKC,0.0,1.0,580.0,0.002,False,23002,3880
2011,mip,Jodie Meeks,23,PHI,0.0,1.0,580.0,0.002,False,23050,3886
2011,nba mvp,Derrick Rose,22,CHI,113.0,1182.0,1210.0,0.977,True,22905,3812
2011,nba mvp,Dwight Howard,25,ORL,3.0,643.0,1210.0,0.531,False,22919,3520
2011,nba mvp,LeBron James,26,MIA,4.0,522.0,1210.0,0.431,False,23116,3463
2011,nba mvp,Kobe Bryant,32,LAL,1.0,428.0,1210.0,0.354,False,23095,3000
2011,nba mvp,Kevin Durant,22,OKC,0.0,190.0,1210.0,0.157,False,23086,3770
2011,nba mvp,Dirk Nowitzki,32,DAL,0.0,113.0,1210.0,0.093,False,22913,3116
2011,nba mvp,Dwyane Wade,29,MIA,0.0,24.0,1210.0,0.02,False,22920,3445
2011,nba mvp,Manu Ginóbili,33,SAS,0.0,20.0,1210.0,0.017,False,23136,3401
2011,nba mvp,Amar'e Stoudemire,28,NYK,0.0,9.0,1210.0,0.007,False,22756,3366
2011,nba mvp,Blake Griffin,21,LAC,0.0,5.0,1210.0,0.004,False,22793,3920
2011,nba mvp,Rajon Rondo,24,BOS,0.0,5.0,1210.0,0.004,False,23221,3704
2011,nba mvp,Tony Parker,28,SAS,0.0,3.0,1210.0,0.002,False,23321,3356
2011,nba mvp,Chris Paul,25,NOH,0.0,2.0,1210.0,0.002,False,22841,3585
2011,nba roy,Blake Griffin,21,LAC,118.0,590.0,590.0,1.0,True,22793,3920
2011,nba roy,John Wall,20,WAS,0.0,295.0,590.0,0.5,False,23064,3951
2011,nba roy,DeMarcus Cousins,20,SAC,0.0,81.0,590.0,0.137,False,22890,3926
2011,nba roy,Landry Fields,22,NYK,0.0,62.0,590.0,0.105,False,23109,3955
2011,nba roy,Gary Neal,26,SAS,0.0,19.0,590.0,0.032,False,22954,3940
2011,nba roy,Greg Monroe,20,DET,0.0,15.0,590.0,0.025,False,22969,3942
2011,smoy,Lamar Odom,31,LAL,96.0,513.0,585.0,0.877,True,23106,3201
2011,smoy,Jason Terry,33,DAL,13.0,244.0,585.0,0.417,False,23026,3194
2011,smoy,Thaddeus Young,22,PHI,2.0,76.0,585.0,0.13,False,23311,3791
2011,smoy,Glen Davis,25,BOS,0.0,75.0,585.0,0.128,False,22963,3754
2011,smoy,Jamal Crawford,30,ATL,5.0,51.0,585.0,0.087,False,22996,3258
2011,smoy,Lou Williams,24,PHI,1.0,26.0,585.0,0.044,False,23123,3619
2011,smoy,James Harden,21,OKC,0.0,19.0,585.0,0.032,False,23002,3880
2011,smoy,George Hill,24,SAS,0.0,18.0,585.0,0.031,False,22955,3816
2011,smoy,Marcin Gortat,26,TOT,0.0,11.0,585.0,0.019,False,23138,3775
2011,smoy,J.R. Smith,25,DEN,0.0,7.0,585.0,0.012,False,22994,3527
2011,smoy,Tony Allen,29,MEM,0.0,3.0,585.0,0.005,False,23319,3561
2011,smoy,Ty Lawson,23,DEN,0.0,3.0,585.0,0.005,False,23332,3910
2011,smoy,O.J. Mayo,23,MEM,0.0,3.0,585.0,0.005,False,23197,3842
2011,smoy,Toney Douglas,24,NYK,0.0,2.0,585.0,0.003,False,23318,3908
2011,smoy,Matt Bonner,30,SAS,0.0,1.0,585.0,0.002,False,23155,3546
2011,smoy,J.J. Redick,26,ORL,0.0,1.0,585.0,0.002,False,22993,3674
2010,dpoy,Dwight Howard,24,ORL,110.0,576.0,610.0,0.944,True,22328,3520
2010,dpoy,Josh Smith,24,ATL,3.0,136.0,610.0,0.223,False,22464,3535
2010,dpoy,Gerald Wallace,27,CHA,1.0,113.0,610.0,0.185,False,22361,3316
2010,dpoy,LeBron James,25,CLE,4.0,61.0,610.0,0.1,False,22500,3463
2010,dpoy,Rajon Rondo,23,BOS,1.0,55.0,610.0,0.09,False,22601,3704
2010,dpoy,Metta World Peace,30,LAL,0.0,29.0,610.0,0.048,False,22542,3205
2010,dpoy,Andrew Bogut,25,MIL,1.0,23.0,610.0,0.038,False,22189,3573
2010,dpoy,Thabo Sefolosha,25,OKC,2.0,20.0,610.0,0.033,False,22687,3723
2010,dpoy,Anderson Varejão,27,CLE,0.0,18.0,610.0,0.03,False,22182,3497
2010,dpoy,Marcus Camby,35,TOT,0.0,13.0,610.0,0.021,False,22521,3004
2010,dpoy,Dwyane Wade,28,MIA,0.0,13.0,610.0,0.021,False,22329,3445
2010,dpoy,Kobe Bryant,31,LAL,0.0,9.0,610.0,0.015,False,22483,3000
2010,dpoy,Shawn Marion,31,DAL,0.0,8.0,610.0,0.013,False,22665,3218
2010,dpoy,Tim Duncan,33,SAS,0.0,7.0,610.0,0.011,False,22692,3092
2010,dpoy,Shane Battier,31,HOU,0.0,5.0,610.0,0.008,False,22656,3350
2010,dpoy,Andrei Kirilenko,28,UTA,0.0,4.0,610.0,0.007,False,22187,3298
2010,dpoy,Arron Afflalo,24,DEN,0.0,1.0,610.0,0.002,False,22206,3737
2010,dpoy,Matt Barnes,29,ORL,0.0,1.0,610.0,0.002,False,22537,3470
2010,dpoy,Brendan Haywood,30,TOT,0.0,1.0,610.0,0.002,False,22222,3303
2010,dpoy,David Lee,26,NYK,0.0,1.0,610.0,0.002,False,22297,3590
2010,dpoy,Kenyon Martin,32,DEN,0.0,1.0,610.0,0.002,False,22473,3264
2010,dpoy,Luc Mbah a Moute,23,MIL,0.0,1.0,610.0,0.002,False,22508,3833
2010,dpoy,Kendrick Perkins,25,BOS,0.0,1.0,610.0,0.002,False,22471,3458
2010,dpoy,Ben Wallace,35,DET,0.0,1.0,610.0,0.002,False,22210,2971
2010,mip,Aaron Brooks,25,HOU,62.0,403.0,615.0,0.655,True,22157,3731
2010,mip,Kevin Durant,21,OKC,17.0,101.0,615.0,0.164,False,22474,3770
2010,mip,Marc Gasol,25,MEM,9.0,101.0,615.0,0.164,False,22517,3835
2010,mip,George Hill,23,SAS,7.0,101.0,615.0,0.164,False,22359,3816
2010,mip,Andrew Bogut,25,MIL,7.0,93.0,615.0,0.151,False,22189,3573
2010,mip,Russell Westbrook,21,OKC,5.0,67.0,615.0,0.109,False,22637,3849
2010,mip,Joakim Noah,24,CHI,7.0,64.0,615.0,0.104,False,22432,3763
2010,mip,Gerald Wallace,27,CHA,3.0,29.0,615.0,0.047,False,22361,3316
2010,mip,Brook Lopez,21,NJN,1.0,19.0,615.0,0.031,False,22229,3801
2010,mip,Corey Brewer,23,MIN,0.0,19.0,615.0,0.031,False,22270,3745
2010,mip,Carl Landry,26,TOT,0.0,18.0,615.0,0.029,False,22233,3741
2010,mip,Rajon Rondo,23,BOS,2.0,12.0,615.0,0.02,False,22601,3704
2010,mip,Andray Blatche,23,WAS,1.0,12.0,615.0,0.02,False,22183,3571
2010,mip,Channing Frye,26,PHO,1.0,10.0,615.0,0.016,False,22250,3583
2010,mip,Danilo Gallinari,21,NYK,0.0,10.0,615.0,0.016,False,22283,3807
2010,mip,Josh Smith,24,ATL,0.0,8.0,615.0,0.013,False,22464,3535
2010,mip,David Lee,26,NYK,0.0,7.0,615.0,0.011,False,22297,3590
2010,mip,Dwight Howard,24,ORL,1.0,5.0,615.0,0.008,False,22328,3520
2010,mip,Ersan İlyasova,22,MIL,0.0,4.0,615.0,0.007,False,22348,3669
2010,mip,Chris Kaman,27,LAC,0.0,4.0,615.0,0.007,False,22260,3437
2010,mip,J.J. Redick,25,ORL,0.0,4.0,615.0,0.007,False,22384,3674
2010,mip,Chris Douglas-Roberts,23,NJN,0.0,3.0,615.0,0.005,False,22257,3803
2010,mip,Nenê,27,DEN,0.0,3.0,615.0,0.005,False,22568,3410
2010,mip,Paul Millsap,24,UTA,0.0,3.0,615.0,0.005,False,22582,3701
2010,mip,Robin Lopez,21,PHO,0.0,2.0,615.0,0.003,False,22617,3845
2010,mip,Monta Ellis,24,GSW,0.0,1.0,615.0,0.002,False,22560,3627
2010,mip,J.J. Hickson,21,CLE,0.0,1.0,615.0,0.002,False,22383,3821
2010,mip,Zach Randolph,28,MEM,0.0,1.0,615.0,0.002,False,22731,3363
2010,mip,John Salmons,30,TOT,0.0,1.0,615.0,0.002,False,22446,3393
2010,mip,Ben Wallace,35,DET,0.0,1.0,615.0,0.002,False,22210,2971
2010,nba mvp,LeBron James,25,CLE,116.0,1205.0,1230.0,0.98,True,22500,3463
2010,nba mvp,Kevin Durant,21,OKC,4.0,609.0,1230.0,0.495,False,22474,3770
2010,nba mvp,Kobe Bryant,31,LAL,0.0,599.0,1230.0,0.487,False,22483,3000
2010,nba mvp,Dwight Howard,24,ORL,3.0,478.0,1230.0,0.389,False,22328,3520
2010,nba mvp,Dwyane Wade,28,MIA,0.0,119.0,1230.0,0.097,False,22329,3445
2010,nba mvp,Carmelo Anthony,25,DEN,0.0,65.0,1230.0,0.053,False,22239,3435
2010,nba mvp,Dirk Nowitzki,31,DAL,0.0,55.0,1230.0,0.045,False,22318,3116
2010,nba mvp,Steve Nash,35,PHO,0.0,49.0,1230.0,0.04,False,22678,3028
2010,nba mvp,Deron Williams,25,UTA,0.0,7.0,1230.0,0.006,False,22305,3592
2010,nba mvp,Amar'e Stoudemire,27,PHO,0.0,5.0,1230.0,0.004,False,22180,3366
2010,nba mvp,Manu Ginóbili,32,SAS,0.0,3.0,1230.0,0.002,False,22516,3401
2010,nba mvp,Chauncey Billups,33,DEN,0.0,1.0,1230.0,0.001,False,22254,3048
2010,nba mvp,Chris Bosh,25,TOR,0.0,1.0,1230.0,0.001,False,22256,3436
2010,nba mvp,Stephen Jackson,31,TOT,0.0,1.0,1230.0,0.001,False,22672,3290
2010,nba mvp,Joe Johnson,28,ATL,0.0,1.0,1230.0,0.001,False,22437,3327
2010,nba roy,Tyreke Evans,20,SAC,67.0,491.0,615.0,0.798,True,22713,3912
2010,nba roy,Stephen Curry,21,GSW,43.0,391.0,615.0,0.636,False,22670,3903
2010,nba roy,Brandon Jennings,20,MIL,12.0,204.0,615.0,0.332,False,22219,3861
2010,nba roy,Darren Collison,22,NOH,1.0,17.0,615.0,0.028,False,22295,3869
2010,nba roy,Jonny Flynn,20,MIN,0.0,2.0,615.0,0.003,False,22452,3889
2010,nba roy,Taj Gibson,24,CHI,0.0,2.0,615.0,0.003,False,22683,3905
2010,smoy,Jamal Crawford,29,ATL,110.0,580.0,610.0,0.951,True,22391,3258
2010,smoy,Jason Terry,32,DAL,6.0,220.0,610.0,0.361,False,22419,3194
2010,smoy,Anderson Varejão,27,CLE,2.0,126.0,610.0,0.207,False,22182,3497
2010,smoy,Manu Ginóbili,32,SAS,2.0,75.0,610.0,0.123,False,22516,3401
2010,smoy,J.R. Smith,24,DEN,0.0,33.0,610.0,0.054,False,22388,3527
2010,smoy,Lamar Odom,30,LAL,1.0,25.0,610.0,0.041,False,22494,3201
2010,smoy,Paul Millsap,24,UTA,1.0,15.0,610.0,0.025,False,22582,3701
2010,smoy,Carl Landry,26,TOT,0.0,12.0,610.0,0.02,False,22233,3741
2010,smoy,Udonis Haslem,29,MIA,0.0,5.0,610.0,0.008,False,22718,3491
2010,smoy,Marcus Thornton,22,NOH,0.0,3.0,610.0,0.005,False,22528,3894
2010,smoy,Jared Dudley,24,PHO,0.0,1.0,610.0,0.002,False,22403,3758
2010,smoy,Al Harrington,29,NYK,0.0,1.0,610.0,0.002,False,22166,3101
2010,smoy,Kevin Love,21,MIN,0.0,1.0,610.0,0.002,False,22476,3830
2010,smoy,Kyle Lowry,23,HOU,0.0,1.0,610.0,0.002,False,22491,3685
2009,dpoy,Dwight Howard,23,ORL,105.0,542.0,595.0,0.911,True,21759,3520
2009,dpoy,LeBron James,24,CLE,4.0,148.0,595.0,0.249,False,21909,3463
2009,dpoy,Dwyane Wade,27,MIA,3.0,90.0,595.0,0.151,False,21760,3445
2009,dpoy,Shane Battier,30,HOU,2.0,71.0,595.0,0.119,False,22073,3350
2009,dpoy,Metta World Peace,29,HOU,1.0,54.0,595.0,0.091,False,21965,3205
2009,dpoy,Chris Paul,23,NOH,1.0,49.0,595.0,0.082,False,21691,3585
2009,dpoy,Kobe Bryant,30,LAL,2.0,43.0,595.0,0.072,False,21892,3000
2009,dpoy,Kevin Garnett,32,BOS,1.0,31.0,595.0,0.052,False,21886,2936
2009,dpoy,Chris Andersen,30,DEN,0.0,10.0,595.0,0.017,False,21685,3307
2009,dpoy,Rajon Rondo,22,BOS,0.0,8.0,595.0,0.013,False,22022,3704
2009,dpoy,Tim Duncan,32,SAS,0.0,7.0,595.0,0.012,False,22113,3092
2009,dpoy,Raja Bell,32,TOT,0.0,4.0,595.0,0.007,False,22019,3284
2009,dpoy,Andre Iguodala,25,PHI,0.0,3.0,595.0,0.005,False,21602,3500
2009,dpoy,Anderson Varejão,26,CLE,0.0,3.0,595.0,0.005,False,21599,3497
2009,dpoy,Ronny Turiaf,26,GSW,0.0,2.0,595.0,0.003,False,22050,3637
2009,dpoy,Trevor Ariza,23,LAL,0.0,1.0,595.0,0.002,False,22125,3563
2009,dpoy,Marcus Camby,34,LAC,0.0,1.0,595.0,0.002,False,21940,3004
2009,dpoy,Grant Hill,36,PHO,0.0,1.0,595.0,0.002,False,21782,2863
2009,dpoy,Joel Przybilla,29,POR,0.0,1.0,595.0,0.002,False,21856,3263
2009,dpoy,Josh Smith,23,ATL,0.0,1.0,595.0,0.002,False,21871,3535
2009,dpoy,Hedo Türkoğlu,29,ORL,0.0,1.0,595.0,0.002,False,21788,3252
2009,mip,Danny Granger,25,IND,48.0,364.0,605.0,0.602,True,21718,3589
2009,mip,Devin Harris,25,NJN,43.0,339.0,605.0,0.56,False,21746,3517
2009,mip,Kevin Durant,20,OKC,6.0,83.0,605.0,0.137,False,21885,3770
2009,mip,Paul Millsap,23,UTA,3.0,77.0,605.0,0.127,False,22005,3701
2009,mip,Nenê,26,DEN,7.0,58.0,605.0,0.096,False,21993,3410
2009,mip,Rajon Rondo,22,BOS,2.0,29.0,605.0,0.048,False,22022,3704
2009,mip,David Lee,25,NYK,1.0,25.0,605.0,0.041,False,21724,3590
2009,mip,John Salmons,29,TOT,2.0,17.0,605.0,0.028,False,21862,3393
2009,mip,Thaddeus Young,20,PHI,1.0,16.0,605.0,0.026,False,22110,3791
2009,mip,Von Wafer,23,HOU,2.0,12.0,605.0,0.02,False,22138,3647
2009,mip,Brandon Roy,24,POR,1.0,8.0,605.0,0.013,False,21649,3658
2009,mip,Chris Andersen,30,DEN,1.0,6.0,605.0,0.01,False,21685,3307
2009,mip,J.R. Smith,23,DEN,1.0,6.0,605.0,0.01,False,21799,3527
2009,mip,Wilson Chandler,21,NYK,1.0,5.0,605.0,0.008,False,22147,3793
2009,mip,Glen Davis,23,BOS,1.0,5.0,605.0,0.008,False,21780,3754
2009,mip,Jason Terry,31,DAL,1.0,5.0,605.0,0.008,False,21831,3194
2009,mip,Aaron Brooks,24,HOU,0.0,4.0,605.0,0.007,False,21574,3731
2009,mip,Jameer Nelson,26,ORL,0.0,4.0,605.0,0.007,False,21809,3530
2009,mip,LaMarcus Aldridge,23,POR,0.0,3.0,605.0,0.005,False,21904,3686
2009,mip,Kelenna Azubuike,25,GSW,0.0,3.0,605.0,0.005,False,21881,3683
2009,mip,Roger Mason,28,SAS,0.0,3.0,605.0,0.005,False,22045,3419
2009,mip,Dwyane Wade,27,MIA,0.0,3.0,605.0,0.005,False,21760,3445
2009,mip,Ronnie Brewer,23,UTA,0.0,2.0,605.0,0.003,False,22048,3712
2009,mip,Luis Scola,28,HOU,0.0,2.0,605.0,0.003,False,21920,3774
2009,mip,J.J. Barea,24,DAL,0.0,1.0,605.0,0.002,False,21795,3673
2009,mip,Andrea Bargnani,23,TOR,0.0,1.0,605.0,0.002,False,21604,3655
2009,mip,Rasual Butler,29,NOH,0.0,1.0,605.0,0.002,False,22032,3416
2009,mip,Mike Conley,21,MEM,0.0,1.0,605.0,0.002,False,21972,3779
2009,mip,Jeff Green,22,OKC,0.0,1.0,605.0,0.002,False,21839,3761
2009,mip,Emeka Okafor,26,CHA,0.0,1.0,605.0,0.002,False,21767,3521
2009,mip,Kendrick Perkins,24,BOS,0.0,1.0,605.0,0.002,False,21882,3458
2009,mip,Tyrus Thomas,22,CHI,0.0,1.0,605.0,0.002,False,22131,3724
2009,mip,Gerald Wallace,26,CHA,0.0,1.0,605.0,0.002,False,21778,3316
2009,mip,Mo Williams,26,CLE,0.0,1.0,605.0,0.002,False,21982,3475
