season,lg,team,abbreviation,playoffs,g,mp,opp_fg,opp_fga,opp_fg_percent,opp_x3p,opp_x3pa,opp_x3p_percent,opp_x2p,opp_x2pa,opp_x2p_percent,opp_ft,opp_fta,opp_ft_percent,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
1998,NBA,Boston Celtics,BOS,False,82.0,19730.0,2864.0,5981.0,0.479,299.0,940.0,0.318,2565.0,5041.0,0.509,2052.0,2756.0,0.745,1015.0,2446.0,3461.0,1826.0,696.0,406.0,1688.0,1719.0,8079.0
1998,NBA,Charlotte Hornets,CHH,True,82.0,19780.0,2977.0,6417.0,0.464,369.0,1063.0,0.347,2608.0,5354.0,0.487,1436.0,1964.0,0.731,965.0,2259.0,3224.0,1806.0,582.0,372.0,1240.0,1902.0,7759.0
1998,NBA,Chicago Bulls,CHI,True,82.0,19855.0,2797.0,6483.0,0.431,329.0,1022.0,0.322,2468.0,5461.0,0.452,1425.0,1956.0,0.729,1016.0,2239.0,3255.0,1595.0,657.0,356.0,1268.0,1774.0,7348.0
1998,NBA,Cleveland Cavaliers,CLE,True,82.0,19830.0,2689.0,6214.0,0.433,341.0,992.0,0.344,2348.0,5222.0,0.45,1642.0,2175.0,0.755,948.0,2229.0,3177.0,1790.0,707.0,455.0,1444.0,1904.0,7361.0
1998,NBA,Dallas Mavericks,DAL,False,82.0,19905.0,3138.0,6819.0,0.46,386.0,1130.0,0.342,2752.0,5689.0,0.484,1333.0,1868.0,0.714,1223.0,2644.0,3867.0,1882.0,658.0,374.0,1240.0,1608.0,7995.0
1998,NBA,Denver Nuggets,DEN,False,82.0,19730.0,3015.0,6370.0,0.473,419.0,1105.0,0.379,2596.0,5265.0,0.493,1817.0,2410.0,0.754,1095.0,2401.0,3496.0,1983.0,662.0,535.0,1243.0,1782.0,8266.0
1998,NBA,Detroit Pistons,DET,False,82.0,19955.0,2840.0,6377.0,0.445,363.0,1100.0,0.33,2477.0,5277.0,0.469,1549.0,2077.0,0.746,991.0,2334.0,3325.0,1753.0,648.0,382.0,1263.0,1874.0,7592.0
1998,NBA,Golden State Warriors,GSW,False,82.0,19830.0,2992.0,6742.0,0.444,334.0,962.0,0.347,2658.0,5780.0,0.46,1667.0,2286.0,0.729,1134.0,2535.0,3669.0,2011.0,757.0,478.0,1154.0,1638.0,7985.0
1998,NBA,Houston Rockets,HOU,True,82.0,19830.0,3173.0,6769.0,0.469,409.0,1120.0,0.365,2764.0,5649.0,0.489,1406.0,1891.0,0.744,1041.0,2326.0,3367.0,1914.0,732.0,365.0,1170.0,1747.0,8161.0
1998,NBA,Indiana Pacers,IND,True,82.0,19830.0,2788.0,6451.0,0.432,274.0,867.0,0.316,2514.0,5584.0,0.45,1525.0,2096.0,0.728,1114.0,2254.0,3368.0,1591.0,644.0,366.0,1237.0,1847.0,7375.0
1998,NBA,Los Angeles Clippers,LAC,False,82.0,19780.0,3236.0,6832.0,0.474,334.0,923.0,0.362,2902.0,5909.0,0.491,1663.0,2267.0,0.734,1169.0,2469.0,3638.0,1826.0,726.0,412.0,1158.0,1747.0,8469.0
1998,NBA,Los Angeles Lakers,LAL,True,82.0,19830.0,2984.0,6800.0,0.439,380.0,1071.0,0.355,2604.0,5729.0,0.455,1669.0,2281.0,0.732,1123.0,2339.0,3462.0,1841.0,660.0,423.0,1281.0,2151.0,8017.0
1998,NBA,Miami Heat,MIA,True,82.0,19755.0,2723.0,6355.0,0.428,305.0,921.0,0.331,2418.0,5434.0,0.445,1632.0,2195.0,0.744,1058.0,2232.0,3290.0,1630.0,637.0,370.0,1214.0,1851.0,7383.0
1998,NBA,Milwaukee Bucks,MIL,False,82.0,19930.0,2911.0,6319.0,0.461,304.0,929.0,0.327,2607.0,5390.0,0.484,1779.0,2393.0,0.743,1001.0,2260.0,3261.0,1746.0,765.0,398.0,1348.0,1808.0,7905.0
1998,NBA,Minnesota Timberwolves,MIN,True,82.0,19930.0,3076.0,6860.0,0.448,432.0,1206.0,0.358,2644.0,5654.0,0.468,1648.0,2220.0,0.742,1116.0,2411.0,3527.0,1909.0,609.0,412.0,1228.0,1863.0,8232.0
1998,NBA,New Jersey Nets,NJN,True,82.0,19880.0,3016.0,6406.0,0.471,356.0,1030.0,0.346,2660.0,5376.0,0.495,1653.0,2211.0,0.748,1079.0,2316.0,3395.0,1771.0,616.0,515.0,1482.0,2023.0,8041.0
1998,NBA,New York Knicks,NYK,True,82.0,19830.0,2624.0,6130.0,0.428,331.0,1045.0,0.317,2293.0,5085.0,0.451,1728.0,2304.0,0.75,854.0,2341.0,3195.0,1585.0,653.0,313.0,1234.0,1705.0,7307.0
1998,NBA,Orlando Magic,ORL,False,82.0,19830.0,2930.0,6460.0,0.454,313.0,967.0,0.324,2617.0,5493.0,0.476,1302.0,1769.0,0.736,1089.0,2268.0,3357.0,1740.0,747.0,388.0,1259.0,1866.0,7475.0
1998,NBA,Philadelphia 76ers,PHI,False,82.0,19755.0,2906.0,6440.0,0.451,384.0,1115.0,0.344,2522.0,5325.0,0.474,1651.0,2262.0,0.73,1115.0,2341.0,3456.0,1927.0,766.0,508.0,1318.0,1904.0,7847.0
1998,NBA,Phoenix Suns,PHO,True,82.0,19955.0,2923.0,6618.0,0.442,394.0,1091.0,0.361,2529.0,5527.0,0.458,1501.0,2051.0,0.732,1051.0,2343.0,3394.0,1803.0,720.0,323.0,1363.0,1769.0,7741.0
1998,NBA,Portland Trail Blazers,POR,True,82.0,19830.0,2810.0,6520.0,0.431,373.0,1087.0,0.343,2437.0,5433.0,0.449,1626.0,2253.0,0.722,1011.0,2201.0,3212.0,1764.0,770.0,445.0,1160.0,1823.0,7619.0
1998,NBA,Sacramento Kings,SAC,False,82.0,19730.0,3095.0,6776.0,0.457,345.0,968.0,0.356,2750.0,5808.0,0.473,1560.0,2102.0,0.742,1157.0,2533.0,3690.0,1824.0,694.0,466.0,1256.0,1775.0,8095.0
1998,NBA,San Antonio Spurs,SAS,True,82.0,19830.0,2737.0,6656.0,0.411,338.0,1029.0,0.328,2399.0,5627.0,0.426,1448.0,1956.0,0.74,1017.0,2236.0,3253.0,1556.0,730.0,378.0,1045.0,1845.0,7260.0
1998,NBA,Seattle SuperSonics,SEA,True,82.0,19755.0,2896.0,6491.0,0.446,417.0,1287.0,0.324,2479.0,5204.0,0.476,1449.0,2001.0,0.724,1141.0,2314.0,3455.0,1825.0,640.0,403.0,1394.0,1824.0,7658.0
1998,NBA,Toronto Raptors,TOR,False,82.0,19930.0,3271.0,6826.0,0.479,396.0,1034.0,0.383,2875.0,5792.0,0.496,1603.0,2289.0,0.7,1270.0,2506.0,3776.0,2219.0,737.0,514.0,1370.0,1748.0,8541.0
1998,NBA,Utah Jazz,UTA,True,82.0,19780.0,2806.0,6390.0,0.439,401.0,1122.0,0.357,2405.0,5268.0,0.457,1730.0,2284.0,0.757,984.0,2012.0,2996.0,1690.0,645.0,423.0,1157.0,2133.0,7743.0
1998,NBA,Vancouver Grizzlies,VAN,False,82.0,19830.0,3230.0,6797.0,0.475,428.0,1111.0,0.385,2802.0,5686.0,0.493,1634.0,2233.0,0.732,1146.0,2356.0,3502.0,2101.0,836.0,538.0,1163.0,1832.0,8522.0
1998,NBA,Washington Wizards,WAS,False,82.0,19805.0,2975.0,6540.0,0.455,348.0,977.0,0.356,2627.0,5563.0,0.472,1623.0,2172.0,0.747,1029.0,2468.0,3497.0,1725.0,632.0,372.0,1328.0,1924.0,7921.0
1998,NBA,League Average,,False,82.0,19832.0,2944.0,6536.0,0.45,360.0,1042.0,0.346,2584.0,5493.0,0.47,1588.0,2155.0,0.737,1070.0,2337.0,3407.0,1806.0,688.0,416.0,1270.0,1837.0,7837.0
1997,NBA,Atlanta Hawks,ATL,True,82.0,19805.0,2804.0,6451.0,0.435,485.0,1399.0,0.347,2319.0,5052.0,0.459,1235.0,1676.0,0.737,1045.0,2225.0,3270.0,1665.0,605.0,332.0,1267.0,1747.0,7328.0
1997,NBA,Boston Celtics,BOS,False,82.0,19905.0,3365.0,6696.0,0.503,493.0,1351.0,0.365,2872.0,5345.0,0.537,1626.0,2257.0,0.72,1005.0,2628.0,3633.0,2130.0,720.0,557.0,1446.0,1827.0,8849.0
1997,NBA,Charlotte Hornets,CHH,True,82.0,19805.0,3056.0,6650.0,0.46,487.0,1364.0,0.357,2569.0,5286.0,0.486,1356.0,1857.0,0.73,1077.0,2256.0,3333.0,1783.0,532.0,335.0,1143.0,1781.0,7955.0
1997,NBA,Chicago Bulls,CHI,True,82.0,19730.0,2898.0,6653.0,0.436,471.0,1408.0,0.335,2427.0,5245.0,0.463,1305.0,1770.0,0.737,1088.0,2205.0,3293.0,1619.0,624.0,286.0,1293.0,1732.0,7572.0
1997,NBA,Cleveland Cavaliers,CLE,False,82.0,19855.0,2488.0,5638.0,0.441,459.0,1230.0,0.373,2029.0,4408.0,0.46,1587.0,2138.0,0.742,845.0,2186.0,3031.0,1647.0,549.0,350.0,1331.0,1748.0,7022.0
1997,NBA,Dallas Mavericks,DAL,False,82.0,19805.0,2966.0,6469.0,0.458,538.0,1444.0,0.373,2428.0,5025.0,0.483,1482.0,1974.0,0.751,1098.0,2428.0,3526.0,1794.0,687.0,433.0,1284.0,1720.0,7952.0
1997,NBA,Denver Nuggets,DEN,False,82.0,19930.0,3297.0,7063.0,0.467,484.0,1232.0,0.393,2813.0,5831.0,0.482,1457.0,1943.0,0.75,1086.0,2459.0,3545.0,1846.0,724.0,453.0,1057.0,1725.0,8535.0
1997,NBA,Detroit Pistons,DET,True,82.0,19830.0,2768.0,6231.0,0.444,528.0,1430.0,0.369,2240.0,4801.0,0.467,1229.0,1668.0,0.737,964.0,2264.0,3228.0,1795.0,488.0,282.0,1195.0,1784.0,7293.0
1997,NBA,Golden State Warriors,GSW,False,82.0,19905.0,3199.0,6735.0,0.475,581.0,1558.0,0.373,2618.0,5177.0,0.506,1578.0,2103.0,0.75,1089.0,2272.0,3361.0,2159.0,824.0,395.0,1288.0,1886.0,8557.0
1997,NBA,Houston Rockets,HOU,True,82.0,19855.0,3030.0,6845.0,0.443,519.0,1547.0,0.335,2511.0,5298.0,0.474,1302.0,1785.0,0.729,1029.0,2332.0,3361.0,1835.0,731.0,365.0,1172.0,1735.0,7881.0
1997,NBA,Indiana Pacers,IND,False,82.0,19930.0,2799.0,6357.0,0.44,499.0,1440.0,0.347,2300.0,4917.0,0.468,1642.0,2182.0,0.753,1004.0,2261.0,3265.0,1737.0,693.0,418.0,1289.0,1952.0,7739.0
1997,NBA,Los Angeles Clippers,LAC,True,82.0,19930.0,2975.0,6445.0,0.462,480.0,1345.0,0.357,2495.0,5100.0,0.489,1732.0,2312.0,0.749,1051.0,2450.0,3501.0,1654.0,737.0,419.0,1369.0,1860.0,8162.0
1997,NBA,Los Angeles Lakers,LAL,True,82.0,19930.0,2922.0,6619.0,0.441,479.0,1379.0,0.347,2443.0,5240.0,0.466,1527.0,2126.0,0.718,1110.0,2368.0,3478.0,1880.0,620.0,388.0,1341.0,1934.0,7850.0
1997,NBA,Miami Heat,MIA,True,82.0,19805.0,2687.0,6226.0,0.432,411.0,1134.0,0.362,2276.0,5092.0,0.447,1541.0,2108.0,0.731,999.0,2321.0,3320.0,1512.0,646.0,392.0,1324.0,1831.0,7326.0
1997,NBA,Milwaukee Bucks,MIL,False,82.0,19730.0,2999.0,6355.0,0.472,369.0,1080.0,0.342,2630.0,5275.0,0.499,1606.0,2197.0,0.731,975.0,2257.0,3232.0,1820.0,688.0,392.0,1201.0,1777.0,7973.0
1997,NBA,Minnesota Timberwolves,MIN,True,82.0,19780.0,2945.0,6539.0,0.45,467.0,1290.0,0.362,2478.0,5249.0,0.472,1646.0,2184.0,0.754,1069.0,2364.0,3433.0,1785.0,654.0,445.0,1283.0,1829.0,8003.0
1997,NBA,New Jersey Nets,NJN,False,82.0,19780.0,3100.0,6684.0,0.464,520.0,1398.0,0.372,2580.0,5286.0,0.488,1628.0,2185.0,0.745,1065.0,2464.0,3529.0,1925.0,675.0,516.0,1257.0,1780.0,8348.0
1997,NBA,New York Knicks,NYK,True,82.0,19855.0,2665.0,6272.0,0.425,481.0,1374.0,0.35,2184.0,4898.0,0.446,1752.0,2389.0,0.733,911.0,2220.0,3131.0,1589.0,727.0,295.0,1333.0,1882.0,7563.0
1997,NBA,Orlando Magic,ORL,True,82.0,19855.0,2966.0,6450.0,0.46,455.0,1327.0,0.343,2511.0,5123.0,0.49,1361.0,1860.0,0.732,1080.0,2398.0,3478.0,1798.0,704.0,417.0,1314.0,1769.0,7748.0
1997,NBA,Philadelphia 76ers,PHI,False,82.0,19780.0,3314.0,7045.0,0.47,558.0,1529.0,0.365,2756.0,5516.0,0.5,1565.0,2134.0,0.733,1186.0,2453.0,3639.0,2066.0,822.0,494.0,1278.0,2008.0,8751.0
1997,NBA,Phoenix Suns,PHO,True,82.0,19855.0,3183.0,6818.0,0.467,545.0,1479.0,0.368,2638.0,5339.0,0.494,1466.0,1984.0,0.739,1048.0,2461.0,3509.0,1996.0,662.0,372.0,1298.0,1840.0,8377.0
1997,NBA,Portland Trail Blazers,POR,True,82.0,19855.0,2798.0,6423.0,0.436,457.0,1279.0,0.357,2341.0,5144.0,0.455,1719.0,2327.0,0.739,952.0,2197.0,3149.0,1703.0,656.0,428.0,1242.0,1887.0,7772.0
1997,NBA,Sacramento Kings,SAC,False,82.0,19855.0,3010.0,6521.0,0.462,442.0,1254.0,0.352,2568.0,5267.0,0.488,1723.0,2337.0,0.737,1063.0,2341.0,3404.0,1777.0,716.0,429.0,1257.0,1789.0,8185.0
1997,NBA,San Antonio Spurs,SAS,False,82.0,19730.0,3002.0,6379.0,0.471,552.0,1425.0,0.387,2450.0,4954.0,0.495,1508.0,2042.0,0.738,1048.0,2302.0,3350.0,1955.0,664.0,448.0,1180.0,1646.0,8064.0
1997,NBA,Seattle SuperSonics,SEA,True,82.0,19780.0,2759.0,6259.0,0.441,613.0,1644.0,0.373,2146.0,4615.0,0.465,1513.0,2042.0,0.741,1015.0,2256.0,3271.0,1751.0,634.0,423.0,1535.0,1927.0,7644.0
1997,NBA,Toronto Raptors,TOR,False,82.0,19830.0,2971.0,6390.0,0.465,497.0,1427.0,0.348,2474.0,4963.0,0.498,1646.0,2274.0,0.724,1033.0,2352.0,3385.0,1967.0,675.0,442.0,1338.0,1799.0,8085.0
1997,NBA,Utah Jazz,UTA,True,82.0,19830.0,2708.0,6188.0,0.438,521.0,1480.0,0.352,2187.0,4708.0,0.465,1796.0,2395.0,0.75,957.0,2101.0,3058.0,1593.0,639.0,373.0,1330.0,2045.0,7733.0
1997,NBA,Vancouver Grizzlies,VAN,False,82.0,19780.0,3092.0,6556.0,0.472,500.0,1369.0,0.365,2592.0,5187.0,0.5,1468.0,2018.0,0.727,1206.0,2426.0,3632.0,1974.0,725.0,461.0,1251.0,1593.0,8152.0
1997,NBA,Washington Bullets,WSB,True,82.0,19855.0,3011.0,6637.0,0.454,492.0,1327.0,0.371,2519.0,5310.0,0.474,1500.0,2004.0,0.749,1022.0,2336.0,3358.0,1671.0,665.0,334.0,1356.0,1769.0,8014.0
1997,NBA,League Average,,False,82.0,19833.0,2958.0,6503.0,0.455,496.0,1377.0,0.36,2462.0,5126.0,0.48,1534.0,2078.0,0.738,1039.0,2330.0,3369.0,1808.0,672.0,403.0,1285.0,1814.0,7946.0
1996,NBA,Atlanta Hawks,ATL,True,82.0,19730.0,3044.0,6419.0,0.474,479.0,1329.0,0.36,2565.0,5090.0,0.504,1392.0,1865.0,0.746,1054.0,2292.0,3346.0,1841.0,580.0,338.0,1405.0,1807.0,7959.0
1996,NBA,Boston Celtics,BOS,False,82.0,19905.0,3296.0,6856.0,0.481,415.0,1162.0,0.357,2881.0,5694.0,0.506,1767.0,2366.0,0.747,1040.0,2590.0,3630.0,1916.0,667.0,489.0,1314.0,1965.0,8774.0
1996,NBA,Charlotte Hornets,CHH,False,82.0,19880.0,3254.0,6651.0,0.489,530.0,1340.0,0.396,2724.0,5311.0,0.513,1440.0,1957.0,0.736,953.0,2358.0,3311.0,2049.0,536.0,368.0,1215.0,1829.0,8478.0
1996,NBA,Chicago Bulls,CHI,True,82.0,19730.0,2880.0,6428.0,0.448,437.0,1249.0,0.35,2443.0,5179.0,0.472,1424.0,1985.0,0.717,981.0,2136.0,3117.0,1592.0,595.0,312.0,1405.0,1856.0,7621.0
1996,NBA,Cleveland Cavaliers,CLE,True,82.0,19830.0,2674.0,5787.0,0.462,513.0,1322.0,0.388,2161.0,4465.0,0.484,1400.0,1844.0,0.759,874.0,2167.0,3041.0,1818.0,504.0,336.0,1282.0,1667.0,7261.0
1996,NBA,Dallas Mavericks,DAL,False,82.0,19930.0,3403.0,6921.0,0.492,470.0,1193.0,0.394,2933.0,5728.0,0.512,1535.0,2097.0,0.732,1087.0,2726.0,3813.0,1978.0,702.0,531.0,1348.0,1841.0,8811.0
1996,NBA,Denver Nuggets,DEN,False,82.0,19830.0,3091.0,6741.0,0.459,453.0,1235.0,0.367,2638.0,5506.0,0.479,1600.0,2105.0,0.76,934.0,2385.0,3319.0,1875.0,617.0,418.0,1130.0,1899.0,8235.0
1996,NBA,Detroit Pistons,DET,True,82.0,19830.0,2827.0,6375.0,0.443,505.0,1380.0,0.366,2322.0,4995.0,0.465,1458.0,2039.0,0.715,964.0,2268.0,3232.0,1729.0,556.0,385.0,1153.0,1887.0,7617.0
1996,NBA,Golden State Warriors,GSW,False,82.0,19755.0,3206.0,6753.0,0.475,477.0,1308.0,0.365,2729.0,5445.0,0.501,1564.0,2097.0,0.746,1114.0,2292.0,3406.0,2098.0,698.0,385.0,1375.0,1959.0,8453.0
1996,NBA,Houston Rockets,HOU,True,82.0,19805.0,3178.0,6910.0,0.46,482.0,1344.0,0.359,2696.0,5566.0,0.484,1423.0,2012.0,0.707,1126.0,2499.0,3625.0,1945.0,670.0,400.0,1224.0,1847.0,8261.0
1996,NBA,Indiana Pacers,IND,True,82.0,19755.0,2841.0,6291.0,0.452,493.0,1368.0,0.36,2348.0,4923.0,0.477,1703.0,2302.0,0.74,1004.0,2051.0,3055.0,1726.0,663.0,420.0,1259.0,2041.0,7878.0
1996,NBA,Los Angeles Clippers,LAC,False,82.0,19730.0,3090.0,6471.0,0.478,444.0,1195.0,0.372,2646.0,5276.0,0.502,1824.0,2444.0,0.746,1034.0,2362.0,3396.0,1658.0,689.0,401.0,1357.0,1860.0,8448.0
1996,NBA,Los Angeles Lakers,LAL,True,82.0,19680.0,3118.0,6806.0,0.458,442.0,1203.0,0.367,2676.0,5603.0,0.478,1395.0,1891.0,0.738,1146.0,2316.0,3462.0,2006.0,588.0,483.0,1334.0,1806.0,8073.0
1996,NBA,Miami Heat,MIA,True,82.0,19780.0,2734.0,6303.0,0.434,446.0,1237.0,0.361,2288.0,5066.0,0.452,1878.0,2498.0,0.752,982.0,2315.0,3297.0,1645.0,662.0,403.0,1288.0,2031.0,7792.0
1996,NBA,Milwaukee Bucks,MIL,False,82.0,19730.0,3084.0,6421.0,0.48,514.0,1296.0,0.397,2570.0,5125.0,0.501,1590.0,2193.0,0.725,998.0,2305.0,3303.0,1940.0,648.0,373.0,1212.0,1752.0,8272.0
1996,NBA,Minnesota Timberwolves,MIN,False,82.0,19780.0,3086.0,6586.0,0.469,530.0,1393.0,0.38,2556.0,5193.0,0.492,1761.0,2368.0,0.744,1036.0,2317.0,3353.0,1966.0,725.0,498.0,1343.0,1940.0,8463.0
1996,NBA,New Jersey Nets,NJN,False,82.0,19905.0,3006.0,6625.0,0.454,543.0,1415.0,0.384,2463.0,5210.0,0.473,1476.0,1994.0,0.74,1028.0,2355.0,3383.0,1876.0,665.0,516.0,1270.0,1925.0,8031.0
1996,NBA,New York Knicks,NYK,True,82.0,19830.0,2859.0,6471.0,0.442,442.0,1311.0,0.337,2417.0,5160.0,0.468,1621.0,2191.0,0.74,995.0,2425.0,3420.0,1671.0,653.0,281.0,1293.0,1762.0,7781.0
1996,NBA,Orlando Magic,ORL,True,82.0,19855.0,3060.0,6736.0,0.454,496.0,1357.0,0.366,2564.0,5379.0,0.477,1499.0,2037.0,0.736,1087.0,2365.0,3452.0,1869.0,644.0,324.0,1238.0,1827.0,8115.0
1996,NBA,Philadelphia 76ers,PHI,False,82.0,19730.0,3284.0,6796.0,0.483,526.0,1421.0,0.37,2758.0,5375.0,0.513,1472.0,1986.0,0.741,1164.0,2478.0,3642.0,2109.0,723.0,469.0,1288.0,1912.0,8566.0
1996,NBA,Phoenix Suns,PHO,True,82.0,19955.0,3217.0,6837.0,0.471,551.0,1492.0,0.369,2666.0,5345.0,0.499,1540.0,2083.0,0.739,1003.0,2382.0,3385.0,2088.0,586.0,420.0,1191.0,2011.0,8525.0
1996,NBA,Portland Trail Blazers,POR,True,82.0,19905.0,2953.0,6677.0,0.442,472.0,1355.0,0.348,2481.0,5322.0,0.466,1574.0,2127.0,0.74,932.0,2316.0,3248.0,1817.0,708.0,409.0,1192.0,1996.0,7952.0
1996,NBA,Sacramento Kings,SAC,True,82.0,19755.0,2987.0,6461.0,0.462,461.0,1215.0,0.379,2526.0,5246.0,0.482,1950.0,2596.0,0.751,1056.0,2312.0,3368.0,1805.0,767.0,505.0,1356.0,2006.0,8385.0
1996,NBA,San Antonio Spurs,SAS,True,82.0,19780.0,3017.0,6866.0,0.439,441.0,1337.0,0.33,2576.0,5529.0,0.466,1485.0,2034.0,0.73,1109.0,2473.0,3582.0,1849.0,604.0,428.0,1257.0,1972.0,7960.0
1996,NBA,Seattle SuperSonics,SEA,True,82.0,19880.0,2873.0,6553.0,0.438,533.0,1531.0,0.348,2340.0,5022.0,0.466,1654.0,2309.0,0.716,1074.0,2255.0,3329.0,1776.0,758.0,391.0,1517.0,2010.0,7933.0
1996,NBA,Toronto Raptors,TOR,False,82.0,19830.0,3146.0,6624.0,0.475,519.0,1416.0,0.367,2627.0,5208.0,0.504,1799.0,2416.0,0.745,1098.0,2274.0,3372.0,1990.0,766.0,482.0,1326.0,1739.0,8610.0
1996,NBA,Utah Jazz,UTA,True,82.0,19780.0,2747.0,6174.0,0.445,550.0,1428.0,0.385,2197.0,4746.0,0.463,1820.0,2422.0,0.751,936.0,2149.0,3085.0,1640.0,584.0,409.0,1284.0,1983.0,7864.0
1996,NBA,Vancouver Grizzlies,VAN,False,82.0,19880.0,3080.0,6486.0,0.475,459.0,1226.0,0.374,2621.0,5260.0,0.498,1561.0,2129.0,0.733,1102.0,2550.0,3652.0,1988.0,698.0,474.0,1423.0,1785.0,8180.0
1996,NBA,Washington Bullets,WSB,False,82.0,19805.0,3061.0,6650.0,0.46,377.0,1103.0,0.342,2684.0,5547.0,0.484,1822.0,2378.0,0.766,1105.0,2370.0,3475.0,1690.0,696.0,390.0,1362.0,1891.0,8321.0
1996,NBA,League Average,,False,82.0,19813.0,3038.0,6575.0,0.462,483.0,1316.0,0.367,2555.0,5259.0,0.486,1601.0,2164.0,0.74,1035.0,2348.0,3383.0,1860.0,654.0,415.0,1298.0,1890.0,8159.0
1995,NBA,Atlanta Hawks,ATL,True,82.0,19855.0,3001.0,6485.0,0.463,420.0,1212.0,0.347,2581.0,5273.0,0.489,1394.0,1919.0,0.726,1051.0,2391.0,3442.0,1733.0,608.0,320.0,1359.0,1815.0,7816.0
1995,NBA,Boston Celtics,BOS,True,82.0,19805.0,3303.0,6820.0,0.484,375.0,1047.0,0.358,2928.0,5773.0,0.507,1601.0,2225.0,0.72,1064.0,2335.0,3399.0,1999.0,653.0,454.0,1232.0,1922.0,8582.0
1995,NBA,Charlotte Hornets,CHH,True,82.0,19805.0,3088.0,6807.0,0.454,429.0,1289.0,0.333,2659.0,5518.0,0.482,1375.0,1859.0,0.74,1102.0,2365.0,3467.0,1898.0,535.0,368.0,1216.0,1859.0,7980.0
1995,NBA,Chicago Bulls,CHI,True,82.0,19830.0,2923.0,6399.0,0.457,401.0,1150.0,0.349,2522.0,5249.0,0.48,1682.0,2280.0,0.738,1068.0,2252.0,3320.0,1713.0,687.0,369.0,1485.0,1892.0,7929.0
1995,NBA,Cleveland Cavaliers,CLE,True,82.0,19930.0,2803.0,6083.0,0.461,396.0,1108.0,0.357,2407.0,4975.0,0.484,1364.0,1801.0,0.757,851.0,2246.0,3097.0,1812.0,556.0,433.0,1213.0,1770.0,7366.0
1995,NBA,Dallas Mavericks,DAL,False,82.0,19930.0,3407.0,6982.0,0.488,432.0,1181.0,0.366,2975.0,5801.0,0.513,1454.0,1981.0,0.734,1053.0,2379.0,3432.0,1991.0,722.0,502.0,1250.0,1925.0,8700.0
1995,NBA,Denver Nuggets,DEN,True,82.0,19980.0,3050.0,6695.0,0.456,419.0,1208.0,0.347,2631.0,5487.0,0.479,1721.0,2296.0,0.75,1021.0,2207.0,3228.0,1784.0,640.0,460.0,1167.0,1956.0,8240.0
1995,NBA,Detroit Pistons,DET,False,82.0,19730.0,3120.0,6558.0,0.476,448.0,1235.0,0.363,2672.0,5323.0,0.502,1963.0,2720.0,0.722,1147.0,2432.0,3579.0,2013.0,693.0,439.0,1286.0,1746.0,8651.0
1995,NBA,Golden State Warriors,GSW,False,82.0,19905.0,3527.0,7233.0,0.488,492.0,1384.0,0.355,3035.0,5849.0,0.519,1565.0,2175.0,0.72,1196.0,2527.0,3723.0,2345.0,865.0,412.0,1326.0,2133.0,9111.0
1995,NBA,Houston Rockets,HOU,True,82.0,19730.0,3202.0,7061.0,0.453,506.0,1345.0,0.376,2696.0,5716.0,0.472,1407.0,1874.0,0.751,1165.0,2386.0,3551.0,1940.0,744.0,365.0,1274.0,1779.0,8317.0
1995,NBA,Indiana Pacers,IND,True,82.0,19780.0,2921.0,6408.0,0.456,475.0,1304.0,0.364,2446.0,5104.0,0.479,1516.0,2089.0,0.726,1048.0,2156.0,3204.0,1804.0,691.0,416.0,1370.0,2058.0,7833.0
1995,NBA,Los Angeles Clippers,LAC,False,82.0,19880.0,3207.0,6470.0,0.496,388.0,1049.0,0.37,2819.0,5421.0,0.52,1876.0,2503.0,0.75,1083.0,2536.0,3619.0,1917.0,693.0,459.0,1506.0,1905.0,8678.0
1995,NBA,Los Angeles Lakers,LAL,True,82.0,19905.0,3299.0,7050.0,0.468,456.0,1294.0,0.352,2843.0,5756.0,0.494,1580.0,2233.0,0.708,1283.0,2474.0,3757.0,2203.0,644.0,489.0,1390.0,1807.0,8634.0
1995,NBA,Miami Heat,MIA,False,82.0,19805.0,3092.0,6566.0,0.471,511.0,1417.0,0.361,2581.0,5149.0,0.501,1732.0,2340.0,0.74,1036.0,2355.0,3391.0,1860.0,656.0,385.0,1332.0,1896.0,8427.0
1995,NBA,Milwaukee Bucks,MIL,False,82.0,19855.0,3248.0,6589.0,0.493,491.0,1242.0,0.395,2757.0,5347.0,0.516,1517.0,2081.0,0.729,1014.0,2337.0,3351.0,2103.0,770.0,407.0,1359.0,1973.0,8504.0
1995,NBA,Minnesota Timberwolves,MIN,False,82.0,19780.0,3088.0,6509.0,0.474,468.0,1243.0,0.377,2620.0,5266.0,0.498,1820.0,2491.0,0.731,1169.0,2305.0,3474.0,2069.0,703.0,512.0,1323.0,1982.0,8464.0
1995,NBA,New Jersey Nets,NJN,False,82.0,19880.0,3182.0,6904.0,0.461,440.0,1176.0,0.374,2742.0,5728.0,0.479,1495.0,2073.0,0.721,1056.0,2435.0,3491.0,1826.0,733.0,440.0,1104.0,1911.0,8299.0
1995,NBA,New York Knicks,NYK,True,82.0,19780.0,2800.0,6410.0,0.437,397.0,1165.0,0.341,2403.0,5245.0,0.458,1802.0,2449.0,0.736,1021.0,2317.0,3338.0,1584.0,639.0,324.0,1264.0,1907.0,7799.0
