season,lg,team,abbreviation,playoffs,g,mp,opp_fg_per_100_poss,opp_fga_per_100_poss,opp_fg_percent,opp_x3p_per_100_poss,opp_x3pa_per_100_poss,opp_x3p_percent,opp_x2p_per_100_poss,opp_x2pa_per_100_poss,opp_x2p_percent,opp_ft_per_100_poss,opp_fta_per_100_poss,opp_ft_percent,opp_orb_per_100_poss,opp_drb_per_100_poss,opp_trb_per_100_poss,opp_ast_per_100_poss,opp_stl_per_100_poss,opp_blk_per_100_poss,opp_tov_per_100_poss,opp_pf_per_100_poss,opp_pts_per_100_poss
1989,NBA,Golden State Warriors,GSW,True,82,19905,41.5,89.9,0.462,3.2,9.2,0.342,38.3,80.7,0.475,21.5,28.1,0.766,16.1,29.7,45.8,24.9,9.7,5.4,17.5,21.7,107.7
1989,NBA,Houston Rockets,HOU,True,82,19855,40.5,86.6,0.468,2.2,6.3,0.35,38.3,80.2,0.478,21.5,28.2,0.761,13.6,28.8,42.4,23.9,9.5,5.2,17.3,23.9,104.8
1989,NBA,Indiana Pacers,IND,False,82,19855,42.1,90.2,0.467,2.0,6.7,0.305,40.0,83.5,0.479,24.8,31.8,0.781,15.7,28.2,43.9,24.8,10.2,4.7,14.7,24.7,111.0
1989,NBA,Los Angeles Clippers,LAC,False,82,19855,43.4,89.6,0.484,2.3,6.7,0.342,41.1,82.9,0.496,21.2,27.8,0.764,15.5,29.5,45.0,27.6,10.8,6.4,16.7,21.8,110.2
1989,NBA,Los Angeles Lakers,LAL,True,82,19805,42.9,91.2,0.47,2.3,7.1,0.33,40.5,84.1,0.481,18.7,24.8,0.752,14.3,26.9,41.1,26.1,9.1,5.2,15.3,23.5,106.7
1989,NBA,Miami Heat,MIA,False,82,19855,41.3,84.5,0.488,1.8,5.3,0.343,39.5,79.3,0.498,24.7,31.9,0.773,14.5,28.9,43.4,25.2,11.3,6.7,18.8,22.3,109.0
1989,NBA,Milwaukee Bucks,MIL,True,82,19755,40.7,85.1,0.478,2.4,6.6,0.368,38.3,78.5,0.488,22.7,29.2,0.776,13.5,28.8,42.3,26.0,8.7,5.2,18.8,23.9,106.4
1989,NBA,New Jersey Nets,NJN,False,82,19805,43.1,86.7,0.497,1.9,6.2,0.309,41.2,80.5,0.512,21.2,27.7,0.765,12.5,30.0,42.5,25.8,9.0,5.9,16.7,22.2,109.3
1989,NBA,New York Knicks,NYK,True,82,19805,42.2,85.4,0.494,1.8,6.2,0.285,40.4,79.2,0.511,21.3,27.7,0.767,14.1,27.0,41.1,26.6,9.0,5.0,19.6,22.0,107.5
1989,NBA,Philadelphia 76ers,PHI,True,82,19780,45.0,89.8,0.501,2.1,6.1,0.343,43.0,83.7,0.513,19.3,24.9,0.774,14.1,29.7,43.9,28.1,7.9,5.5,15.6,24.4,111.5
1989,NBA,Phoenix Suns,PHO,True,82,19755,41.7,89.9,0.464,2.1,6.6,0.319,39.6,83.3,0.475,20.2,26.8,0.753,14.6,28.6,43.1,25.2,7.3,5.0,15.9,23.9,105.7
1989,NBA,Portland Trail Blazers,POR,True,82,19830,41.6,85.3,0.488,2.3,6.4,0.363,39.3,78.9,0.498,22.5,29.2,0.772,13.4,27.8,41.3,24.1,8.6,4.2,18.3,22.8,108.0
1989,NBA,Sacramento Kings,SAC,False,82,19780,43.3,89.6,0.484,2.2,6.9,0.316,41.2,82.7,0.498,21.1,27.8,0.759,14.1,31.4,45.6,25.4,9.2,5.3,15.5,22.0,110.0
1989,NBA,San Antonio Spurs,SAS,False,82,19755,40.7,83.4,0.488,2.0,6.2,0.323,38.7,77.2,0.501,24.6,31.7,0.776,14.7,28.7,43.4,24.1,10.7,6.4,20.2,22.6,107.9
1989,NBA,Seattle SuperSonics,SEA,True,82,19780,41.7,85.7,0.486,2.0,6.6,0.311,39.6,79.1,0.501,23.2,30.2,0.769,14.4,27.3,41.7,23.7,8.1,5.0,18.8,22.8,108.6
1989,NBA,Utah Jazz,UTA,True,82,19730,38.7,89.0,0.434,2.3,7.5,0.305,36.4,81.5,0.446,21.9,29.1,0.754,15.1,27.7,42.9,22.5,9.7,6.3,16.5,25.9,101.5
1989,NBA,Washington Bullets,WSB,False,82,19855,41.8,86.7,0.482,1.9,6.1,0.304,39.9,80.6,0.495,23.1,30.1,0.769,13.6,30.4,44.0,25.0,7.9,6.3,16.6,23.0,108.5
1988,NBA,Atlanta Hawks,ATL,True,82,19780,40.8,86.7,0.471,1.7,5.1,0.335,39.1,81.6,0.48,24.3,31.2,0.777,14.6,29.6,44.2,24.9,8.1,4.4,16.6,25.3,107.6
1988,NBA,Boston Celtics,BOS,True,82,19780,43.3,89.9,0.482,1.4,4.5,0.301,42.0,85.4,0.491,21.4,27.9,0.767,13.9,27.2,41.1,25.5,9.1,4.3,14.6,24.6,109.4
1988,NBA,Chicago Bulls,CHI,True,82,19855,41.5,88.2,0.47,1.4,4.7,0.293,40.1,83.6,0.48,21.1,27.9,0.757,13.0,28.7,41.7,26.3,7.6,5.3,15.8,23.8,105.5
1988,NBA,Cleveland Cavaliers,CLE,True,82,19780,42.2,88.5,0.476,1.6,5.0,0.318,40.6,83.5,0.486,20.1,25.5,0.788,14.4,28.1,42.6,24.8,8.6,5.6,17.9,25.2,106.0
1988,NBA,Dallas Mavericks,DAL,True,82,19755,43.4,92.5,0.47,2.1,6.5,0.323,41.3,86.0,0.481,18.8,24.5,0.766,15.0,28.0,43.0,28.1,7.7,5.5,15.4,25.0,107.7
1988,NBA,Denver Nuggets,DEN,True,82,19780,41.5,84.6,0.49,1.3,4.3,0.3,40.2,80.3,0.501,22.0,28.8,0.762,13.6,31.6,45.2,25.0,7.1,5.9,18.5,22.9,106.3
1988,NBA,Detroit Pistons,DET,True,82,19780,41.1,88.0,0.467,1.4,4.9,0.289,39.7,83.2,0.478,21.6,28.4,0.762,14.1,28.1,42.2,24.2,8.0,5.0,16.4,26.7,105.3
1988,NBA,Golden State Warriors,GSW,False,82,19780,43.3,86.5,0.501,1.8,5.6,0.323,41.5,80.9,0.513,24.4,32.2,0.758,14.4,30.0,44.4,27.1,8.9,5.2,16.9,21.6,112.9
1988,NBA,Houston Rockets,HOU,True,82,19680,41.4,88.9,0.465,1.3,4.7,0.275,40.1,84.2,0.476,21.6,28.2,0.767,15.1,30.0,45.1,23.4,8.8,4.4,16.8,24.1,105.7
1988,NBA,Indiana Pacers,IND,False,82,19705,41.4,87.7,0.472,1.5,4.6,0.321,40.0,83.2,0.481,23.1,30.4,0.76,14.4,31.1,45.5,24.0,8.7,5.1,15.8,23.1,107.4
1988,NBA,Los Angeles Clippers,LAC,False,82,19805,42.2,88.5,0.477,1.5,4.4,0.342,40.7,84.1,0.484,21.6,27.8,0.779,14.9,32.0,47.0,27.6,10.1,5.8,17.5,23.0,107.6
1988,NBA,Los Angeles Lakers,LAL,True,82,19805,43.4,91.3,0.476,1.6,5.4,0.298,41.8,85.9,0.487,18.8,24.7,0.761,14.4,27.5,41.9,26.9,9.0,4.8,15.2,23.7,107.3
1988,NBA,Milwaukee Bucks,MIL,True,82,19780,41.6,87.8,0.473,1.7,5.5,0.301,39.9,82.3,0.485,22.8,30.0,0.76,14.6,29.8,44.4,26.6,7.7,5.6,16.7,24.3,107.6
1988,NBA,New Jersey Nets,NJN,False,82,19780,42.3,85.2,0.497,1.6,4.5,0.361,40.7,80.7,0.504,23.3,29.8,0.783,12.7,30.3,43.0,24.5,10.0,6.4,17.6,23.9,109.6
1988,NBA,New York Knicks,NYK,True,82,19805,39.2,82.1,0.477,1.4,4.6,0.304,37.8,77.5,0.487,26.6,34.3,0.776,14.1,27.9,42.1,24.5,8.6,5.5,20.0,24.1,106.4
1988,NBA,Philadelphia 76ers,PHI,False,82,19905,44.0,88.7,0.496,1.8,5.3,0.338,42.2,83.4,0.506,20.6,27.2,0.758,13.9,27.9,41.9,27.8,9.0,5.5,16.1,26.6,110.3
1988,NBA,Phoenix Suns,PHO,False,82,19730,43.4,87.1,0.498,1.5,5.1,0.304,41.8,82.0,0.51,23.1,30.1,0.767,13.3,29.0,42.3,26.7,8.5,5.3,15.6,22.8,111.4
1988,NBA,Portland Trail Blazers,POR,True,82,19730,41.0,86.2,0.476,1.7,5.4,0.305,39.3,80.8,0.487,23.7,30.9,0.768,13.5,28.2,41.7,25.3,7.6,4.4,16.9,25.1,107.4
1988,NBA,Sacramento Kings,SAC,False,82,19780,44.7,89.7,0.498,1.4,4.4,0.324,43.3,85.3,0.507,21.3,28.0,0.761,13.9,29.1,43.0,26.2,9.4,6.4,14.4,23.5,112.1
1988,NBA,San Antonio Spurs,SAS,True,82,19805,44.7,89.2,0.502,1.8,5.2,0.349,42.9,83.9,0.511,21.5,27.8,0.776,15.0,29.2,44.2,28.7,8.0,6.2,16.6,22.9,112.8
1988,NBA,Seattle SuperSonics,SEA,True,82,19855,39.8,82.0,0.485,1.6,4.8,0.325,38.2,77.2,0.495,27.0,36.1,0.749,13.6,27.8,41.4,23.7,7.3,5.1,18.5,23.7,108.1
1988,NBA,Utah Jazz,UTA,True,82,19705,39.3,87.4,0.449,1.8,5.6,0.315,37.5,81.8,0.459,22.9,29.7,0.77,15.3,29.3,44.6,23.9,9.2,5.7,17.6,24.1,103.1
1988,NBA,Washington Bullets,WSB,True,82,19880,42.6,89.0,0.478,1.6,4.8,0.328,41.0,84.2,0.487,20.5,27.6,0.744,15.1,29.1,44.2,26.3,8.5,6.5,17.0,24.2,107.2
1987,NBA,Atlanta Hawks,ATL,True,82,19730,39.4,87.4,0.451,1.6,5.3,0.3,37.8,82.0,0.461,24.8,32.4,0.765,14.9,28.4,43.4,23.9,7.7,4.8,16.4,25.4,105.2
1987,NBA,Boston Celtics,BOS,True,82,19805,42.6,92.2,0.463,1.5,5.0,0.306,41.1,87.2,0.472,20.0,26.4,0.758,15.2,28.1,43.3,25.3,8.9,4.2,14.2,23.5,106.8
1987,NBA,Chicago Bulls,CHI,True,82,19830,42.1,87.3,0.483,1.5,4.3,0.341,40.7,83.0,0.49,21.9,28.5,0.769,13.0,29.3,42.2,25.6,7.4,6.2,16.0,23.3,107.6
1987,NBA,Cleveland Cavaliers,CLE,False,82,19755,42.6,89.2,0.478,1.1,4.1,0.278,41.5,85.1,0.488,20.0,26.5,0.753,15.0,28.7,43.8,24.7,9.7,5.7,16.8,24.9,106.4
1987,NBA,Dallas Mavericks,DAL,True,82,19880,43.1,90.1,0.478,1.5,5.2,0.295,41.5,84.9,0.489,21.0,27.5,0.763,15.1,28.7,43.7,27.7,6.9,5.1,16.0,25.7,108.7
1987,NBA,Denver Nuggets,DEN,True,82,19780,41.6,83.9,0.495,1.3,4.1,0.313,40.3,79.8,0.505,25.8,33.2,0.777,13.3,31.1,44.4,25.0,6.4,5.2,17.9,24.5,110.2
1987,NBA,Detroit Pistons,DET,True,82,19830,40.4,87.5,0.462,1.6,5.0,0.317,38.8,82.5,0.471,23.4,31.2,0.748,13.7,28.0,41.7,24.3,8.0,5.7,15.5,24.8,105.8
1987,NBA,Golden State Warriors,GSW,True,82,19905,42.9,87.0,0.493,1.8,5.5,0.337,41.0,81.6,0.503,23.7,31.6,0.749,14.8,29.4,44.2,25.8,8.2,5.3,16.7,24.3,111.2
1987,NBA,Houston Rockets,HOU,True,82,19780,40.7,87.8,0.463,1.2,4.3,0.282,39.5,83.5,0.473,22.9,29.4,0.779,14.2,28.7,42.9,25.8,8.8,4.5,16.6,23.4,105.5
1987,NBA,Indiana Pacers,IND,True,82,19930,40.7,84.9,0.48,1.3,4.2,0.299,39.5,80.7,0.489,23.9,31.5,0.759,13.6,31.5,45.1,24.6,8.0,5.8,17.3,22.6,106.6
1987,NBA,Los Angeles Clippers,LAC,False,82,19780,44.4,85.7,0.518,1.3,3.8,0.344,43.1,82.0,0.526,22.2,29.7,0.746,14.0,31.2,45.3,28.6,9.5,6.3,18.1,23.9,112.3
1987,NBA,Los Angeles Lakers,LAL,True,82,19730,42.2,90.2,0.467,1.5,5.2,0.283,40.7,85.0,0.479,20.7,27.1,0.764,15.3,26.0,41.4,26.5,8.6,4.8,16.4,24.0,106.5
1987,NBA,Milwaukee Bucks,MIL,True,82,19780,39.3,83.5,0.47,1.5,5.0,0.289,37.8,78.5,0.482,25.6,33.8,0.757,14.4,30.0,44.4,24.4,8.0,5.6,18.8,24.5,105.6
1987,NBA,New Jersey Nets,NJN,False,82,19855,40.6,84.6,0.48,1.4,4.3,0.322,39.2,80.2,0.488,27.9,35.8,0.78,13.4,27.9,41.3,23.2,9.7,6.7,16.1,25.2,110.5
1987,NBA,New York Knicks,NYK,False,82,19780,43.1,87.9,0.49,1.2,4.4,0.263,41.9,83.5,0.502,23.7,31.2,0.761,16.4,30.1,46.5,26.5,9.4,4.9,17.4,24.0,111.1
1987,NBA,Philadelphia 76ers,PHI,True,82,19880,43.9,89.4,0.491,1.5,5.2,0.286,42.4,84.2,0.504,19.3,25.4,0.757,15.1,27.3,42.4,27.3,10.1,5.5,17.0,24.6,108.5
1987,NBA,Phoenix Suns,PHO,False,82,19855,42.9,86.9,0.494,1.5,4.7,0.311,41.5,82.3,0.504,23.0,30.5,0.756,14.6,27.9,42.5,26.6,9.5,5.2,16.9,24.1,110.3
1987,NBA,Portland Trail Blazers,POR,True,82,19805,42.1,86.8,0.485,1.3,4.9,0.276,40.8,82.0,0.497,23.0,29.9,0.771,13.9,26.3,40.2,25.3,8.5,5.5,17.4,25.7,108.6
1987,NBA,Sacramento Kings,SAC,False,82,19780,43.8,89.4,0.489,1.5,4.7,0.316,42.3,84.7,0.499,23.0,29.9,0.769,13.9,28.2,42.1,25.8,8.5,5.8,14.5,24.8,112.1
1987,NBA,San Antonio Spurs,SAS,False,82,19805,44.1,87.1,0.507,1.3,4.5,0.28,42.9,82.6,0.519,21.3,28.2,0.755,13.1,29.3,42.4,28.3,8.3,5.5,16.9,22.0,110.8
1987,NBA,Seattle SuperSonics,SEA,True,82,19855,41.7,87.0,0.479,1.1,3.8,0.287,40.6,83.2,0.488,25.7,33.5,0.768,14.7,27.0,41.7,24.0,8.7,4.9,15.9,24.1,110.3
1987,NBA,Utah Jazz,UTA,True,82,19755,39.4,86.4,0.456,1.7,5.3,0.317,37.7,81.1,0.465,23.2,30.2,0.77,15.4,31.0,46.5,23.7,8.5,5.4,18.6,23.5,103.7
1987,NBA,Washington Bullets,WSB,True,82,19705,42.8,90.6,0.473,1.3,4.4,0.291,41.6,86.3,0.482,20.1,26.5,0.758,16.2,30.2,46.4,26.1,8.5,6.7,17.5,23.6,107.0
1986,NBA,Atlanta Hawks,ATL,True,82,19805,40.7,85.7,0.475,1.1,3.4,0.307,39.7,82.3,0.482,23.1,30.4,0.76,14.6,28.2,42.8,23.6,8.4,4.5,18.1,25.8,105.6
1986,NBA,Boston Celtics,BOS,True,82,19855,41.1,89.3,0.461,1.0,3.6,0.27,40.2,85.7,0.469,19.3,25.8,0.748,13.0,27.7,40.7,23.0,8.7,4.1,15.0,23.5,102.6
1986,NBA,Chicago Bulls,CHI,True,82,19855,43.6,86.5,0.504,0.8,2.8,0.3,42.8,83.7,0.511,24.3,31.8,0.762,13.4,28.6,42.0,26.3,8.0,6.0,15.7,24.3,112.4
1986,NBA,Cleveland Cavaliers,CLE,False,82,19780,41.0,86.4,0.475,1.0,3.5,0.29,40.0,82.9,0.482,25.3,32.9,0.767,13.5,29.8,43.3,25.3,8.5,4.3,15.9,23.2,108.3
1986,NBA,Dallas Mavericks,DAL,True,82,19805,45.8,91.2,0.503,1.1,3.7,0.289,44.8,87.5,0.512,18.3,24.3,0.754,14.5,29.3,43.7,28.2,7.3,5.0,15.2,26.0,111.0
1986,NBA,Denver Nuggets,DEN,True,82,19755,41.4,84.3,0.491,0.7,3.0,0.229,40.7,81.3,0.501,22.4,30.7,0.73,14.7,31.1,45.8,24.0,7.3,5.5,19.8,24.1,105.9
1986,NBA,Detroit Pistons,DET,True,82,19780,42.2,85.8,0.492,0.8,3.0,0.275,41.3,82.8,0.499,22.8,30.1,0.756,13.7,29.6,43.3,24.3,7.7,5.8,17.4,23.0,107.9
1986,NBA,Golden State Warriors,GSW,False,82,19780,45.0,86.5,0.52,0.8,2.7,0.284,44.2,83.9,0.527,20.9,28.0,0.746,13.6,29.3,43.0,27.1,8.1,5.1,17.3,24.1,111.6
1986,NBA,Houston Rockets,HOU,True,82,19755,42.7,86.9,0.491,1.0,3.1,0.325,41.7,83.7,0.498,21.2,28.2,0.749,14.0,28.0,42.0,25.8,8.0,4.5,17.2,23.2,107.6
1986,NBA,Indiana Pacers,IND,False,82,19755,40.6,85.8,0.473,0.9,3.3,0.265,39.7,82.5,0.482,23.8,31.0,0.768,12.6,29.9,42.5,24.8,9.0,5.4,15.8,23.0,105.9
1986,NBA,Los Angeles Clippers,LAC,False,82,19755,45.5,89.8,0.507,0.9,3.1,0.28,44.7,86.7,0.515,20.2,27.0,0.747,15.0,29.1,44.1,29.2,9.0,5.4,16.5,25.0,112.1
1986,NBA,Los Angeles Lakers,LAL,True,82,19830,42.1,87.8,0.48,0.6,2.9,0.206,41.5,84.9,0.49,20.9,27.9,0.751,13.0,26.2,39.2,26.3,9.3,4.2,15.7,23.5,105.8
1986,NBA,Milwaukee Bucks,MIL,True,82,19805,39.0,83.6,0.467,1.2,3.9,0.295,37.8,79.7,0.475,23.5,31.7,0.74,13.9,27.6,41.5,23.2,7.5,4.7,19.4,25.4,102.7
1986,NBA,New Jersey Nets,NJN,True,82,19805,41.1,83.6,0.492,1.1,3.7,0.304,40.0,79.8,0.501,23.6,30.8,0.766,12.2,27.8,39.9,23.7,9.2,4.6,17.9,23.5,106.9
1986,NBA,New York Knicks,NYK,False,82,19805,39.2,82.0,0.478,0.8,3.4,0.248,38.4,78.7,0.488,25.8,33.7,0.766,14.3,31.8,46.1,24.7,8.6,5.5,20.0,24.8,105.2
1986,NBA,Philadelphia 76ers,PHI,True,82,19905,43.4,87.9,0.493,1.0,3.4,0.291,42.4,84.5,0.501,18.5,24.5,0.757,14.3,26.7,41.0,27.1,9.6,5.6,18.2,26.2,106.3
1986,NBA,Phoenix Suns,PHO,False,82,19805,41.3,84.5,0.488,1.0,3.2,0.319,40.2,81.3,0.495,23.6,31.1,0.758,13.1,26.2,39.3,24.9,9.7,5.4,17.5,25.6,107.2
1986,NBA,Portland Trail Blazers,POR,True,82,19855,42.1,83.9,0.502,1.0,2.9,0.335,41.1,81.0,0.508,23.0,30.5,0.755,13.6,27.3,41.0,26.1,8.8,4.9,19.0,26.2,108.2
1986,NBA,Sacramento Kings,SAC,True,82,19780,42.4,86.0,0.494,0.9,3.3,0.26,41.6,82.6,0.503,23.5,31.0,0.755,13.6,27.8,41.4,25.2,8.9,5.7,16.8,24.8,109.2
1986,NBA,San Antonio Spurs,SAS,True,82,19805,42.4,86.0,0.493,1.1,3.8,0.304,41.2,82.2,0.501,22.4,29.1,0.769,13.5,26.9,40.4,26.5,9.3,5.3,17.7,24.6,108.2
1986,NBA,Seattle SuperSonics,SEA,False,82,19930,40.8,83.7,0.487,0.7,2.8,0.254,40.1,81.0,0.495,23.6,30.8,0.768,12.7,28.5,41.2,25.2,8.1,5.0,18.1,24.8,106.0
1986,NBA,Utah Jazz,UTA,True,82,19780,40.8,86.2,0.473,0.8,2.9,0.259,40.0,83.3,0.48,22.3,29.2,0.764,14.2,29.5,43.7,23.2,8.8,5.5,18.0,26.1,104.6
1986,NBA,Washington Bullets,WSB,True,82,19855,41.9,89.8,0.467,0.9,3.2,0.274,41.0,86.6,0.474,20.1,26.6,0.756,15.2,31.6,46.9,24.6,8.7,5.5,16.8,23.3,104.8
1985,NBA,Atlanta Hawks,ATL,False,82,19855,42.4,88.0,0.482,0.6,2.6,0.217,41.9,85.4,0.49,21.9,28.9,0.758,16.1,29.2,45.3,25.3,8.2,4.5,18.0,23.9,107.3
1985,NBA,Boston Celtics,BOS,True,82,19705,43.7,91.6,0.477,0.9,3.2,0.264,42.8,88.4,0.484,18.1,23.0,0.787,13.2,27.4,40.7,24.5,7.7,3.8,14.7,23.5,106.3
1985,NBA,Chicago Bulls,CHI,True,82,19805,42.9,87.9,0.488,1.1,3.6,0.312,41.8,84.4,0.496,22.6,29.2,0.774,13.9,27.6,41.4,24.9,8.1,5.5,16.1,24.9,109.6
1985,NBA,Cleveland Cavaliers,CLE,True,82,19780,42.2,88.3,0.478,0.8,3.0,0.277,41.4,85.3,0.485,23.4,30.4,0.769,14.4,29.2,43.6,26.4,7.3,5.1,16.2,25.0,108.7
1985,NBA,Dallas Mavericks,DAL,True,82,19855,44.4,88.1,0.504,1.2,3.9,0.308,43.2,84.2,0.513,19.4,25.4,0.763,13.0,30.2,43.2,25.8,7.0,5.3,16.4,25.3,109.3
1985,NBA,Denver Nuggets,DEN,True,82,19830,42.5,83.0,0.512,0.7,2.9,0.252,41.7,80.1,0.521,22.8,29.8,0.765,13.3,29.6,42.8,24.2,7.5,6.6,19.6,24.5,108.4
1985,NBA,Detroit Pistons,DET,True,82,19830,42.6,86.0,0.496,0.9,2.9,0.313,41.7,83.1,0.502,21.0,27.7,0.76,12.8,29.5,42.3,24.3,7.4,5.9,17.1,23.2,107.2
1985,NBA,Golden State Warriors,GSW,False,82,19855,45.0,83.9,0.536,0.7,2.6,0.259,44.3,81.3,0.545,22.5,29.6,0.758,12.9,29.5,42.4,27.4,7.6,5.5,18.5,25.5,113.0
1985,NBA,Houston Rockets,HOU,True,82,19830,41.4,86.1,0.481,1.1,3.1,0.349,40.4,83.1,0.486,22.3,28.7,0.778,13.7,26.3,40.0,25.1,9.2,4.9,17.7,22.5,106.3
1985,NBA,Indiana Pacers,IND,False,82,19780,41.9,84.7,0.495,0.7,2.3,0.32,41.2,82.3,0.5,23.9,31.3,0.764,12.7,29.8,42.5,25.9,9.0,6.0,16.4,23.9,108.4
1985,NBA,Kansas City Kings,KCK,False,82,19755,44.3,86.8,0.51,0.8,3.0,0.251,43.5,83.8,0.519,22.8,29.6,0.769,13.6,26.4,39.9,27.3,8.9,6.0,16.6,25.7,112.1
1985,NBA,Los Angeles Clippers,LAC,False,82,19730,45.0,91.9,0.49,0.9,3.2,0.281,44.1,88.8,0.497,19.3,25.5,0.758,15.0,27.5,42.5,27.3,9.3,5.1,15.0,22.7,110.3
1985,NBA,Los Angeles Lakers,LAL,True,82,19755,43.1,89.9,0.48,1.0,3.5,0.283,42.1,86.4,0.488,19.8,26.4,0.748,14.7,24.5,39.1,27.2,8.9,4.4,16.1,22.4,107.0
1985,NBA,Milwaukee Bucks,MIL,True,82,19805,39.1,84.7,0.461,1.0,3.7,0.26,38.1,81.0,0.47,24.5,32.8,0.748,15.0,27.9,42.9,23.1,7.8,4.7,19.0,25.6,103.6
1985,NBA,New Jersey Nets,NJN,True,82,19755,42.2,84.6,0.499,0.9,3.1,0.302,41.3,81.5,0.507,22.2,29.5,0.753,13.0,28.9,41.9,23.7,8.2,4.2,18.0,23.2,107.7
1985,NBA,New York Knicks,NYK,False,82,19830,40.5,81.9,0.495,0.8,2.8,0.293,39.7,79.1,0.502,27.8,36.6,0.759,14.8,29.2,44.0,26.1,8.1,5.4,19.3,24.8,109.6
1985,NBA,Philadelphia 76ers,PHI,True,82,19805,42.0,86.0,0.488,1.0,3.7,0.257,41.0,82.3,0.499,22.3,28.8,0.775,14.2,26.1,40.3,25.7,9.1,4.7,18.4,26.5,107.3
1985,NBA,Phoenix Suns,PHO,True,82,19805,42.6,86.4,0.493,0.8,2.6,0.29,41.8,83.8,0.5,20.8,27.1,0.765,13.3,28.6,41.9,25.8,9.1,4.8,17.4,23.9,106.8
1985,NBA,Portland Trail Blazers,POR,True,82,19880,43.1,87.4,0.493,0.7,2.7,0.254,42.4,84.7,0.501,20.3,26.5,0.766,14.8,27.2,42.0,26.1,8.5,5.4,18.7,25.2,107.2
1985,NBA,San Antonio Spurs,SAS,True,82,19780,42.5,85.8,0.496,0.8,2.8,0.298,41.7,82.9,0.503,23.1,29.7,0.776,13.3,26.4,39.7,26.6,8.7,5.5,17.4,25.1,109.0
1985,NBA,Seattle SuperSonics,SEA,False,82,19705,43.2,87.6,0.493,1.0,3.1,0.312,42.2,84.5,0.499,20.9,27.1,0.77,13.7,29.2,42.8,27.2,9.0,5.6,17.0,24.8,108.2
1985,NBA,Utah Jazz,UTA,True,82,19755,40.8,87.9,0.464,0.8,3.2,0.257,40.0,84.6,0.472,20.9,27.4,0.762,15.7,30.6,46.3,23.9,9.3,5.1,18.6,24.0,103.4
1985,NBA,Washington Bullets,WSB,True,82,19855,42.1,86.6,0.487,0.8,2.8,0.284,41.3,83.8,0.493,19.6,26.2,0.747,13.5,32.2,45.7,24.0,7.6,4.8,17.7,22.1,104.6
1984,NBA,Atlanta Hawks,ATL,True,82,19855,41.6,86.8,0.479,0.5,2.3,0.211,41.1,84.5,0.486,23.3,30.2,0.771,15.1,30.6,45.7,25.7,7.3,5.4,17.9,26.5,106.9
1984,NBA,Boston Celtics,BOS,True,82,19955,41.8,88.9,0.47,0.9,2.6,0.324,40.9,86.3,0.474,20.0,25.8,0.774,13.3,26.9,40.1,23.6,8.5,4.0,16.0,25.2,104.4
1984,NBA,Chicago Bulls,CHI,False,82,19980,42.2,85.3,0.494,0.4,2.2,0.203,41.7,83.1,0.502,22.7,29.8,0.763,13.5,28.8,42.3,26.9,9.5,6.2,18.2,25.4,107.5
1984,NBA,Cleveland Cavaliers,CLE,False,82,19855,41.9,86.0,0.487,0.6,2.4,0.263,41.3,83.7,0.493,24.1,31.6,0.763,12.2,29.9,42.1,26.6,7.2,4.9,15.2,23.7,108.5
1984,NBA,Dallas Mavericks,DAL,True,82,19955,44.1,88.5,0.499,0.8,2.7,0.284,43.4,85.8,0.506,20.5,26.7,0.768,14.3,28.5,42.8,25.9,7.7,5.1,16.8,26.9,109.6
1984,NBA,Denver Nuggets,DEN,True,82,19805,44.1,85.0,0.518,0.7,2.2,0.302,43.4,82.7,0.524,23.5,31.4,0.749,13.5,30.0,43.5,26.9,7.4,6.0,16.9,24.9,112.3
1984,NBA,Detroit Pistons,DET,True,82,19905,42.5,85.6,0.496,0.6,2.3,0.262,41.9,83.3,0.503,22.5,29.9,0.753,13.5,28.5,42.0,25.5,7.2,6.1,17.2,25.4,108.1
1984,NBA,Golden State Warriors,GSW,False,82,19830,43.6,84.5,0.517,0.4,2.0,0.211,43.2,82.5,0.524,21.1,27.8,0.758,14.2,29.4,43.6,25.2,8.1,5.8,19.8,26.3,108.8
1984,NBA,Houston Rockets,HOU,False,82,19755,41.6,86.0,0.483,0.5,1.8,0.268,41.1,84.2,0.488,24.6,32.5,0.755,13.9,28.5,42.4,23.5,9.1,4.9,16.5,22.2,108.2
1984,NBA,Indiana Pacers,IND,False,82,19780,42.2,85.2,0.495,0.3,1.7,0.199,41.9,83.5,0.501,21.7,28.7,0.757,14.2,30.5,44.6,25.2,9.0,5.3,18.9,22.9,106.5
1984,NBA,Kansas City Kings,KCK,True,82,19755,42.5,84.7,0.502,0.4,1.9,0.201,42.1,82.7,0.509,22.5,29.6,0.761,13.3,28.2,41.5,24.9,7.8,5.8,18.7,25.9,108.0
1984,NBA,Los Angeles Lakers,LAL,True,82,19780,43.0,88.9,0.483,0.7,2.6,0.283,42.2,86.3,0.489,20.6,27.5,0.751,14.7,25.2,39.9,26.5,9.3,4.4,16.9,23.1,107.3
1984,NBA,Milwaukee Bucks,MIL,True,82,19905,39.9,87.5,0.456,0.5,2.5,0.207,39.4,85.0,0.463,23.3,31.0,0.751,15.6,27.8,43.4,24.4,8.1,4.0,17.5,26.0,103.6
1984,NBA,New Jersey Nets,NJN,True,82,19805,40.2,82.0,0.491,0.6,2.1,0.265,39.7,79.9,0.497,24.0,31.5,0.761,12.9,27.1,40.0,22.5,9.2,4.9,19.7,25.4,105.0
