seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
18097,2002,2814,Nick Van Exel,,PG-SG,30,9,NBA,TOT,72,2496,60.0,40.0,,,,-2.9,0.5,111,30,42,6,88,,1056,20,38
18098,2002,2814,Nick Van Exel,,PG,30,9,NBA,DEN,45,1739,67.0,34.0,,,,-6.1,0.9,82,22,27,5,59,,799,17,27
18099,2002,2814,Nick Van Exel,,SG,30,9,NBA,DAL,27,757,46.0,54.0,,,,4.4,-0.2,29,8,15,1,29,,257,3,11
18100,2002,3340,Norm Richardson,,SG,22,1,NBA,TOT,11,67,,21.0,79.0,,,-18.0,-9.1,3,0,2,0,4,,4,1,3
18101,2002,3340,Norm Richardson,,SG,22,1,NBA,IND,3,4,,100.0,,,,-54.5,-54.7,0,0,0,0,0,,2,0,2
18102,2002,3340,Norm Richardson,,SG,22,1,NBA,CHI,8,63,,16.0,84.0,,,-15.6,-6.2,3,0,2,0,4,,2,1,1
18103,2002,3209,Obinna Ekezie,,PF,26,3,NBA,LAC,29,152,,,,23.0,77.0,1.8,2.4,1,5,8,1,15,,8,0,9
18104,2002,3280,Olumide Oyedeji,,C,20,2,NBA,SEA,36,221,,,1.0,64.0,36.0,5.5,2.2,2,6,19,1,9,,8,0,9
18106,2002,3013,Othella Harrington,,PF,28,6,NBA,NYK,77,1563,,,,73.0,27.0,2.4,10.7,28,17,95,34,63,,89,22,26
18107,2002,2815,P.J. Brown,,C,32,9,NBA,CHH,80,2563,,,,34.0,66.0,2.8,5.1,41,19,116,17,77,,242,17,35
18108,2002,3144,Pat Garrity,,PF,25,4,NBA,ORL,80,2406,,,1.0,80.0,19.0,4.3,6.4,26,19,110,16,17,,239,3,19
18109,2002,2264,Patrick Ewing,1962.0,C,39,17,NBA,ORL,65,901,,,,,100.0,-1.5,-4.2,20,24,67,11,58,,84,13,22
18110,2002,3342,Pau Gasol,,PF,21,1,NBA,MEM,82,3007,,,,,100.0,-5.8,10.2,84,89,105,22,191,,487,54,105
18111,2002,3146,Paul Pierce,,SG,24,4,NBA,BOS,82,3302,,74.0,26.0,,,4.4,12.4,104,86,109,33,259,,609,56,97
18112,2002,3147,Peja Stojaković,,SF,24,4,NBA,SAC,71,2649,,16.0,82.0,2.0,,7.2,-2.4,58,47,54,21,106,,392,22,62
18113,2002,2816,Popeye Jones,,PF,31,9,NBA,WAS,79,1920,,,1.0,94.0,5.0,2.1,6.8,37,16,68,24,49,,271,9,24
18114,2002,3343,Predrag Drobnjak,,C,26,1,NBA,SEA,64,1174,,,,20.0,80.0,3.5,0.1,17,16,40,11,32,,114,7,34
18115,2002,3344,Primož Brezec,,C,22,1,NBA,IND,22,160,,,,,100.0,-6.6,-6.9,2,2,13,1,6,,13,1,4
18116,2002,3283,Quentin Richardson,,SG,21,2,NBA,LAC,81,2152,,69.0,31.0,,,1.8,5.2,39,36,63,13,81,,280,17,67
18117,2002,3210,Quincy Lewis,,SG,24,3,NBA,UTA,36,490,,93.0,7.0,,,-2.6,-4.4,11,5,33,11,9,,78,2,5
18118,2002,3149,Raef LaFrentz,,C,25,4,NBA,TOT,78,2455,,,,25.0,75.0,-1.6,2.2,37,24,168,19,67,,196,17,69
18119,2002,3149,Raef LaFrentz,,C,25,4,NBA,DEN,51,1668,,,,,100.0,-5.0,2.8,20,17,96,12,45,,130,13,54
18120,2002,3149,Raef LaFrentz,,C,25,4,NBA,DAL,27,787,,,1.0,77.0,23.0,5.4,1.0,17,7,72,7,22,,66,4,15
18121,2002,3211,Rafer Alston,,PG,25,3,NBA,MIL,50,600,95.0,5.0,,,,-4.0,-4.5,19,14,18,1,12,,333,0,10
18122,2002,3284,Raja Bell,,SG,25,2,NBA,PHI,74,890,1.0,60.0,38.0,1.0,,-4.8,-8.8,20,13,37,7,18,,156,1,16
18123,2002,2678,Randy Brown,,PG,33,11,NBA,BOS,1,6,100.0,,,,,-40.0,-42.3,0,0,1,0,0,,4,0,0
18124,2002,3015,Randy Livingston,,PG,26,6,NBA,SEA,13,176,60.0,40.0,,,,15.7,12.9,1,0,5,0,3,,55,1,5
18125,2002,3151,Rashard Lewis,,SF,22,4,NBA,SEA,71,2585,,,51.0,48.0,2.0,5.7,6.8,34,33,84,13,89,,287,26,53
18126,2002,2950,Rasheed Wallace,,PF,27,7,NBA,POR,79,2963,,,,93.0,7.0,6.6,11.9,63,49,124,12,123,,326,34,37
18127,2002,3152,Rasho Nesterović,,C,25,4,NBA,MIN,82,2218,,,,2.0,98.0,6.3,5.8,27,21,148,18,32,,167,5,47
18128,2002,3345,Ratko Varda,,C,22,1,NBA,DET,1,6,,,,,100.0,-19.7,-22.4,1,0,1,0,1,,0,1,0
18129,2002,3016,Ray Allen,,SG,26,6,NBA,MIL,69,2525,15.0,84.0,1.0,,,0.6,2.2,77,52,72,23,81,,616,17,56
18130,2002,2386,Reggie Miller,,SG,36,15,NBA,IND,79,2889,6.0,92.0,3.0,,,-0.9,-3.4,62,33,44,14,89,,535,14,25
18131,2002,2881,Reggie Slater,,PF,31,7,NBA,TOT,8,47,,,25.0,75.0,,-8.7,-5.9,1,0,3,0,5,,2,2,4
18132,2002,2881,Reggie Slater,,PF,31,7,NBA,NJN,4,10,,,32.0,68.0,,44.9,40.6,1,0,1,0,1,,0,1,0
18133,2002,2881,Reggie Slater,,PF,31,7,NBA,ATL,4,37,,,23.0,78.0,,-23.2,-18.5,0,0,2,0,4,,2,1,4
18134,2002,3212,Richard Hamilton,,SG,23,3,NBA,WAS,63,2203,9.0,81.0,10.0,,,-0.8,1.4,61,43,42,20,121,,360,25,100
18135,2002,3346,Richard Jefferson,,SF,21,1,NBA,NJN,79,1917,,1.0,96.0,3.0,,2.8,-3.0,50,24,88,18,122,,305,28,53
18136,2002,3085,Rick Brunson,,PG,29,5,NBA,POR,59,520,52.0,47.0,1.0,,,-0.9,-5.2,26,12,19,4,12,,246,3,12
18137,2002,2680,Rick Fox,,SF,32,11,NBA,LAL,82,2289,,2.0,98.0,1.0,,5.8,-4.0,86,28,97,14,37,,617,9,30
18138,2002,3153,Ricky Davis,,SF,22,4,NBA,CLE,82,1954,,30.0,68.0,2.0,,-4.2,-1.0,68,50,74,6,108,,401,23,48
18139,2002,2747,Robert Horry,,PF,31,10,NBA,LAL,81,2140,,,,98.0,2.0,8.1,1.3,54,21,86,8,35,,509,4,12
18140,2002,2681,Robert Pack,,PG,32,11,NBA,MIN,16,252,100.0,,,,,-3.6,-7.9,9,3,4,5,7,,103,1,4
18141,2002,3154,Robert Traylor,,PF,24,4,NBA,CHH,61,678,,,4.0,77.0,19.0,-3.8,-5.8,9,11,66,14,38,,78,6,31
18142,2002,2461,Rod Strickland,,PG,35,14,NBA,MIA,76,2294,83.0,16.0,1.0,,,1.8,8.6,100,40,47,7,75,,1005,22,32
18143,2002,3214,Rodney Buford,,SG,24,3,NBA,MEM,63,1769,2.0,86.0,12.0,,,-9.6,-2.6,40,16,59,6,36,,153,7,30
18144,2002,2821,Rodney Rogers,,SF,30,9,NBA,TOT,77,1880,,2.0,35.0,59.0,4.0,4.4,5.4,44,33,93,19,77,,245,23,56
18145,2002,2821,Rodney Rogers,,SF,30,9,NBA,PHO,50,1254,,,13.0,82.0,6.0,1.8,3.8,27,20,62,12,48,,153,11,40
18146,2002,2821,Rodney Rogers,,SF,30,9,NBA,BOS,27,626,,7.0,80.0,13.0,,9.5,8.6,17,13,31,7,29,,92,12,16
18147,2002,3347,Rodney White,,SF,21,1,NBA,DET,16,129,,4.0,81.0,16.0,,8.4,5.9,7,4,1,2,3,,25,0,8
18148,2002,3087,Ron Mercer,,SG,25,5,NBA,TOT,53,1716,,39.0,60.0,1.0,,-11.0,-3.7,39,28,45,8,50,,281,6,31
18149,2002,3087,Ron Mercer,,SG,25,5,NBA,CHI,40,1503,,38.0,62.0,,,-11.3,-2.8,35,25,33,7,46,,258,6,30
18150,2002,3087,Ron Mercer,,SG,25,5,NBA,IND,13,213,,44.0,50.0,7.0,,-9.3,-9.8,4,3,12,1,4,,23,0,1
18151,2002,3348,Ruben Boumtje-Boumtje,,C,23,1,NBA,POR,33,245,,,,,100.0,-14.6,-19.4,4,3,15,5,12,,10,4,5
18152,2002,3156,Ruben Patterson,,SF,26,4,NBA,POR,75,1765,,16.0,72.0,12.0,,2.9,-1.2,48,31,44,16,138,,238,39,76
18153,2002,3088,Rusty LaRue,,PG,28,4,NBA,UTA,33,542,90.0,10.0,,,,-6.3,-8.7,29,8,28,3,9,,154,3,9
18154,2002,3215,Ryan Bowen,,SF,26,3,NBA,DEN,75,1686,,8.0,61.0,30.0,1.0,1.7,14.4,13,15,88,7,46,,115,12,35
18155,2002,2822,Sam Cassell,,PG,32,9,NBA,MIL,74,2605,94.0,6.0,,,,2.1,6.7,94,43,56,22,104,,1095,17,37
18156,2002,2749,Sam Mack,,SF,31,7,NBA,MIA,12,159,,10.0,90.0,1.0,,-0.5,1.4,3,1,8,0,3,,8,1,1
18157,2002,2539,Sam Mitchell,,SF,38,13,NBA,MIN,74,726,,45.0,49.0,5.0,,2.4,-1.7,13,8,31,4,19,,103,4,12
18158,2002,3021,Samaki Walker,,PF,25,6,NBA,LAL,69,1655,,,,60.0,40.0,2.3,-8.8,16,13,91,10,64,,150,21,46
18159,2002,3349,Samuel Dalembert,,C,20,1,NBA,PHI,34,177,,,,11.0,89.0,-3.1,-5.3,3,5,14,5,5,,10,0,5
18160,2002,3089,Scot Pollard,,C,26,5,NBA,SAC,80,1881,,,,36.0,64.0,8.0,0.2,13,22,128,17,77,,116,25,46
18161,2002,3217,Scott Padgett,,PF,25,3,NBA,UTA,75,1295,,,21.0,74.0,5.0,3.1,2.7,36,17,76,6,43,,182,13,38
18162,2002,2617,Scott Williams,,PF,33,12,NBA,DEN,41,737,,,,46.0,54.0,-11.5,-6.0,11,12,44,3,20,,33,4,16
18163,2002,2394,Scottie Pippen,,SF,36,15,NBA,POR,62,1996,,,87.0,13.0,,2.5,-2.3,108,40,53,14,53,,797,11,26
18164,2002,3159,Sean Marks,,C,26,3,NBA,MIA,21,319,,,,23.0,77.0,-7.4,-6.1,5,6,17,2,15,,18,2,7
18165,2002,2750,Sean Rooks,,C,32,10,NBA,LAC,61,728,,,,14.0,86.0,-1.0,-0.5,11,4,72,4,12,,53,3,5
18166,2002,3160,Shammond Williams,,SG,26,4,NBA,SEA,50,603,22.0,78.0,1.0,,,-1.4,-5.6,25,7,10,0,9,,181,2,8
18167,2002,3022,Shandon Anderson,,SG,28,6,NBA,NYK,82,1596,,53.0,46.0,1.0,,-3.5,1.3,64,22,71,4,51,,168,10,26
18168,2002,3350,Shane Battier,,SF,23,1,NBA,MEM,78,3097,,43.0,55.0,2.0,,-5.2,14.1,73,48,120,24,102,,467,18,73
18169,2002,2751,Shaquille O'Neal,,C,29,10,NBA,LAL,67,2422,,,,,100.0,11.3,9.9,56,36,103,43,318,,446,108,56
18170,2002,3024,Shareef Abdur-Rahim,,PF,25,6,NBA,ATL,77,2980,,,6.0,91.0,3.0,-4.8,0.3,100,84,100,35,222,,560,48,113
18171,2002,2825,Shawn Bradley,,C,29,9,NBA,DAL,53,757,,,,,100.0,5.5,1.1,10,7,67,3,28,,41,6,19
18172,2002,2544,Shawn Kemp,,PF,32,13,NBA,POR,75,1232,,,,49.0,51.0,-1.3,-7.2,23,20,106,23,56,,115,9,46
18173,2002,3218,Shawn Marion,,SF,23,3,NBA,PHO,81,3109,,1.0,83.0,17.0,,-0.1,3.5,67,52,115,12,92,,352,20,63
18174,2002,3025,Shawnelle Scott,,C,29,4,NBA,DEN,21,252,,,,53.0,48.0,-6.0,0.7,4,6,20,2,11,,17,4,9
18175,2002,3351,Speedy Claxton,,PG,23,1,NBA,PHI,67,1528,100.0,,,,,-0.6,-4.3,56,28,50,6,54,,426,13,50
18176,2002,2684,Stacey Augmon,,SG,33,11,NBA,CHH,77,1319,1.0,58.0,40.0,1.0,,5.1,6.1,24,16,44,8,41,,233,6,15
18177,2002,3289,Stanislav Medvedenko,,C,22,2,NBA,LAL,71,729,,,,22.0,78.0,6.6,-1.1,18,13,54,4,28,,96,10,23
18178,2002,3290,Stephen Jackson,,SF,23,2,NBA,SAS,23,227,,4.0,96.0,,,-3.5,-11.3,7,12,17,4,8,,23,1,4
18179,2002,3026,Stephon Marbury,,PG,24,6,NBA,PHO,82,3187,100.0,,,,,-1.8,-5.3,172,62,53,34,193,,1439,42,92
18180,2002,3219,Steve Francis,,PG,24,3,NBA,HOU,57,2343,61.0,39.0,,,,-1.2,10.6,113,57,56,26,174,,816,33,71
18181,2002,3291,Steve Goodrich,,SF,25,2,NBA,NJN,9,50,,,31.0,69.0,,-11.3,-15.8,1,0,5,2,1,,11,0,4
18182,2002,2467,Steve Kerr,,PG,36,14,NBA,POR,65,775,46.0,54.0,,,,3.0,-0.8,13,8,19,1,8,,142,2,3
18183,2002,3028,Steve Nash,,PG,27,6,NBA,DAL,82,2837,77.0,23.0,,,,5.2,2.1,163,45,62,14,71,,1428,15,44
18184,2002,2688,Steve Smith,,SG,32,11,NBA,SAS,77,2211,,56.0,44.0,,,6.3,-1.8,52,25,63,20,52,,339,7,33
18185,2002,3352,Steven Hunter,,C,20,1,NBA,ORL,53,516,,,,6.0,95.0,-7.5,-10.7,6,5,52,1,44,,13,5,19
18186,2002,3292,Stromile Swift,,PF,22,2,NBA,MEM,68,1805,,,10.0,68.0,22.0,-9.1,-1.6,39,43,89,21,134,,108,27,66
18187,2002,3353,Tang Hamilton,,SF,23,1,NBA,MIA,9,98,,,97.0,3.0,,-1.2,0.7,2,0,7,0,1,,11,1,1
18188,2002,3091,Tariq Abdul-Wahad,,SG,27,5,NBA,TOT,24,441,,63.0,36.0,1.0,,-5.6,0.4,10,10,26,5,18,,54,5,19
18189,2002,3091,Tariq Abdul-Wahad,,SG,27,5,NBA,DEN,20,417,,64.0,35.0,1.0,,-5.8,0.9,8,9,23,5,17,,48,5,18
18190,2002,3091,Tariq Abdul-Wahad,,SG,27,5,NBA,DAL,4,24,,47.0,53.0,,,-2.5,-7.1,2,1,3,0,1,,6,0,1
18191,2002,3354,Terence Morris,,SF,23,1,NBA,HOU,68,1110,,1.0,71.0,28.0,,-11.1,-7.6,25,11,46,6,10,,142,2,22
18192,2002,2689,Terrell Brandon,,PG,31,11,NBA,MIN,32,962,100.0,,,,,7.6,5.0,28,12,17,1,28,,556,3,14
18193,2002,2273,Terry Porter,,PG,38,17,NBA,SAS,72,1294,91.0,9.0,,,,14.6,11.2,50,17,34,12,13,,458,4,13
18194,2002,2959,Theo Ratliff,,C,28,7,NBA,ATL,3,82,,,,8.0,93.0,-13.9,-9.3,1,4,3,2,3,,2,1,1
18195,2002,3355,Tierre Brown,,SG,22,1,NBA,HOU,40,403,81.0,18.0,1.0,,,-18.3,-14.2,18,18,13,3,12,,157,2,12
18196,2002,3092,Tim Duncan,,PF,25,5,NBA,SAS,82,3329,,,,61.0,39.0,8.7,9.4,119,82,96,35,304,,684,70,113
18197,2002,2552,Tim Hardaway,,PG,35,12,NBA,TOT,68,1601,99.0,1.0,,,,-0.9,-3.7,89,13,63,5,21,,601,4,10
18198,2002,2552,Tim Hardaway,,PG,35,12,NBA,DAL,54,1276,98.0,2.0,,,,4.0,-0.9,60,6,47,3,16,,444,2,7
18199,2002,2552,Tim Hardaway,,PG,35,12,NBA,DEN,14,325,100.0,,,,,-20.1,-14.8,29,7,16,2,5,,157,2,3
18200,2002,3220,Tim James,,SF,25,3,NBA,PHI,9,41,,1.0,94.0,6.0,,-19.6,-21.8,1,1,3,0,3,,2,0,2
18201,2002,3093,Tim Thomas,,SF,24,5,NBA,MIL,74,1987,,,50.0,49.0,1.0,0.7,1.8,43,37,82,32,83,,247,16,37
18202,2002,3222,Todd MacCulloch,,C,26,3,NBA,NJN,62,1502,,,,,100.0,6.6,3.7,18,24,111,13,85,,169,22,67
18203,2002,2755,Tom Gugliotta,,PF,32,10,NBA,PHO,44,1129,,,,63.0,37.0,-1.9,-1.6,38,10,64,11,19,,164,5,15
18204,2002,2829,Toni Kukoč,,SF,33,9,NBA,ATL,59,1494,,2.0,90.0,8.0,,-2.3,4.1,67,31,33,8,62,,458,15,26
18205,2002,3094,Tony Battie,,C,25,5,NBA,BOS,74,1819,,,,1.0,99.0,4.8,4.7,15,23,136,4,57,,82,10,27
18206,2002,3031,Tony Delk,,SG,28,6,NBA,TOT,63,1447,38.0,62.0,,,,4.1,4.6,31,20,37,6,38,,306,6,22
18207,2002,3031,Tony Delk,,SG,28,6,NBA,PHO,41,877,38.0,62.0,,,,3.0,5.0,23,13,19,4,26,,179,6,16
18208,2002,3031,Tony Delk,,SG,28,6,NBA,BOS,22,570,39.0,61.0,,,,5.6,3.9,8,7,18,2,12,,127,0,6
18209,2002,2626,Tony Massenburg,,PF,34,10,NBA,MEM,73,1247,,,6.0,89.0,5.0,-13.8,-8.1,12,37,106,9,53,,54,13,35
18210,2002,3356,Tony Parker,,PG,19,1,NBA,SAS,77,2267,100.0,,,,,4.7,-5.7,87,30,78,10,54,,743,6,42
18211,2002,3096,Tracy McGrady,,SG,22,5,NBA,ORL,76,2912,2.0,79.0,19.0,,,4.9,11.7,90,75,64,15,254,,930,58,79
18212,2002,2757,Tracy Murray,,SF,30,10,NBA,TOR,40,473,,6.0,90.0,4.0,,-7.1,-7.5,16,6,13,2,8,,40,0,10
18213,2002,3223,Trajan Langdon,,SG,25,3,NBA,CLE,44,477,59.0,39.0,2.0,,,-0.7,3.4,19,9,24,8,16,,128,5,9
18214,2002,2962,Travis Best,,PG,29,7,NBA,TOT,74,1747,100.0,,,,,-4.4,-0.3,49,30,80,17,43,,712,10,22
18215,2002,2962,Travis Best,,PG,29,7,NBA,IND,44,954,100.0,,,,,-3.4,-4.5,31,18,47,9,24,,388,4,12
18216,2002,2962,Travis Best,,PG,29,7,NBA,CHI,30,793,100.0,,,,,-5.6,4.9,18,12,33,8,19,,324,6,10
18217,2002,3032,Travis Knight,,C,27,6,NBA,NYK,49,429,,,,8.0,92.0,-11.0,-7.6,13,6,50,4,9,,18,1,6
18218,2002,3357,Tremaine Fowlkes,,SF,25,1,NBA,LAC,22,343,,,99.0,1.0,,-7.3,-7.3,4,5,18,3,13,,39,1,8
18219,2002,3358,Trenton Hassell,,SG,22,1,NBA,CHI,78,2237,,74.0,26.0,,,-11.2,-3.7,56,29,80,8,47,,369,11,27
18220,2002,3098,Troy Hudson,,PG,25,5,NBA,ORL,81,1854,59.0,40.0,,,,-1.1,-5.4,91,54,33,4,69,,563,17,36
18221,2002,3359,Troy Murphy,,PF,21,1,NBA,GSW,82,1448,,,2.0,70.0,29.0,-7.9,-3.0,19,35,101,21,67,,156,18,28
18222,2002,2630,Tyrone Hill,,PF,33,12,NBA,CLE,26,810,,,,74.0,26.0,-2.2,1.9,16,11,54,13,43,,49,9,31
18223,2002,3163,Tyrone Nesby,,SF,26,4,NBA,WAS,70,1498,1.0,10.0,66.0,23.0,,-0.1,2.1,20,12,69,14,45,,202,10,22
18224,2002,3164,Tyronn Lue,,PG,24,4,NBA,WAS,71,1458,91.0,9.0,,,,-0.6,1.2,58,29,30,1,22,,511,11,34
18225,2002,3360,Tyson Chandler,,C,19,1,NBA,CHI,71,1389,,,2.0,54.0,45.0,-7.6,3.0,39,26,94,24,97,,112,22,21
18226,2002,2693,Victor Alexander,,C,32,5,NBA,DET,15,97,,,4.0,50.0,46.0,4.3,1.7,4,0,2,1,4,,15,0,0
18227,2002,2830,Vin Baker,,C,30,9,NBA,SEA,55,1710,,,,19.0,81.0,-0.7,-7.2,16,47,84,38,110,,171,33,60
18228,2002,3166,Vince Carter,,SG,25,4,NBA,TOR,60,2385,,70.0,29.0,,,1.3,4.9,76,44,89,24,106,,519,22,37
18229,2002,2475,Vinny Del Negro,,PG,35,12,NBA,PHO,2,6,97.0,3.0,,,,3.3,4.1,0,0,0,0,0,,6,0,0
18230,2002,3033,Vitaly Potapenko,,C,26,6,NBA,BOS,79,1343,,,,3.0,97.0,-3.0,-8.0,19,18,74,8,50,,72,6,32
18231,2002,2557,Vlade Divac,,C,33,13,NBA,SAC,80,2420,,,,,100.0,9.3,3.5,79,43,133,22,145,,636,29,62
18232,2002,3361,Vladimir Radmanović,,PF,21,1,NBA,SEA,61,1230,,,5.0,77.0,19.0,2.8,-0.9,29,24,67,11,28,,180,2,28
18233,2002,3167,Vladimir Stepania,,C,25,4,NBA,MIA,67,884,,,,1.0,99.0,-4.9,-4.0,11,19,43,12,43,,34,10,22
18234,2002,3224,Vonteego Cummings,,PG,25,3,NBA,PHI,58,501,60.0,41.0,,,,-11.5,-15.4,16,15,25,2,11,,127,4,12
18235,2002,2965,Voshon Lenard,,SG,28,7,NBA,DEN,71,1665,14.0,80.0,6.0,,,-7.1,-0.8,41,24,49,19,43,,286,7,61
18236,2002,3225,Wally Szczerbiak,,SF,24,3,NBA,MIN,82,3117,,44.0,52.0,4.0,,4.9,5.2,60,53,71,35,94,,551,25,65
18237,2002,2758,Walt Williams,,SF,31,10,NBA,HOU,48,1117,,1.0,78.0,21.0,,-3.0,3.6,27,13,53,8,15,,149,5,27
18238,2002,3034,Walter McCarty,,PF,27,6,NBA,BOS,56,718,,,5.0,67.0,29.0,-0.7,-3.7,11,7,41,4,6,,100,1,6
18239,2002,3294,Wang Zhizhi,,C,24,2,NBA,DAL,55,600,,,,13.0,87.0,6.0,1.7,13,7,43,2,24,,50,2,12
18240,2002,2889,Wesley Person,,SG,30,8,NBA,CLE,78,2793,2.0,86.0,11.0,,,-1.1,9.0,38,22,34,12,31,,371,10,29
18241,2002,3362,Will Solomon,,SG,23,1,NBA,MEM,62,872,38.0,61.0,1.0,,,-6.4,2.3,33,18,26,4,21,,195,3,22
18242,2002,3227,William Avery,,PG,22,3,NBA,MIN,28,258,100.0,,,,,-1.4,-5.5,14,3,5,1,9,,79,2,9
18243,2002,3363,Zach Randolph,,PF,20,1,NBA,POR,41,238,,,,40.0,60.0,-3.3,-7.3,5,3,9,5,14,,30,5,13
18245,2002,3295,Zendon Hamilton,,PF,26,2,NBA,DEN,54,848,,,1.0,45.0,54.0,-13.7,-9.1,14,22,40,13,84,,32,18,46
18246,2002,3100,Zydrunas Ilgauskas,,C,26,4,NBA,CLE,62,1329,,,,,100.0,-4.0,-0.3,23,20,96,27,125,,158,19,42
18105,2002,3341,Óscar Torres,,SG,25,1,NBA,HOU,65,1075,,45.0,53.0,2.0,,-8.6,-4.1,23,12,23,4,44,,86,6,27
18244,2002,3364,Željko Rebrača,,C,29,1,NBA,DET,74,1179,,,,,100.0,2.6,-0.1,6,19,65,30,60,,96,9,29
17210,2001,2218,A.C. Green,,PF,37,16,NBA,MIA,82,1411,,,,47.0,53.0,3.6,1.6,13,19,41,6,44,,84,13,29
17211,2001,3228,A.J. Guyton,,PG,22,1,NBA,CHI,33,630,99.0,1.0,,,,-11.6,-1.5,14,6,18,0,5,,143,1,3
17212,2001,2832,Aaron McKie,,SG,28,7,NBA,PHI,76,2394,2.0,72.0,26.0,,,7.1,6.0,116,48,58,19,73,,799,20,56
17213,2001,2760,Aaron Williams,,PF,29,7,NBA,NJN,82,2336,,,6.0,68.0,26.0,-8.6,-7.0,43,45,179,23,131,,195,28,70
17214,2001,2694,Adam Keefe,,PF,30,9,NBA,GSW,67,836,,,17.0,70.0,13.0,-10.2,-0.7,17,9,46,11,25,,78,5,20
17215,2001,3035,Adonal Foyle,,C,25,4,NBA,GSW,58,1457,,,,26.0,74.0,-10.5,-1.3,28,25,88,12,29,,101,6,37
17216,2001,3169,Adrian Griffin,,SF,26,2,NBA,BOS,44,377,1.0,71.0,28.0,,,-4.0,-1.7,2,8,19,4,11,,60,1,8
17217,2001,3101,Al Harrington,,PF,20,3,NBA,IND,78,1892,,1.0,70.0,28.0,1.0,0.1,0.3,53,31,74,39,65,,287,11,48
17218,2001,2892,Alan Henderson,,PF,28,6,NBA,ATL,73,1810,,,,79.0,21.0,-7.9,-3.7,36,50,75,19,124,,114,25,82
17219,2001,2763,Allan Houston,,SG,29,8,NBA,NYK,78,2858,12.0,81.0,7.0,,,1.9,-4.4,75,48,66,26,83,,382,13,59
17220,2001,2967,Allen Iverson,,SG,25,5,NBA,PHI,71,2979,39.0,60.0,1.0,,,5.7,4.1,104,74,46,25,267,,696,46,96
17221,2001,2696,Alonzo Mourning,,C,30,9,NBA,MIA,13,306,,,,,100.0,5.0,2.7,4,9,7,9,23,,29,5,10
17222,2001,3036,Alvin Williams,,SG,26,4,NBA,TOR,82,2394,43.0,54.0,3.0,,,3.9,3.3,57,22,66,11,41,,903,8,38
17223,2001,3171,Andre Miller,,PG,24,2,NBA,CLE,82,2848,97.0,3.0,,,,-1.3,12.4,147,64,78,26,171,,1388,32,92
17224,2001,2894,Andrew DeClercq,,C,27,6,NBA,ORL,67,903,,,,25.0,75.0,7.8,8.7,16,9,110,14,37,,73,8,31
17225,2001,3229,Andy Panko,,SF,23,1,NBA,ATL,1,1,,,100.0,,,,,0,0,0,0,0,,0,0,0
17226,2001,2767,Anfernee Hardaway,,SG,29,8,NBA,PHO,4,112,,95.0,5.0,,,-4.6,-7.1,3,0,1,0,6,,31,1,1
17227,2001,3104,Antawn Jamison,,SF,24,3,NBA,GSW,82,3394,,1.0,42.0,56.0,1.0,-8.4,8.9,81,65,101,33,211,,352,53,98
17228,2001,3172,Anthony Carter,,PG,25,2,NBA,MIA,72,1630,56.0,44.0,1.0,,,2.2,-0.6,74,26,62,14,28,,594,6,19
17229,2001,2895,Anthony Goldwire,,PG,29,4,NBA,DEN,20,201,98.0,2.0,,,,-6.0,-3.8,11,3,5,0,6,,77,2,5
17230,2001,3037,Anthony Johnson,,PG,26,4,NBA,TOT,53,511,66.0,35.0,,,,-10.4,-5.4,17,6,22,1,13,,170,2,9
17231,2001,3037,Anthony Johnson,,PG,26,4,NBA,ATL,25,279,40.0,60.0,,,,-12.0,-6.6,10,2,13,1,7,,75,1,3
17232,2001,3037,Anthony Johnson,,PG,26,4,NBA,CLE,28,232,97.0,4.0,,,,-8.6,-4.1,7,4,9,0,6,,95,1,6
17233,2001,2481,Anthony Mason,,PF,34,11,NBA,MIA,80,3254,,,13.0,85.0,2.0,1.7,-4.5,59,52,102,35,178,,605,40,100
17234,2001,2834,Anthony Miller,,PF,29,7,NBA,TOT,4,11,,,,71.0,29.0,-35.8,-34.2,1,0,1,0,0,,0,0,0
17235,2001,2834,Anthony Miller,,PF,29,7,NBA,ATL,2,6,,,,47.0,53.0,-51.5,-45.7,1,0,0,0,0,,0,0,0
17236,2001,2834,Anthony Miller,,PF,29,7,NBA,HOU,1,3,,,,100.0,,25.0,22.5,0,0,1,0,0,,0,0,0
17237,2001,2834,Anthony Miller,,PF,29,7,NBA,PHI,1,2,,,,100.0,,-80.0,-84.8,0,0,0,0,0,,0,0,0
17238,2001,2699,Anthony Peeler,,SG,31,9,NBA,MIN,75,2126,,95.0,5.0,,,1.6,0.1,67,23,52,8,31,,401,6,33
17239,2001,2969,Antoine Walker,,PF,24,5,NBA,BOS,81,3396,,,3.0,96.0,1.0,-2.4,0.7,129,82,90,42,149,,960,38,116
17240,2001,3039,Antonio Daniels,,PG,25,4,NBA,SAS,79,2060,36.0,60.0,4.0,,,5.6,-7.0,69,24,44,6,55,,672,11,25
17241,2001,2768,Antonio Davis,,C,32,8,NBA,TOR,78,2729,,,,13.0,87.0,4.9,7.3,36,44,114,33,185,,233,35,98
